year,firm,lsales,lcapital,llabor,sk_labor,lmaterials,foreign,export,intangibles,ownership,latitude,longitude
2006,1392,10.73204,8.570924,4.174387,0.1153846,10.43444,0.0,0,0,0,0.5471974,2.091294
2004,1393,11.84218,10.16173,6.109248,0.0111111,11.28088,0.0,1,1,0,0.5471974,2.091294
2005,1393,12.38317,10.92953,6.109248,0.0111111,11.86512,0.0,1,0,0,0.5471974,2.091294
2006,1393,12.23117,8.34284,6.298949,0.0111111,12.03042,0.0,1,1,0,0.5471974,2.091294
2004,1394,8.940236,6.455199,3.218876,0.0,8.753214,0.0,0,0,0,0.5471974,2.091294
2005,1394,9.342245,6.697034,3.218876,0.0,7.731931,0.0,0,0,0,0.5471974,2.091294
2006,1394,9.290998,6.583409,3.332205,0.0,8.465899,0.0,0,0,0,0.5471974,2.091294
2004,1395,9.099744,6.476973,3.7612,0.0,8.731013,0.0,0,0,0,0.5471974,2.091294
2005,1395,9.421412,6.75227,3.806663,0.0,8.757469,0.0,0,0,0,0.5471974,2.091294
2006,1395,9.863863,6.75227,3.912023,0.0,9.73181,0.0,0,0,0,0.5471974,2.091294
2004,1396,10.05659,9.230143,5.298317,0.01,9.827847,0.0,0,1,0,0.5471974,2.091294
2005,1396,10.18633,9.215328,5.32301,0.01,9.916799,0.0,0,1,0,0.5471974,2.091294
2006,1396,10.30568,9.059518,5.32301,0.01,10.06493,0.0,0,1,0,0.5471974,2.091294
2004,1397,10.00043,7.526179,4.442651,0.0117647,9.860372,0.0,0,0,0,0.5471974,2.091294
2005,1397,10.18867,7.696213,3.850147,0.0117647,10.10222,0.0,0,0,0,0.5471974,2.091294
2006,1397,9.942708,7.5632,4.094345,0.0117647,9.77087,0.0,0,0,0,0.5471974,2.091294
2004,1398,8.989195,6.96319,4.234107,0.0289855,8.827028,0.0,0,1,0,0.5471974,2.091294
2005,1398,9.11603,6.96319,4.007333,0.0289855,8.663542,0.0,0,1,0,0.5471974,2.091294
2006,1398,9.101641,6.966967,3.988984,0.0289855,8.81433,0.0,0,1,0,0.5471974,2.091294
2004,1399,10.05005,7.003066,4.41884,0.0,9.88751,0.0,0,0,0,0.5471974,2.091294
2005,1399,10.16739,7.184629,3.951244,0.0,9.829787,0.0,0,0,0,0.5471974,2.091294
2006,1399,9.764226,7.185387,3.73767,0.0,9.562686,0.0,0,0,0,0.5471974,2.091294
2004,1400,9.630825,7.634337,4.234107,0.0434783,9.21811,0.0,0,0,0,0.5471974,2.091294
2005,1400,10.0178,7.753194,3.912023,0.0434783,9.727586,0.0,1,0,0,0.5471974,2.091294
2006,1400,10.17122,8.088255,3.912023,0.0434783,9.849559,0.0,1,0,0,0.5471974,2.091294
2004,1401,8.969288,7.519692,2.397895,0.0909091,8.698347,0.0,0,0,0,0.5471974,2.091294
2005,1401,9.045465,7.272398,2.70805,0.0909091,8.991687,0.0,0,0,0,0.5471974,2.091294
2006,1401,9.050172,7.418181,2.995732,0.0909091,8.720624,0.0,0,0,0,0.5471974,2.091294
2004,1402,9.478151,7.402452,3.951244,0.0,9.255027,0.0,0,0,0,0.5471974,2.091294
2005,1402,9.715953,7.598399,3.951244,0.0,9.330609,0.0,0,0,0,0.5471974,2.091294
2006,1402,10.36942,7.37149,3.401197,0.0,10.10418,0.0,0,0,0,0.5471974,2.091294
2004,1403,9.424887,7.584265,4.276666,0.0416667,9.252825,0.0,0,0,0,0.5471974,2.091294
2005,1403,9.690294,7.340187,3.713572,0.0416667,9.553079,0.0,0,0,0,0.5471974,2.091294
2006,1403,9.702595,7.354362,3.496508,0.0416667,9.448175,0.0,0,0,0,0.5471974,2.091294
2004,1404,11.23546,10.75603,5.010635,0.2466667,11.07772,0.0,1,1,0,0.5471974,2.091294
2005,1404,12.46397,11.14224,5.746203,0.2466667,12.10512,0.0484567,1,1,0,0.5471974,2.091294
2006,1404,12.64513,11.26555,5.81413,0.2466667,12.29234,0.0484567,1,1,0,0.5471974,2.091294
2004,1405,11.57974,10.79467,5.817111,0.1488095,10.90724,0.0,1,0,0,0.5471974,2.091294
2005,1405,11.74388,10.7198,5.703783,0.1488095,11.3667,0.0,1,0,0,0.5471974,2.091294
2006,1405,11.7014,10.76937,5.700444,0.1488095,11.36111,0.0,1,1,0,0.5471974,2.091294
2004,1406,9.760137,8.772301,3.912023,0.1,9.230241,0.0,1,0,0,0.5471974,2.091294
2005,1406,10.10643,8.699514,3.912023,0.1,9.806646,0.0,1,1,0,0.5471974,2.091294
2006,1406,10.34303,8.828347,3.912023,0.1,10.0339,0.0,1,0,0,0.5471974,2.091294
2004,1407,9.113278,6.807935,3.401197,0.0333333,8.77925,0.0,0,0,0,0.5471974,2.091294
2005,1407,9.322776,6.902743,3.433987,0.0333333,9.12151,0.0,0,0,0,0.5471974,2.091294
2006,1407,9.514879,7.001245,3.583519,0.0333333,9.157888,0.0,0,0,0,0.5471974,2.091294
2004,1408,9.230143,8.678632,4.532599,0.1397849,8.762489,0.0,0,0,0,0.5471974,2.091294
2005,1408,9.687196,9.197255,4.762174,0.1397849,9.40714,0.0,0,0,0,0.5471974,2.091294
2006,1408,10.26465,9.255314,5.02388,0.1397849,9.671493,0.0,0,0,0,0.5471974,2.091294
2004,1409,9.868637,7.96346,4.025352,0.0,9.568714,0.0,1,0,0,0.5471974,2.091294
2005,1409,10.53662,8.783855,4.553877,0.0,10.14522,0.0,1,0,0,0.5471974,2.091294
2006,1409,10.69399,8.792702,4.49981,0.0,10.32751,0.0,1,0,0,0.5471974,2.091294
2004,1410,12.09006,10.18505,6.327937,0.0035714,12.04298,0.0,1,0,0,0.5471974,2.091294
2005,1410,12.32193,10.25238,6.579251,0.0035714,12.13217,0.0,0,0,0,0.5471974,2.091294
2006,1410,12.36425,10.25298,6.552508,0.0035714,12.10035,0.0,0,0,0,0.5471974,2.091294
2004,1411,9.704549,8.160519,3.713572,0.0243902,9.596079,0.0,0,0,0,0.5471974,2.091294
2005,1411,10.64542,9.780698,3.871201,0.0243902,10.53688,0.0,0,1,0,0.5471974,2.091294
2006,1411,11.40978,9.852194,3.871201,0.0243902,11.11182,0.0,0,1,0,0.5471974,2.091294
2004,1412,9.880116,7.597396,3.637586,0.1052632,9.729789,0.0,1,0,0,0.5471974,2.091294
2005,1412,10.38591,8.12947,3.871201,0.1052632,10.18694,0.0,0,0,0,0.5471974,2.091294
2006,1412,10.4631,8.514389,3.912023,0.1052632,10.16084,0.0,0,0,0,0.5471974,2.091294
2004,1413,10.20578,7.824046,4.248495,0.0,10.06714,0.0,0,1,0,0.5471974,2.091294
2005,1413,10.47746,8.860499,3.951244,0.0,10.13054,0.0,0,1,0,0.5471974,2.091294
2006,1413,10.77604,6.499787,4.025352,0.0,10.26326,0.0,0,1,0,0.5471974,2.091294
2004,1414,10.32289,9.655154,5.53339,0.0355731,10.01659,0.0,1,1,0,0.5471974,2.091294
2005,1414,10.55498,9.858647,5.308268,0.0355731,10.18581,0.0,0,1,0,0.5471974,2.091294
2006,1414,10.36297,9.834084,5.153292,0.0355731,10.1105,0.0,0,1,0,0.5471974,2.091294
2004,1415,9.72675,6.927558,3.806663,0.1777778,8.922658,0.0,0,0,0,0.5471974,2.091294
2005,1415,9.708689,8.830104,3.806663,0.1777778,9.068201,0.0,0,1,0,0.5471974,2.091294
2006,1415,11.53498,8.933796,4.905275,0.1777778,11.11766,0.0,0,1,0,0.5471974,2.091294
2004,1416,9.446992,7.728416,4.955827,0.1056338,8.898911,0.0,0,0,0,0.5471974,2.091294
2005,1416,9.598998,7.728416,4.955827,0.1056338,8.782936,0.0,0,0,0,0.5471974,2.091294
2006,1416,9.598998,7.765145,4.955827,0.1056338,9.184509,0.0,0,0,0,0.5471974,2.091294
2004,1417,9.178437,6.803505,3.258096,0.0384615,8.888343,0.0,0,0,0,0.5471974,2.091294
2005,1417,9.226213,6.802395,3.931826,0.0384615,8.979669,0.0,0,0,0,0.5471974,2.091294
2006,1417,9.198268,6.498282,3.806663,0.0384615,8.989569,0.0,0,0,0,0.5471974,2.091294
2004,1418,9.556975,7.800573,4.382027,0.0,8.665441,0.0,0,0,0,0.5471974,2.091294
2005,1418,9.303831,7.641084,4.382027,0.0,9.014082,0.0,0,0,0,0.5471974,2.091294
2006,1418,9.437476,7.641084,4.382027,0.0,9.041329,0.0,0,1,0,0.5471974,2.091294
2004,1419,10.07895,7.955074,3.912023,0.04,9.76296,0.0,0,1,0,0.5471974,2.091294
2005,1419,10.04325,8.070906,3.931826,0.04,9.828063,0.0,0,1,0,0.5471974,2.091294
2006,1419,10.11698,8.070906,3.988984,0.04,9.906483,0.0,0,1,0,0.5471974,2.091294
2004,1420,9.1072,6.791222,3.912023,0.06,8.586533,0.0,0,1,0,0.5471974,2.091294
2005,1420,9.480368,7.21524,4.317488,0.06,9.088173,0.0,0,1,0,0.5471974,2.091294
2006,1420,9.862665,7.613325,4.382027,0.06,9.446597,0.0,0,1,0,0.5471974,2.091294
2004,1421,9.161466,7.444249,3.401197,0.1,8.671972,0.0,0,0,0,0.5471974,2.091294
2005,1421,9.035987,7.447168,3.465736,0.1,8.894944,0.0,0,0,0,0.5471974,2.091294
2006,1421,9.328123,4.41884,3.465736,0.1,9.042158,0.0,0,0,0,0.5471974,2.091294
2004,1422,11.26622,9.497547,5.459586,0.0595745,11.00593,0.0,1,0,0,0.5471974,2.091294
2005,1422,12.02269,10.17462,5.913503,0.0595745,11.78217,0.0,1,1,0,0.5471974,2.091294
2006,1422,12.04361,3.401197,5.978886,0.0595745,11.73146,0.0,1,1,0,0.5471974,2.091294
2004,1423,10.56132,8.216088,3.688879,0.2,10.16827,0.0,0,0,0,0.5471974,2.091294
2005,1423,10.88557,7.668094,4.343805,0.2,10.56401,0.0,1,0,0,0.5471974,2.091294
2006,1423,10.93721,8.483637,4.304065,0.2,10.61808,0.0,1,0,0,0.5471974,2.091294
2004,1424,10.02038,9.016756,4.744932,0.026087,9.51753,0.0,1,0,0,0.5471974,2.091294
2005,1424,9.966462,9.01918,4.844187,0.026087,9.154299,0.0,1,0,0,0.5471974,2.091294
2006,1424,9.842144,9.019785,4.356709,0.026087,9.495594,0.0,1,0,0,0.5471974,2.091294
2004,1425,11.46237,10.14376,4.976734,0.0068966,11.22215,0.0,0,1,0,0.5471974,2.091294
2005,1425,11.50902,9.922309,4.976734,0.0068966,11.29934,0.0,0,1,0,0.5471974,2.091294
2006,1425,11.36963,10.16704,4.976734,0.0068966,10.81701,0.0,0,1,0,0.5471974,2.091294
2004,1426,10.15191,7.261927,4.584968,0.0306122,9.971566,0.0,1,0,0,0.5471974,2.091294
2005,1426,10.47672,7.261927,3.988984,0.0306122,10.32673,0.0,1,0,0,0.5471974,2.091294
2006,1426,10.39299,7.430707,3.988984,0.0306122,10.18554,0.0,1,0,0,0.5471974,2.091294
2004,1427,10.11981,8.160519,4.574711,0.3092783,9.934114,0.0,0,0,0,0.5471974,2.091294
2005,1427,10.6687,8.969542,4.564348,0.3092783,10.44162,0.0,0,1,0,0.5471974,2.091294
2006,1427,11.18624,10.00573,4.574711,0.3092783,10.82152,0.0,0,0,0,0.5471974,2.091294
2004,1428,9.405908,8.459564,4.317488,0.0133333,8.603371,0.0,1,1,0,0.5471974,2.091294
2005,1428,9.618468,8.591743,4.304065,0.0133333,8.822027,0.0,1,1,0,0.5471974,2.091294
2006,1428,9.775654,8.680502,4.521789,0.0133333,9.096724,0.0,1,1,0,0.5471974,2.091294
2004,1429,9.683838,6.230482,3.496508,0.0,9.535318,0.0,0,0,0,0.5471974,2.091294
2005,1429,9.388487,6.232448,3.091043,0.0,9.222466,0.0,0,0,0,0.5471974,2.091294
2006,1429,9.684087,6.232448,3.218876,0.0,9.443355,0.0,0,0,0,0.5471974,2.091294
2004,1430,12.7765,12.81298,6.464588,0.2071651,11.31983,0.0,1,1,0,0.5097853,2.084979
2005,1430,13.26119,12.98299,6.782192,0.2071651,12.05754,0.0,1,1,0,0.5097853,2.084979
2006,1430,13.41829,13.11256,6.760415,0.2071651,12.44468,0.0,1,1,0,0.5097853,2.084979
2004,1431,12.43491,12.25161,6.558198,0.1943262,11.68513,0.0,1,1,1,0.5325116,2.106277
2005,1431,12.3949,12.32568,6.559615,0.1943262,11.9482,0.0,1,1,1,0.5325116,2.106277
2006,1431,12.56234,12.87403,6.625392,0.1943262,12.12369,0.0,1,1,1,0.5325116,2.106277
2004,1432,11.30325,10.67771,5.713733,0.1155116,10.89733,0.0,1,1,0,0.5031524,2.114918
2005,1432,11.55862,10.83817,5.713733,0.1155116,11.17752,0.0,1,1,0,0.5031524,2.114918
2006,1432,11.55901,10.8535,5.723585,0.1155116,11.23957,0.0,1,1,0,0.5031524,2.114918
2004,1433,12.06415,10.73694,5.509388,0.1619433,11.89723,0.0,0,1,0,0.5283722,2.097105
2005,1433,11.92322,10.72843,5.455321,0.1619433,11.83696,0.0,0,1,0,0.5283722,2.097105
2006,1433,11.79631,10.68928,5.342334,0.1619433,11.41684,0.0,0,1,0,0.5283722,2.097105
2004,1434,12.6817,11.46893,6.715384,0.0654545,12.10958,0.0,1,1,1,0.5283722,2.097105
2005,1434,12.6804,11.95538,6.685861,0.0654545,12.45269,0.0,1,1,1,0.5283722,2.097105
2006,1434,12.62332,11.75366,6.633318,0.0654545,12.45056,0.0,1,1,1,0.5283722,2.097105
2004,1435,11.3395,10.4391,5.379897,0.3364055,10.20241,1.0,0,1,0,0.5283722,2.097105
2005,1435,11.54063,10.79866,5.375278,0.3364055,10.2235,1.0,0,1,0,0.5283722,2.097105
2006,1435,11.48577,10.51094,5.081404,0.3364055,10.05809,1.0,0,1,0,0.5283722,2.097105
2004,1436,10.06032,7.944138,4.060443,0.1724138,9.690294,0.0,0,0,1,0.5283722,2.097105
2005,1436,10.46707,7.829233,4.043051,0.1724138,9.543019,0.0,0,1,1,0.5283722,2.097105
2006,1436,9.864591,7.591357,3.89182,0.1724138,9.623509,0.0,0,0,1,0.5283722,2.097105
2004,1437,8.484257,5.860786,3.931826,0.1568628,7.320527,0.0,0,0,1,0.5283722,2.097105
2005,1437,8.361709,6.708084,3.367296,0.1568628,7.429521,0.0,0,0,1,0.5283722,2.097105
2006,1437,8.629986,6.939254,3.367296,0.1568628,7.392032,0.0,0,0,1,0.5283722,2.097105
2004,1438,10.21987,7.21008,4.624973,0.0784314,9.854822,0.0,0,0,0,0.5283722,2.097105
2005,1438,10.5543,8.007034,4.867535,0.0784314,10.25969,0.0,0,0,0,0.5283722,2.097105
2006,1438,10.83917,9.232591,4.969813,0.0784314,10.73446,0.0,0,0,0,0.5283722,2.097105
2004,1439,10.04455,7.200425,4.060443,0.0344828,9.789983,0.0,0,0,0,0.5199851,2.089023
2005,1439,10.25238,7.269617,4.158883,0.0344828,9.709478,0.0,1,0,0,0.5199851,2.089023
2006,1439,10.19988,7.679251,4.127134,0.0344828,9.947887,0.0,0,0,0,0.5199851,2.089023
2004,1440,11.24256,9.644652,4.49981,0.1222222,10.99598,0.0,1,0,0,0.5283722,2.097105
2005,1440,11.39164,9.734477,4.510859,0.1222222,11.18854,0.0,1,1,0,0.5283722,2.097105
2006,1440,11.85231,10.01458,4.488636,0.1222222,11.66982,0.0,1,1,0,0.5283722,2.097105
2004,1441,8.656955,7.285507,3.135494,0.6521739,8.43815,0.0,0,0,0,0.5283722,2.097105
2005,1441,8.843616,7.520235,2.772589,0.6521739,8.625151,0.0,0,0,0,0.5283722,2.097105
2006,1441,8.926517,7.654917,2.944439,0.6521739,8.704502,0.0,0,0,0,0.5283722,2.097105
2004,1442,8.62945,8.149024,2.772589,0.125,8.399985,0.0,0,0,0,0.5283722,2.097105
2005,1442,8.751949,8.238008,2.833213,0.125,8.422663,0.0,0,0,0,0.5283722,2.097105
2006,1442,8.626407,8.320691,2.833213,0.125,8.34284,0.0,0,0,0,0.5283722,2.097105
2004,1443,10.31318,9.572271,5.488938,0.053719,9.952896,0.0,1,1,0,0.5283722,2.097105
2005,1443,10.97524,9.723883,5.53339,0.053719,10.71511,0.0,1,1,0,0.5283722,2.097105
2006,1443,11.18231,9.961992,5.517453,0.053719,10.89955,0.0,1,0,0,0.5283722,2.097105
2004,1444,11.24247,9.444622,4.094345,0.15,10.98407,0.0,0,1,0,0.5283722,2.097105
2005,1444,11.29394,9.52369,4.077538,0.15,11.05714,0.0,0,1,0,0.5283722,2.097105
2006,1444,11.2876,9.544524,4.094345,0.15,11.09521,0.0,0,1,0,0.5283722,2.097105
2004,1445,11.42391,11.66061,4.941642,0.4071428,10.86288,0.0,0,1,0,0.5283722,2.097105
2005,1445,11.27153,12.08764,4.941642,0.4071428,10.28418,0.0,0,1,0,0.5283722,2.097105
2006,1445,10.8199,9.254262,4.941642,0.4071428,8.263075,0.0,0,1,0,0.5283722,2.097105
2004,1446,10.52969,8.253748,3.912023,0.08,10.3242,0.0,0,0,0,0.5283722,2.097105
2005,1446,10.64638,7.932003,3.806663,0.08,10.42721,0.0,0,0,0,0.5283722,2.097105
2006,1446,9.903487,8.187856,3.7612,0.08,9.591513,0.0,0,0,0,0.5283722,2.097105
2004,1447,8.891512,5.267858,2.639057,0.1428571,8.727454,0.0,0,0,0,0.5283722,2.097105
2005,1447,9.051813,5.267858,3.218876,0.1428571,8.786457,0.0,0,0,0,0.5283722,2.097105
2006,1447,9.471935,5.356586,3.218876,0.1428571,9.225229,0.0,0,0,0,0.5283722,2.097105
2004,1448,10.12623,8.031711,2.70805,0.0666667,9.789815,0.0,0,0,0,0.5283722,2.097105
2005,1448,9.788076,7.810353,3.637586,0.0666667,9.499646,0.0,0,0,0,0.5283722,2.097105
2006,1448,9.400961,8.033334,3.806663,0.0666667,8.933928,0.0,0,0,0,0.5283722,2.097105
2004,1449,8.89563,8.664061,3.688879,0.075,7.333023,0.0,0,0,0,0.5283722,2.097105
2005,1449,9.299267,8.749891,3.970292,0.075,7.92588,0.0,0,0,0,0.5283722,2.097105
2006,1449,9.572898,8.851377,4.060443,0.075,8.58672,0.0,0,0,0,0.5283722,2.097105
2004,1450,10.88204,7.624131,4.127134,0.0483871,10.66716,0.0,1,1,0,0.5267876,2.099011
2005,1450,11.24012,8.964056,4.174387,0.0483871,11.13051,0.0,1,1,0,0.5267876,2.099011
2006,1450,10.91957,8.765146,4.174387,0.0483871,10.82343,0.0,1,1,0,0.5267876,2.099011
2004,1451,8.733916,8.099554,3.988984,0.0185185,7.676474,0.0,0,0,0,0.5267876,2.099011
2005,1451,8.665441,7.893572,3.78419,0.0185185,8.398635,0.0,0,0,0,0.5267876,2.099011
2006,1451,9.070848,8.109826,3.555348,0.0185185,8.769041,0.0,0,0,0,0.5267876,2.099011
2004,1452,9.762903,8.800114,3.951244,0.0192308,9.583833,0.0,0,1,0,0.5267876,2.099011
2005,1452,10.26277,8.803575,3.912023,0.0192308,10.00347,0.0,0,1,0,0.5267876,2.099011
2006,1452,10.16003,8.832004,3.912023,0.0192308,9.909122,0.0,0,1,0,0.5267876,2.099011
2004,1453,14.18191,12.9894,6.690842,0.2,14.02177,0.0,1,1,0,0.5267876,2.099011
2005,1453,14.30029,13.34959,6.706862,0.2,14.09452,0.0,1,1,0,0.5267876,2.099011
2006,1453,14.90451,13.5343,6.725034,0.2,14.76215,0.0,0,1,0,0.5267876,2.099011
2004,1454,12.17052,11.64797,4.682131,0.0833333,11.61709,0.0,1,1,0,0.5267876,2.099011
2005,1454,12.04749,11.77827,4.812184,0.0833333,11.48095,0.0,1,1,0,0.5267876,2.099011
2006,1454,12.00497,11.57524,4.795791,0.0833333,11.68181,0.0,1,1,0,0.5267876,2.099011
2004,1455,9.767954,8.49597,3.713572,0.1219512,9.707777,0.0,1,0,0,0.5267876,2.099011
2005,1455,9.707412,8.29455,3.637586,0.1219512,9.495369,0.0,1,0,0,0.5267876,2.099011
2006,1455,9.711116,8.401109,3.610918,0.1219512,9.4913,0.0,1,0,0,0.5267876,2.099011
2004,1456,11.2102,9.652459,4.682131,0.0833333,11.0042,0.0,0,1,0,0.5267876,2.099011
2005,1456,11.15332,9.664151,4.882802,0.0833333,11.05476,0.0,0,1,0,0.5267876,2.099011
2006,1456,11.34288,9.754988,4.836282,0.0833333,11.15674,0.0,0,1,0,0.5267876,2.099011
2004,1457,9.43867,8.882253,2.397895,0.0909091,9.032887,0.0,0,1,0,0.5267876,2.099011
2005,1457,9.943092,8.990566,3.663562,0.0909091,9.790095,0.0,0,1,0,0.5267876,2.099011
2006,1457,9.455559,9.047351,3.433987,0.0909091,9.182558,0.0,0,1,0,0.5267876,2.099011
2004,1458,12.03944,9.432524,4.204693,0.0447761,11.94978,0.0,0,1,0,0.5267876,2.099011
2005,1458,12.50111,9.305741,4.234107,0.0447761,12.4454,0.0,0,1,0,0.5267876,2.099011
2006,1458,12.81176,9.748937,4.26268,0.0447761,12.75897,0.0,0,1,0,0.5267876,2.099011
2004,1459,12.1105,11.65081,5.57973,0.0150943,11.92125,0.0,0,0,0,0.5267876,2.099011
2005,1459,12.44945,12.76569,6.120297,0.0150943,12.04691,0.0,0,1,0,0.5267876,2.099011
2006,1459,13.24655,13.06023,6.881411,0.0150943,13.01505,0.0,0,1,0,0.5267876,2.099011
2004,1460,10.82261,9.494843,4.454347,0.0,10.66751,0.0,0,0,0,0.5267876,2.099011
2005,1460,10.71526,9.350102,4.882802,0.0,10.64034,0.0,0,1,0,0.5267876,2.099011
2006,1460,10.25316,9.059518,4.85203,0.0,10.26545,0.0,0,1,0,0.5267876,2.099011
2004,1461,11.25803,9.657459,4.691348,0.0458716,11.06576,0.0,1,1,0,0.5267876,2.099011
2005,1461,11.50146,9.636914,4.70048,0.0458716,11.31566,0.0,1,1,0,0.5267876,2.099011
2006,1461,11.83138,10.24612,4.787492,0.0458716,11.47001,0.0,1,1,0,0.5267876,2.099011
2004,1462,9.396571,8.199739,4.094345,0.1666667,9.279213,0.0,1,1,0,0.5267876,2.099011
2005,1462,10.58167,8.342602,4.382027,0.1666667,10.2584,0.0,1,1,0,0.5267876,2.099011
2006,1462,10.89864,8.633553,4.795791,0.1666667,10.68643,0.0,1,1,0,0.5267876,2.099011
2004,1463,12.10182,10.82522,4.094345,0.3,11.99822,0.0,0,1,0,0.5267876,2.099011
2005,1463,11.92172,10.83423,4.317488,0.3,11.73886,0.0,0,1,0,0.5267876,2.099011
2006,1463,12.03681,10.9531,4.356709,0.3,11.76131,0.0,0,1,0,0.5267876,2.099011
2004,1464,9.705647,8.564076,4.997212,0.0337838,9.325364,0.0,1,1,0,0.5199851,2.089023
2005,1464,9.437715,8.568457,4.867535,0.0337838,8.794673,0.0,1,1,0,0.5199851,2.089023
2006,1464,9.358847,8.51959,4.770685,0.0337838,8.635332,0.0,1,1,0,0.5199851,2.089023
2004,1465,11.21047,10.88706,5.961005,0.2216495,10.90913,0.0,1,1,0,0.5199851,2.089023
2005,1465,12.15443,11.0,6.068426,0.2216495,11.74986,0.0,1,1,0,0.5199851,2.089023
2006,1465,12.12716,11.09218,6.177944,0.2216495,11.70021,0.0,1,1,0,0.5199851,2.089023
2004,1466,8.809713,8.085486,5.105946,0.2424242,8.009695,0.0,0,0,1,0.5244511,2.0937
2005,1466,8.707152,7.462789,5.123964,0.2424242,8.204125,0.0,0,0,1,0.5244511,2.0937
2006,1466,8.999619,7.462789,5.26269,0.2424242,8.501877,0.0,0,0,1,0.5244511,2.0937
2004,1467,10.88781,8.524169,4.382027,0.0375,10.77248,0.0,0,0,0,0.5244511,2.0937
2005,1467,11.33124,8.684402,4.382027,0.0375,11.15005,0.8669565,0,1,0,0.5244511,2.0937
2006,1467,11.55471,8.455317,4.394449,0.0375,11.29091,0.0,0,1,0,0.5244511,2.0937
2004,1468,8.533067,7.232733,3.258096,0.0769231,8.195058,0.0,0,0,0,0.5276796,2.089592
2005,1468,8.995289,7.394493,2.995732,0.0769231,8.825853,0.0,0,0,0,0.5276796,2.089592
2006,1468,9.165133,7.397562,2.833213,0.0769231,8.890962,0.0,0,0,0,0.5276796,2.089592
2004,1469,10.30226,8.46337,4.248495,0.0571429,10.16466,0.0,1,1,0,0.5276796,2.089592
2005,1469,10.69217,8.769041,4.007333,0.0571429,10.56517,0.0,1,1,0,0.5276796,2.089592
2006,1469,10.70309,8.853665,4.442651,0.0571429,10.43079,0.0,1,1,0,0.5276796,2.089592
2004,1470,9.21134,9.353575,2.639057,0.0714286,8.993427,0.0,0,0,0,0.5276796,2.089592
2005,1470,9.392662,7.260522,3.332205,0.0714286,9.205227,0.0,0,0,0,0.5276796,2.089592
2006,1470,9.472705,7.477038,3.496508,0.0714286,9.520175,0.0,0,0,0,0.5276796,2.089592
2004,1471,9.603463,8.539346,4.330733,0.1184211,9.019059,0.0,0,0,0,0.5276796,2.089592
2005,1471,9.587406,8.903679,4.317488,0.1184211,9.163144,0.0,0,1,0,0.5276796,2.089592
2006,1471,9.876373,9.284056,4.41884,0.1184211,9.335386,0.0,0,1,0,0.5276796,2.089592
2004,1472,9.360397,8.840001,3.78419,0.0227273,9.193906,0.0,0,0,0,0.5276796,2.089592
2005,1472,10.16585,7.77191,3.850147,0.0227273,9.974598,0.0,0,0,0,0.5276796,2.089592
2006,1472,10.46596,7.784889,3.912023,0.0227273,10.2716,0.0,0,0,0,0.5276796,2.089592
2004,1473,8.734721,6.546785,3.610918,0.027027,8.452548,0.0,0,0,0,0.5276796,2.089592
2005,1473,9.027498,6.733402,3.688879,0.027027,8.724207,0.0,0,0,0,0.5276796,2.089592
2006,1473,9.221873,7.600903,3.7612,0.027027,8.870663,0.0,0,0,0,0.5276796,2.089592
2004,1474,8.646114,6.980076,2.639057,0.0,7.698029,0.0,0,0,0,0.5309125,2.099621
2005,1474,8.809863,7.087574,2.639057,0.0,8.541885,0.0,0,0,0,0.5309125,2.099621
2006,1474,9.278934,7.3473,2.639057,0.0,9.014204,0.0,0,1,0,0.5309125,2.099621
2004,1475,8.716044,7.339538,3.465736,0.0,8.595079,0.0,0,0,0,0.5309125,2.099621
2005,1475,9.17056,7.342779,3.465736,0.0,8.988446,0.0,0,0,0,0.5309125,2.099621
2006,1475,9.154828,7.491645,3.465736,0.0,8.994917,0.0,0,0,0,0.5309125,2.099621
2004,1476,10.15817,11.27995,5.616771,0.4290909,9.299358,1.0,0,1,0,0.5309125,2.099621
2005,1476,10.4046,11.35707,5.433722,0.4290909,9.499496,1.0,0,1,0,0.5309125,2.099621
2006,1476,10.43362,11.54559,5.298317,0.4290909,9.549951,1.0,0,1,0,0.5309125,2.099621
2004,1477,9.671556,8.822027,3.78419,0.4772727,9.206132,0.0,0,1,1,0.5283722,2.097105
2005,1477,9.533076,8.95854,3.688879,0.4772727,9.008469,0.0,0,1,1,0.5283722,2.097105
2006,1477,9.792221,8.959569,3.637586,0.4772727,9.329189,0.0,0,1,1,0.5283722,2.097105
2004,1478,9.200492,5.075174,3.135494,0.2173913,8.869538,0.0,0,0,0,0.5309125,2.099621
2005,1478,9.410583,5.09375,2.484907,0.2173913,9.216223,0.0,0,0,0,0.5309125,2.099621
2006,1478,9.250523,5.105946,2.484907,0.2173913,9.132595,0.0,0,0,0,0.5309125,2.099621
2004,1479,8.612503,6.934397,3.367296,0.0689655,8.494129,0.0,0,1,0,0.5309125,2.099621
2005,1479,8.771835,7.092574,3.258096,0.0689655,8.565412,0.0,0,1,0,0.5309125,2.099621
2006,1479,8.778018,7.376508,3.258096,0.0689655,8.52238,0.0,0,1,0,0.5309125,2.099621
2004,1480,9.215328,7.663877,4.454347,0.0116279,8.751949,0.0,0,0,0,0.5309125,2.099621
2005,1480,9.10498,7.682482,4.174387,0.0116279,8.804025,0.0,0,0,0,0.5309125,2.099621
2006,1480,8.909235,7.549609,4.174387,0.0116279,8.626407,0.0,0,0,0,0.5309125,2.099621
