year,firm,lsales,lcapital,llabor,sk_labor,lmaterials,foreign,export,intangibles,ownership
2004,364,11.49777,8.480944,5.010635,0.0333333,11.06532,0.0,0,0,0
2005,364,11.52755,9.788189,4.955827,0.0333333,11.249,0.0,0,0,0
2006,364,10.8931,9.843366,4.955827,0.0333333,10.59305,0.0,0,0,0
2004,365,10.70324,8.600615,5.075174,0.03125,10.28633,0.0,0,0,0
2005,365,10.89859,8.785692,5.010635,0.03125,10.27729,0.0,0,1,0
2006,365,10.64065,8.794825,5.087596,0.03125,10.11464,0.0,0,1,0
2004,366,8.517193,10.23996,5.308268,0.0,7.991592,0.0,0,0,0
2005,366,11.46872,10.21888,5.087596,0.0,11.04688,0.0,0,0,0
2006,366,10.92958,10.59663,5.384495,0.0,10.63914,0.0,0,0,0
2004,367,10.30448,10.08581,6.309918,0.0145455,9.635085,0.0,1,0,0
2005,367,10.74598,10.15933,5.700444,0.0145455,10.23498,0.0,1,0,0
2006,367,10.80031,10.15933,5.700444,0.0145455,10.34429,0.0,1,0,0
2004,368,10.92702,9.997252,5.521461,0.056,10.39237,0.0,1,0,0
2005,368,10.00469,9.952278,5.010635,0.056,9.30783,0.0,0,0,0
2006,368,9.959821,9.952278,4.60517,0.056,9.28387,0.0,0,0,0
2004,369,8.416267,6.665684,2.70805,0.2,7.832014,0.0,0,0,0
2005,369,8.581106,6.802395,2.833213,0.2,7.962067,0.0,0,0,0
2006,369,8.634087,6.802395,2.833213,0.2,7.740664,0.0,0,0,0
2004,370,10.67341,7.939515,4.477337,0.2727273,10.57062,0.0,0,0,0
2005,370,10.89859,6.984716,4.430817,0.2727273,10.81665,0.0,0,0,0
2006,370,11.0021,8.139149,4.442651,0.2727273,10.83913,0.0,0,1,0
2004,371,11.26209,10.21921,6.947937,0.1258405,10.62493,0.0,0,0,1
2005,371,11.45506,10.52178,6.947937,0.1258405,10.79391,0.0,0,0,1
2006,371,11.40436,10.56044,6.911747,0.1258405,10.83479,0.0,0,0,1
2004,372,8.840001,8.702012,4.49981,0.3888889,7.86902,0.0,0,0,1
2005,372,9.050172,8.703506,4.574711,0.3888889,8.046229,0.0,0,0,1
2006,372,8.862766,8.961879,4.574711,0.3888889,8.205765,0.0,0,0,1
2004,373,11.58965,9.052165,5.129899,0.2011834,10.9355,0.0,0,1,0
2005,373,11.16736,8.851521,4.276666,0.2011834,11.0891,0.0,0,1,0
2006,373,11.05965,9.492356,4.532599,0.2011834,10.97765,0.0,0,1,0
2004,374,8.998755,6.613384,3.218876,1.0,8.081475,0.0,0,1,1
2005,374,9.230829,6.656726,2.302585,1.0,8.38206,0.0,0,0,1
2006,374,9.313168,6.609349,3.218876,1.0,8.231642,0.0,0,0,1
2004,375,10.69195,10.06756,5.192957,0.0,10.40599,0.0,0,0,0
2005,375,11.12754,9.586033,5.198497,0.0,10.81926,0.0,0,0,0
2006,375,11.00543,9.586033,4.976734,0.0,10.659,0.0,0,0,0
2004,376,9.866097,10.07652,4.369448,0.3417721,9.963923,0.0,0,1,0
2005,376,10.79078,10.15175,4.867535,0.3417721,10.45475,0.0,0,1,0
2006,376,10.79179,9.895254,4.94876,0.3417721,10.51616,0.0,0,1,0
2004,377,12.78201,13.43937,8.297544,0.1213254,12.21929,0.0,1,0,1
2005,377,13.12843,13.33985,8.233503,0.1213254,12.5208,0.0,1,0,1
2006,377,13.30252,13.39877,8.123558,0.1213254,12.63478,0.0,1,1,1
2004,378,9.446992,8.687105,5.673323,0.0343643,8.33303,0.0,0,0,0
2005,378,9.610927,8.401782,5.337538,0.0343643,9.224539,0.0,0,0,0
2006,378,9.664469,8.4375,5.505332,0.0343643,9.35807,0.0,0,0,0
2004,379,9.04523,6.915723,4.276666,0.1527778,8.636575,0.0,0,1,0
2005,379,8.910046,7.204149,4.521789,0.1527778,8.622813,0.0,0,0,0
2006,379,9.028818,7.223296,4.543295,0.1527778,8.699348,0.0,0,0,0
2004,380,11.03347,10.30297,6.926577,0.0765456,10.39032,0.0,0,1,1
2005,380,11.41676,10.37723,6.911747,0.0765456,11.02556,0.0,0,1,1
2006,380,11.11048,10.54781,6.879356,0.0765456,10.71257,0.0,0,1,1
2004,381,10.86819,8.480529,5.590987,0.0074627,10.76323,0.0,0,0,0
2005,381,11.06018,8.845201,5.963579,0.0074627,10.87485,0.0,0,0,0
2006,381,11.24925,9.08659,5.963579,0.0074627,11.11494,0.0,0,0,0
2004,382,9.526464,8.606668,4.905275,0.0,8.892886,0.0,1,0,0
2005,382,9.705036,9.144307,4.905275,0.0,9.18789,0.0,0,0,0
2006,382,9.775427,9.047821,4.905275,0.0,9.226213,0.0,0,0,0
2004,383,11.55362,12.02695,6.893656,0.0060852,11.31932,0.0,0,0,1
2005,383,11.53662,12.05525,6.856462,0.0060852,11.10947,0.0,0,0,1
2006,383,12.39079,12.0137,6.856462,0.0060852,12.03412,0.0,0,0,1
2004,384,10.99843,11.7778,6.347389,0.1278459,10.4847,0.0,0,0,1
2005,384,11.11776,11.78066,6.342122,0.1278459,10.69304,0.0,0,0,1
2006,384,10.89109,11.67883,6.342122,0.1278459,10.6292,0.0,0,0,1
2004,385,10.75892,10.09576,5.560682,0.0076923,10.68279,0.0,0,0,0
2005,385,10.42082,10.17839,5.560682,0.0076923,10.43037,0.0,0,0,0
2006,385,10.64364,10.16585,5.560682,0.0076923,10.49164,0.0,0,1,0
2004,386,9.932803,9.369905,4.762174,0.042735,9.805324,0.0,0,0,0
2005,386,10.119,9.102199,5.075174,0.042735,10.16427,0.0,0,0,0
2006,386,10.58858,9.979753,5.7301,0.042735,10.13935,0.0,0,0,0
2004,387,9.515322,7.247793,4.248495,0.0285714,9.246962,0.0,0,0,0
2005,387,9.460242,7.205635,4.248495,0.0285714,9.1382,0.0,0,0,0
2006,387,9.288875,7.156177,4.094345,0.0285714,9.097396,0.0,0,0,0
2004,388,10.15991,9.207035,6.507277,0.0432836,9.6565,0.0,0,1,0
2005,388,10.22252,9.279027,6.529419,0.0432836,9.702228,0.0,0,1,0
2006,388,10.15339,9.476543,6.371612,0.0432836,9.826337,0.0,0,1,0
2004,389,11.93225,11.13393,6.962244,0.21875,11.21584,0.0,0,1,1
2005,389,12.00714,11.90397,7.099202,0.21875,11.40644,0.0,0,1,1
2006,389,12.02896,12.35404,7.100027,0.21875,11.19518,0.0,0,1,1
2004,390,9.798127,9.10498,4.234107,0.0289855,9.416866,0.0,0,0,0
2005,390,9.362203,9.229751,4.465908,0.0289855,9.293946,0.0,0,0,0
2006,390,10.09258,9.199381,4.248495,0.0289855,9.936051,0.0,0,0,0
2004,391,9.132163,7.749322,3.7612,0.0,8.974365,0.0,0,0,0
2005,391,7.979681,6.347389,3.401197,0.0,7.819636,0.0,0,0,0
2006,391,8.529912,6.345636,3.583519,0.0,8.472405,0.0,0,0,0
2004,392,9.036225,8.318742,4.762174,0.008547,8.303505,0.0,0,0,0
2005,392,8.732949,8.369389,4.682131,0.008547,8.412722,0.0,0,0,0
2006,392,8.531688,8.34759,4.59512,0.008547,8.197814,0.0,0,0,0
2004,393,9.969556,9.392662,5.746203,0.0319489,8.993427,0.0,0,1,0
2005,393,10.04629,9.251482,5.746203,0.0319489,8.962392,0.0,0,0,0
2006,393,10.34503,8.594154,5.746203,0.0319489,9.142704,0.0,0,1,0
2004,394,12.3758,11.40757,6.633318,0.0171053,11.75662,0.0,0,1,0
2005,394,12.29271,11.43867,6.458338,0.0171053,11.61305,0.0,0,1,0
2006,394,12.33046,11.45038,6.416732,0.0171053,11.73376,0.0,0,1,0
2004,395,12.18291,10.49311,6.60665,0.0405405,11.89067,0.0,1,1,0
2005,395,12.23421,10.6389,6.620073,0.0405405,11.96276,0.0,1,1,0
2006,395,11.9071,10.65337,6.55108,0.0405405,11.60666,0.0,1,1,0
2004,396,9.102866,7.943428,3.688879,0.1,8.513386,0.0,0,0,0
2005,396,9.20994,7.9735,3.912023,0.1,8.279951,0.0,0,0,0
2006,396,9.430359,7.977282,4.060443,0.1,8.579604,0.0,0,0,0
2004,397,11.5458,10.69677,6.327937,0.0196429,10.95012,0.0,0,1,0
2005,397,11.67185,10.83171,6.359574,0.0196429,11.05539,0.0,0,1,0
2006,397,11.6835,10.84091,6.376727,0.0196429,11.05002,0.0,0,1,0
2004,398,11.27302,10.65519,6.066108,0.0139211,10.96673,0.0,1,0,1
2005,398,10.76088,10.65519,5.736572,0.0139211,10.62607,0.0,0,0,1
2006,398,9.595058,10.22557,5.68358,0.0139211,9.352448,0.0,0,0,1
2004,399,9.831938,8.518192,4.682131,0.0277778,8.749732,0.0,0,0,1
2005,399,9.177713,8.120588,4.543295,0.0277778,8.006368,0.0,0,0,1
2006,399,10.35939,8.516793,4.564348,0.0277778,9.492582,0.0,0,0,1
2004,400,8.636752,8.086411,4.430817,0.0357143,7.508787,0.0,0,0,1
2005,400,8.748305,6.665684,3.912023,0.0357143,8.086718,0.0,0,0,1
2006,400,9.074062,8.136811,3.970292,0.0357143,8.078068,0.0,0,0,1
2004,401,10.38699,9.310185,5.686975,0.0067797,10.46849,0.0,0,1,0
2005,401,9.922113,9.310185,4.634729,0.0067797,9.435482,0.0,0,1,0
2006,401,10.0529,9.400217,4.574711,0.0067797,9.774688,0.0,0,1,0
2004,402,10.88407,10.47695,5.669881,0.1551724,10.74465,0.0,0,1,0
2005,402,11.14088,10.49866,5.746203,0.1551724,10.81984,0.0,0,1,0
2006,402,11.25165,10.51146,5.746203,0.1551724,10.85663,0.0,0,1,0
2004,403,11.73175,11.20162,6.411819,0.0771757,11.04163,0.0,1,1,0
2005,403,11.98868,11.43293,6.562444,0.0771757,11.50345,0.0,1,1,0
2006,403,12.11718,11.61064,6.685861,0.0771757,11.72946,0.0,1,1,0
2004,404,10.03994,8.160519,4.787492,0.0416667,9.617337,0.0,0,0,0
2005,404,8.567886,8.160519,4.787492,0.0416667,8.42683,0.0,0,0,0
2006,404,10.06701,8.277158,4.454347,0.0416667,9.860528,0.0,0,0,0
2004,405,9.471704,9.144521,5.135798,0.2705882,8.723882,0.0,0,1,1
2005,405,9.120853,9.123147,5.135798,0.2705882,7.961021,0.0,0,1,1
2006,405,9.026538,9.076809,5.135798,0.2705882,8.651375,0.0,0,0,1
2004,406,9.680344,9.670547,5.123964,0.047619,9.154828,0.0,0,1,0
2005,406,9.969369,9.709903,5.247024,0.047619,9.730205,0.0,0,1,0
2006,406,10.26869,9.879604,5.135798,0.047619,9.904037,0.0,1,1,0
2004,407,12.12246,12.2502,7.07327,0.0127119,11.58738,0.0,0,0,1
2005,407,11.97025,12.2502,7.12206,0.0127119,11.29278,0.0,0,0,1
2006,407,12.00721,12.43345,7.12206,0.0127119,11.57067,0.0,0,0,1
2004,408,9.45313,9.267382,5.799093,0.0090909,8.657825,0.0,0,0,0
2005,408,9.797237,8.886132,5.799093,0.0090909,9.394161,0.0,0,0,0
2006,408,9.83124,9.797071,5.799093,0.0090909,9.466377,0.0,0,0,0
2004,409,9.139918,8.910991,4.770685,0.0,8.370547,0.0,0,0,0
2005,409,9.080232,8.898366,4.770685,0.0,8.634976,0.0,0,0,0
2006,409,8.546752,8.839276,4.60517,0.0,7.390182,0.0,0,0,0
2004,410,10.98648,11.46163,5.834811,0.0350877,10.11026,0.0,0,1,1
2005,410,11.20871,11.46163,5.805135,0.0350877,10.5337,0.0,0,1,1
2006,410,11.31179,11.46163,6.040255,0.0350877,10.59811,0.0,0,1,1
2004,411,9.501591,8.429454,4.564348,0.0,9.280333,0.0,1,1,0
2005,411,9.478534,7.828038,4.65396,0.0,9.395658,0.0,0,1,0
2006,411,9.525151,8.890273,4.564348,0.0,9.291921,0.0,0,1,0
2004,412,11.36947,11.25022,6.405229,0.0066116,11.13348,0.0,0,1,0
2005,412,11.57511,11.34397,6.424869,0.0066116,11.38618,0.0,0,1,0
2006,412,11.52526,11.34044,6.198479,0.0066116,11.26255,0.0,0,1,0
2004,413,10.06595,8.974238,4.70048,0.2,8.32821,0.0,0,0,1
2005,413,10.11969,9.0342,4.70048,0.2,8.070906,0.0,0,0,1
2006,413,10.10696,9.044876,4.70048,0.2,8.929171,0.0,0,0,1
2004,414,8.500454,7.522941,4.219508,0.1470588,8.176392,0.0,0,0,0
2005,414,8.764522,8.679482,3.637586,0.1470588,8.198364,0.0,0,0,0
2006,414,8.978661,7.687539,3.583519,0.1470588,8.385261,0.0,0,0,0
2004,415,10.31573,9.373309,5.857933,0.1371429,9.749345,0.0,0,1,0
2005,415,10.59828,10.11779,6.359574,0.1371429,10.00528,0.0,0,1,0
2006,415,10.60552,10.11779,6.05444,0.1371429,9.852563,0.0,0,0,0
2004,416,8.890962,9.790767,6.561031,0.0763791,7.337588,0.0,0,0,0
2005,416,9.835048,8.212297,6.561031,0.0763791,9.17295,0.0,0,0,0
2006,416,10.29546,9.442642,6.556778,0.0763791,9.718001,0.0,0,0,0
2004,417,13.48819,13.45297,8.512382,0.1965434,12.58809,0.0,1,1,0
2005,417,13.69311,13.71384,8.495357,0.1965434,12.84451,0.0,1,1,0
2006,417,13.84451,14.02399,8.495357,0.1965434,12.98112,0.0,1,1,0
2004,418,9.682218,9.173054,5.247024,0.3157895,8.567886,0.0,0,1,0
2005,418,10.25481,10.29816,5.247024,0.3157895,9.940108,0.0,0,1,0
2006,418,10.63248,10.30895,5.736572,0.3157895,9.870861,0.0,0,1,0
2004,419,12.11986,11.62043,7.028202,0.0452128,11.54522,0.0,0,1,1
2005,419,12.2823,12.31755,7.048387,0.0452128,11.3425,0.0,0,1,1
2006,419,12.4074,12.21018,6.732211,0.0452128,11.57878,0.0,0,1,1
2004,420,9.945062,8.041091,4.442651,0.2941177,9.353054,0.0,0,0,0
2005,420,9.118773,8.131531,3.637586,0.2941177,8.863757,0.0,0,0,0
2006,420,8.965717,8.011686,4.094345,0.2941177,8.536799,0.0,0,0,0
2004,421,8.987447,8.716044,4.025352,0.1607143,8.155362,0.0,0,0,0
2005,421,9.143666,9.157256,4.127134,0.1607143,8.654866,0.0,1,0,0
2006,421,9.615139,9.102978,4.127134,0.1607143,9.062536,0.0,0,0,0
2004,422,10.24559,9.51753,5.298317,0.08,9.594786,0.0,0,1,0
2005,422,9.971193,9.817712,5.298317,0.08,9.128263,0.0,0,1,0
2006,422,9.971147,10.14361,5.298317,0.08,9.351233,0.0,0,0,0
2004,423,9.819888,10.8447,5.438079,0.1,9.046762,0.0,0,1,1
2005,423,9.42052,10.63979,4.962845,0.1,8.432071,0.0,0,1,1
2006,423,9.246865,10.32348,5.560682,0.1,8.231642,0.0,0,0,1
2004,424,6.152733,7.813996,2.995732,0.0,6.018593,0.0,0,1,1
2005,424,6.142037,7.700748,2.772589,0.0,5.252274,0.0,0,1,1
2006,424,5.010635,7.85205,2.484907,0.0,4.356709,0.0,0,1,1
2004,425,10.20189,10.63029,5.192957,0.2222222,9.510445,0.0,1,1,0
2005,425,10.85385,10.85486,5.393628,0.2222222,10.51347,0.0,1,1,0
2006,425,11.58859,11.13691,5.768321,0.2222222,11.38793,0.0,1,1,0
2004,426,11.24528,10.59838,6.869014,0.4334719,10.67524,0.0,0,1,0
2005,426,11.59774,11.16331,6.923629,0.4334719,11.15841,0.0,0,1,0
2006,426,11.48833,11.16186,6.593045,0.4334719,11.1017,0.0,0,1,0
2004,427,11.08976,9.920344,5.991465,0.2625,10.62886,0.0,0,1,0
2005,427,11.03041,10.19951,5.886104,0.2625,10.11981,0.0,0,0,0
2006,427,10.98322,9.89101,5.991465,0.2625,10.21717,0.0,0,1,0
2004,428,13.19032,13.07399,8.033334,0.1988968,12.62442,0.0,1,1,1
2005,428,13.22432,13.08061,8.017966,0.1988968,12.7578,0.0,1,1,1
2006,428,12.9872,13.12493,8.026497,0.1988968,12.51971,0.0,1,1,1
2004,429,9.913784,10.12069,6.817831,0.1028446,9.034557,0.0,0,0,1
2005,429,10.21534,11.60923,6.824374,0.1028446,9.880731,0.0,0,0,1
2006,429,10.2986,11.26335,6.549651,0.1028446,9.594173,0.0,0,1,1
2004,430,13.26972,12.7864,7.307202,0.1267606,12.60907,0.0,1,1,0
2005,430,13.21178,12.56453,7.181592,0.1267606,12.62836,0.0,1,1,0
2006,430,13.27037,12.63947,7.242798,0.1267606,12.37112,0.0,1,1,0
2004,431,10.18471,9.664405,4.859812,0.0465116,9.325274,0.0,0,0,0
2005,431,10.29279,9.481817,4.859812,0.0465116,9.782167,0.0,0,0,0
2006,431,10.34429,9.481817,4.859812,0.0465116,9.836813,0.0,0,0,0
2004,432,10.76245,9.320002,6.860664,0.0262055,10.19054,0.0,0,0,0
2005,432,10.35057,8.870241,6.837333,0.0262055,10.16427,0.0,0,0,0
2006,432,10.46033,8.70251,6.791222,0.0262055,10.24075,0.0,0,0,0
2004,433,10.67838,9.744843,6.381816,0.0338409,10.41775,0.0,0,1,0
2005,433,11.38404,9.770756,6.350886,0.0338409,10.83427,0.0,0,1,0
2006,433,10.84837,10.02473,6.363028,0.0338409,10.63224,0.0,0,1,0
2004,434,9.986495,9.315691,5.616771,0.0909091,9.468388,0.0,0,1,1
2005,434,10.12703,9.404014,5.525453,0.0909091,9.247154,0.0,0,1,1
2006,434,10.13721,9.432844,5.560682,0.0909091,8.998631,0.0,0,1,1
2004,435,9.61993,9.640823,5.393628,0.0272727,9.117128,0.0,0,0,0
2005,435,9.924123,9.386727,5.298317,0.0272727,9.241742,0.0,0,0,0
2006,435,10.36829,9.386727,5.298317,0.0272727,9.594378,0.0,0,0,0
2004,436,10.34335,9.594718,4.70048,0.0636364,9.660587,0.0,0,0,0
2005,436,10.59663,9.710327,4.820282,0.0636364,10.37205,0.0,0,0,0
2006,436,10.08781,9.415646,4.820282,0.0636364,9.655026,0.0,0,0,0
2004,437,9.603058,6.870053,5.493062,0.0041152,9.322598,0.0,0,0,0
2005,437,9.680344,6.932448,5.459586,0.0041152,9.28619,0.0,0,0,0
2006,437,9.727407,8.069968,5.384495,0.0041152,9.243001,0.0,0,0,0
2004,438,10.74076,8.101678,4.59512,0.3030303,10.13241,0.0,0,1,0
2005,438,11.07533,7.880426,4.59512,0.3030303,10.55594,0.0,0,1,0
2006,438,11.58776,6.272877,3.806663,0.3030303,11.01381,0.0,0,1,0
2004,439,10.28851,10.57773,5.634789,0.1642857,9.217614,0.0,0,1,0
2005,439,11.02068,10.54988,5.476463,0.1642857,9.564161,0.0,0,1,0
2006,439,10.85044,10.26959,5.252274,0.1642857,10.36621,0.0,0,1,0
2004,440,9.825526,10.85482,5.225747,0.1827957,8.673171,0.0,0,1,1
2005,440,9.068431,10.8565,4.912655,0.1827957,8.144389,0.0,0,1,1
2006,440,9.017484,10.8565,4.882802,0.1827957,8.57998,0.0,0,1,1
2004,441,11.47569,9.174817,5.09375,0.0920245,10.73816,0.0,0,1,0
2005,441,11.57077,9.521568,4.962845,0.0920245,10.57607,0.0,0,1,0
2006,441,12.13881,9.565424,4.521789,0.0920245,11.43878,0.0,0,1,0
2004,442,11.26617,11.23459,5.978886,0.1417722,9.950801,0.0,0,1,1
2005,442,12.32212,11.20061,6.100319,0.1417722,11.50743,0.0,0,1,1
2006,442,12.31532,11.20061,5.926926,0.1417722,11.58644,0.0,0,1,1
2004,443,10.4268,9.97166,4.49981,0.1,9.59465,0.0,0,1,0
2005,443,10.92387,10.14506,4.574711,0.1,10.47658,0.0,0,1,0
2006,443,11.21467,10.16065,4.60517,0.1,10.50457,0.0,0,1,0
2004,444,10.97747,9.607706,5.298317,0.03,10.29303,0.0,1,0,0
2005,444,11.29066,9.644911,5.379897,0.03,10.76954,0.0,0,0,0
2006,444,11.45521,9.689056,5.298317,0.03,10.82955,0.0,0,0,0
2004,445,8.651724,7.194437,4.007333,0.0363636,8.296047,0.0,0,0,0
2005,445,8.771525,7.203405,3.951244,0.0363636,8.49597,0.0,0,0,0
2006,445,9.096164,7.444249,4.025352,0.0363636,8.393669,0.0,0,0,0
2004,446,9.755857,8.883224,4.962845,0.1398601,7.712891,0.0,0,0,0
2005,446,10.38958,8.912474,4.94876,0.1398601,8.896041,0.0,0,0,0
2006,446,10.67049,9.149741,4.94876,0.1398601,9.720466,0.0,0,0,0
2004,447,9.038009,8.371011,4.158883,0.0,8.668196,0.0,0,0,0
2005,447,9.507627,8.411611,4.521789,0.0,9.155356,0.0,0,0,0
2006,447,9.150378,8.430109,4.330733,0.0,8.605204,0.0,0,0,0
2004,448,13.15093,11.32107,6.356108,0.8958333,11.55165,0.0,0,1,1
2005,448,11.68013,11.96014,6.356108,0.8958333,10.7347,0.0,0,1,1
2006,448,11.68761,11.4243,6.356108,0.8958333,10.82198,0.0,0,1,1
2004,449,11.26357,10.44249,5.953243,0.0701299,10.47931,0.0,0,1,0
2005,449,11.77217,10.66735,6.109248,0.0701299,11.33737,0.0,0,1,0
2006,449,12.09845,10.83713,6.272877,0.0701299,11.25211,0.0,0,1,0
2004,450,10.44036,8.851233,5.010635,0.1333333,9.120525,0.0,0,0,0
2005,450,11.26862,8.977652,5.010635,0.1333333,9.937938,0.0,0,0,0
2006,450,11.52392,9.176784,5.010635,0.1333333,10.68173,0.0,0,0,0
2004,451,8.596559,9.244355,4.564348,0.0625,8.354674,0.0,0,1,0
2005,451,8.51979,9.25177,4.564348,0.0625,7.733684,0.0,0,1,0
2006,451,8.568457,9.204926,4.564348,0.0625,8.236421,0.0,0,1,0
2004,452,11.89138,11.60958,7.130899,0.0448,11.69149,0.0,1,1,0
2005,452,12.00393,11.96597,6.874198,0.0448,11.52977,0.0,1,1,0
2006,452,12.36956,11.95507,6.814543,0.0448,11.96694,0.0,1,1,0
2004,453,10.94504,10.65302,6.142037,0.0537634,10.81104,0.0,0,1,0
2005,453,11.33234,10.85161,6.253829,0.0537634,10.80969,0.0,0,1,0
2006,453,11.42593,10.9198,6.522093,0.0537634,10.86284,0.0,0,1,0
2004,454,10.00713,9.573524,5.056246,0.1464968,9.566686,0.0,0,1,0
2005,454,10.50562,9.439068,5.214936,0.1464968,9.682093,0.0,0,0,0
2006,454,10.76122,9.172327,5.204007,0.1464968,9.80411,0.0,0,0,0
2004,455,10.12202,9.966885,6.39693,0.0716667,9.685704,0.0,0,0,1
2005,455,10.59726,9.714323,6.39693,0.0716667,9.183277,0.0,0,0,1
2006,455,10.69991,9.85964,6.39693,0.0716667,10.12851,0.0,0,0,1
2004,456,8.594154,7.167038,2.079442,0.375,7.73587,0.0,0,1,0
2005,456,9.00147,5.78996,3.583519,0.375,8.449985,0.0,0,0,0
2006,456,9.127068,6.897705,3.806663,0.375,8.769663,0.0,0,0,0
2004,457,6.784457,4.820282,2.079442,0.0,6.630683,0.0,0,0,1
2005,457,8.970304,6.690842,2.302585,0.0,8.238537,0.0,0,0,1
2006,457,9.264734,5.572154,3.583519,0.0,8.833899,0.0,0,0,1
2004,458,6.998509,6.937314,2.639057,0.5,6.175867,0.0,0,0,1
2005,458,6.990256,5.480639,4.442651,0.5,6.383507,0.0,0,0,1
2006,458,6.09357,7.083388,2.833213,0.5,5.537334,0.0,0,0,1
2004,459,8.99826,9.378901,4.955827,0.0985916,9.240676,0.0,0,0,0
2005,459,9.212638,9.503532,4.70953,0.0985916,8.56503,0.0,0,0,0
2006,459,8.532279,9.393245,4.248495,0.0985916,8.482394,0.0,0,0,0
2004,460,8.746876,8.517193,5.484797,0.0539419,8.390268,0.0,0,0,0
2005,460,9.363748,8.654169,6.035481,0.0539419,8.727778,0.0,0,0,0
2006,460,9.247636,8.669743,6.361302,0.0539419,8.958797,0.0,0,0,0
2004,461,10.86069,9.004422,4.382027,0.2875,8.244596,0.0,0,1,0
2005,461,11.03494,9.974272,4.406719,0.2875,10.52118,0.0,0,1,0
2006,461,11.00471,9.062188,4.454347,0.2875,9.830541,0.0,0,1,0
2004,462,9.006632,8.191463,4.043051,0.0,8.766706,0.0,0,0,0
2005,462,9.401043,8.566174,4.043051,0.0,8.698681,0.0,0,0,0
2006,462,9.446597,8.591743,4.043051,0.0,8.955707,0.0,0,0,0
2004,463,11.9146,11.83201,5.337538,0.2211538,11.0046,0.0,0,1,0
2005,463,10.84009,11.92887,5.411646,0.2211538,10.24633,0.0,0,1,0
2006,463,10.78891,10.56251,5.298317,0.2211538,10.27426,0.0,0,0,0
2004,464,8.560253,6.883462,2.995732,0.05,8.254789,0.0,0,0,0
2005,464,10.77252,7.983781,4.317488,0.05,10.25062,0.0,0,0,0
2006,464,11.91948,8.074026,3.688879,0.05,11.38684,0.0,0,0,0
2004,465,8.472823,11.28826,5.043425,0.1483871,6.300786,0.0,0,0,1
2005,465,8.542081,10.80072,4.787492,0.1483871,6.558198,0.0,0,0,1
2006,465,8.037867,10.80072,4.727388,0.1483871,6.437752,0.0,0,0,1
2004,466,10.3222,9.568154,5.934894,0.1693122,9.286468,0.0,0,0,0
2005,466,10.25443,8.933269,5.746203,0.1693122,9.467615,0.0,0,1,0
2006,466,10.98912,9.020148,5.433722,0.1693122,10.4249,0.0,0,1,0
2004,467,11.96908,12.72745,7.068172,0.165247,11.42048,0.0,1,1,0
2005,467,12.1684,12.3775,7.010312,0.165247,11.75946,0.0,1,1,0
2006,467,12.47705,12.91025,7.084227,0.165247,11.74901,0.0,1,1,0
2004,468,9.281172,6.39693,2.197225,0.3333333,9.083643,0.0,0,0,0
2005,468,9.332824,6.511745,3.044523,0.3333333,8.634087,0.0,0,0,0
2006,468,9.850403,7.022868,2.70805,0.3333333,9.400217,0.0,0,0,0
2004,469,9.093245,7.575585,3.401197,0.1666667,8.237743,0.0,0,0,0
2005,469,10.025,7.705263,4.094345,0.1666667,9.491224,0.0,0,0,0
2006,469,10.03583,7.989561,3.401197,0.1666667,9.647885,0.0,0,0,0
2004,470,8.539737,6.93537,3.091043,0.0454545,8.195609,0.0,0,0,0
2005,470,8.536996,7.12206,3.178054,0.0454545,7.810758,0.0,0,0,0
2006,470,8.520188,7.125283,3.178054,0.0454545,7.992269,0.0,0,0,0
2004,471,10.10152,5.192957,2.302585,0.2,10.04364,0.0,0,0,0
2005,471,9.964441,6.856462,2.484907,0.2,9.441531,0.0,0,0,0
2006,471,10.19787,8.854808,2.397895,0.2,9.646658,0.0,0,0,0
2004,472,9.532424,8.987197,4.787492,0.0416667,8.15191,0.0,1,0,0
2005,472,9.366489,8.839276,4.787492,0.0416667,8.780019,0.0,0,0,0
2006,472,9.1382,8.652773,4.787492,0.0416667,8.791942,0.0,0,0,0
2004,473,8.49699,8.006368,3.401197,0.0,8.14555,0.0,0,0,0
2005,473,8.517193,6.579251,3.806663,0.0,8.154213,0.0,0,0,0
2006,473,9.628326,6.745236,3.912023,0.0,9.14099,0.0,0,0,0
2004,474,7.844241,6.376727,2.890372,0.5,7.13966,0.0,0,0,0
2005,474,8.024862,7.234899,3.610918,0.5,7.279319,0.0,0,0,0
2006,474,8.210124,7.13966,3.555348,0.5,7.655864,0.0,0,0,0
2004,475,10.55529,7.930925,5.135798,0.1647059,10.2984,0.0,1,1,0
2005,475,11.08597,7.944138,4.997212,0.1647059,10.6389,0.0,1,1,0
2006,475,11.09968,8.236421,4.969813,0.1647059,10.87542,0.0,0,1,0
2004,476,13.76943,15.31516,8.079309,0.2392315,13.48393,0.0,1,1,1
2005,476,14.92563,15.51604,9.237371,0.2392315,14.67256,0.0,1,1,1
2006,476,14.41921,15.58588,9.12598,0.2392315,14.03678,0.0,1,1,1
2004,477,10.25118,9.436599,4.859812,0.0930233,9.964253,0.0,1,1,0
2005,477,9.966509,9.442007,4.70048,0.0930233,9.873595,0.0,1,1,0
2006,477,10.21552,9.465835,4.477337,0.0930233,9.996295,0.0,0,1,0
2004,478,8.83142,8.469053,4.60517,0.15,8.793157,0.0,0,0,0
2005,478,8.808369,9.398644,4.454347,0.15,8.273082,0.0,0,0,0
2006,478,8.754634,9.402943,4.330733,0.15,7.911324,0.0,0,0,0
