bin,d,share,share2,share3,share4,sharenext
-0.2275,0,-0.2280000001,0.0519840001,-0.011852352,0.0027023363,0.344
-0.2225,0,-0.2241999954,0.0502656379,-0.0112695558,0.0025266344,0.3779
-0.1325,0,-0.1324000061,0.0175297616,-0.0023209405,0.0003072925,0.3256
-0.0775,0,-0.0777999982,0.0060528397,-0.0004709109,3.66369e-05,0.4281
-0.1375,0,-0.136800006,0.0187142417,-0.0025601084,0.0003502228,0.5148
0.0275,1,0.0296,0.00087616,2.59343e-05,7.677e-07,0.5241
-0.0075,0,-0.0063,3.969e-05,-2.5e-07,1.6e-09,0.4885
-0.0225,0,-0.023,0.000529,-1.2167e-05,2.798e-07,0.264
0.2475,1,0.2452999949,0.0601720875,0.0147602128,0.0036206801,0.5438
0.1075,1,0.1080000028,0.0116640006,0.0012597121,0.0001360489,0.5241
-0.0975,0,-0.0983000025,0.0096628905,-0.0009498622,9.33715e-05,0.4392
-0.1225,0,-0.1216000021,0.0147865605,-0.0017980458,0.0002186424,0.4762
-0.0475,0,-0.0463000014,0.0021436901,-9.92529e-05,4.5954e-06,0.451
0.0675,1,0.065200001,0.0042510401,0.0002771678,1.80713e-05,0.4819
-0.0375,0,-0.0362000018,0.0013104401,-4.74379e-05,1.7173e-06,0.4121
-0.1775,0,-0.1757999957,0.0309056385,-0.0054332111,0.0009551585,0.3838
-0.0225,0,-0.0214000009,0.00045796,-9.8003e-06,2.097e-07,0.4483
-0.0975,0,-0.0992000028,0.0098406406,-0.0009761916,9.68382e-05,0.4508
-0.0975,0,-0.0983999968,0.0096825594,-0.0009527638,9.3752e-05,0.3385
-0.1725,0,-0.1723999977,0.0297217592,-0.0051240312,0.000883383,0.3657
-0.1975,0,-0.1967000067,0.0386908926,-0.0076104988,0.0014969852,0.3873
-0.1375,0,-0.1378999949,0.0190164086,-0.0026223626,0.0003616238,0.3827
-0.1175,0,-0.1180000007,0.0139240002,-0.001643032,0.0001938778,0.4366
-0.1275,0,-0.1268000007,0.0160782402,-0.0020387209,0.0002585098,0.4289
-0.1425,0,-0.1414999962,0.0200222489,-0.0028331481,0.0004008905,0.3912
0.0525,1,0.0524999984,0.0027562498,0.0001447031,7.5969e-06,0.5491
0.0975,1,0.0982000008,0.0096432402,0.0009469662,9.29921e-05,0.5534
0.1725,1,0.1740999967,0.0303108088,0.0052771117,0.0009187451,0.6635
0.0825,1,0.0812000036,0.0065934406,0.0005353874,4.34735e-05,0.647
0.0525,1,0.0540000014,0.0029160002,0.000157464,8.5031e-06,0.574
0.1675,1,0.168599993,0.0284259576,0.0047926163,0.0008080351,0.5587
0.0675,1,0.0675999969,0.0045697596,0.0003089157,2.08827e-05,0.5658
0.1525,1,0.152700007,0.0233172921,0.0035605507,0.0005436961,0.5814
0.1425,1,0.1421000063,0.0201924118,0.0028693418,0.0004077335,0.5153
0.1675,1,0.1662999988,0.0276556896,0.0045991411,0.0007648372,0.5678
0.1375,1,0.1356000006,0.0183873602,0.0024933261,0.000338095,0.6423
0.1925,1,0.194600001,0.0378691604,0.0073693386,0.0014340733,0.6305
0.1875,1,0.1882999986,0.0354568895,0.0066765322,0.001257191,0.7289
0.1975,1,0.1985999942,0.0394419577,0.0078331726,0.001555668,0.7523
0.1925,1,0.1938000023,0.0375584409,0.0072788259,0.0014106365,0.6204
-0.0575,0,-0.0590999983,0.0034928098,-0.0002064251,1.21997e-05,0.4413
0.0475,1,0.0461000018,0.0021252102,9.79722e-05,4.5165e-06,0.533
0.0675,1,0.067900002,0.0046104103,0.0003130469,2.12559e-05,0.6027
0.2075,1,0.2079000026,0.0432224111,0.0089859394,0.0018681768,0.5759
-0.0775,0,-0.0776000023,0.0060217604,-0.0004672886,3.62616e-05,0.4327
-0.1325,0,-0.1344999969,0.0180902492,-0.0024331385,0.0003272571,0.4712
-0.0525,0,-0.0549999997,0.003025,-0.000166375,9.1506e-06,0.4402
-0.1925,0,-0.1907999963,0.0364046386,-0.0069460049,0.0013252977,0.3218
-0.2025,0,-0.201700002,0.0406828908,-0.0082057392,0.0016550976,0.354
0.1875,1,0.1854999959,0.0344102485,0.006383101,0.0011840652,0.6612
0.0675,1,0.0678000003,0.00459684,0.0003116658,2.11309e-05,0.4296
-0.1425,0,-0.1407999992,0.0198246398,-0.0027913093,0.0003930163,0.4197
-0.1625,0,-0.1606999934,0.0258244879,-0.004149995,0.0006669042,0.4052
0.1625,1,0.1623000056,0.0263412918,0.0042751918,0.0006938637,0.5001
0.0025,1,0.0002,4e-08,0.0,0.0,0.5193
0.0375,1,0.0397999994,0.00158404,6.30448e-05,2.5092e-06,0.5318
-0.0325,0,-0.0329000019,0.0010824101,-3.56113e-05,1.1716e-06,0.4095
-0.1325,0,-0.1326999962,0.017609289,-0.0023367526,0.0003100871,0.411
0.0375,1,0.0377000012,0.0014212901,5.35826e-05,2.0201e-06,0.4707
-0.0575,0,-0.058600001,0.0034339601,-0.0002012301,1.17921e-05,0.3277
-0.0175,0,-0.0187999997,0.00035344,-6.6447e-06,1.249e-07,0.3362
0.1475,1,0.148300007,0.0219928921,0.003261546,0.0004836873,0.6173
0.2325,1,0.2345000058,0.0549902527,0.0128952146,0.0030239279,0.5646
0.1275,1,0.1292999983,0.0167184896,0.0021617007,0.0002795079,0.5109
-0.1225,0,-0.1216999963,0.0148108891,-0.0018024851,0.0002193624,0.4336
-0.1075,0,-0.108099997,0.0116856094,-0.0012632143,0.0001365535,0.4701
0.0575,1,0.057,0.003249,0.000185193,1.0556e-05,0.4735
-0.1675,0,-0.1676000059,0.028089762,-0.0047078443,0.0007890347,0.3454
-0.0925,0,-0.0945999995,0.0089491599,-0.0008465905,8.00875e-05,0.4258
-0.2125,0,-0.2108999938,0.0444788074,-0.0093805802,0.0019783643,0.2928
-0.0675,0,-0.0670000017,0.0044890002,-0.000300763,2.01511e-05,0.5137
0.0275,1,0.0274999999,0.00075625,2.07969e-05,5.719e-07,0.5236
0.0475,1,0.0471000001,0.00221841,0.0001044871,4.9213e-06,0.5872
0.1625,1,0.1639000028,0.0268632109,0.0044028803,0.0007216321,0.5446
-0.0525,0,-0.0516000018,0.0026625602,-0.0001373881,7.0892e-06,0.4096
-0.1825,0,-0.1807000041,0.0326524915,-0.0059003053,0.0010661852,0.476
-0.0475,0,-0.0478999987,0.0022944099,-0.0001099022,5.2643e-06,0.3796
0.0425,1,0.0405000001,0.00164025,6.64301e-05,2.6904e-06,0.4621
-0.0775,0,-0.0759000033,0.0057608105,-0.0004372455,3.31869e-05,0.2184
0.0925,1,0.0943000019,0.0088924904,0.0008385619,7.90764e-05,0.5727
0.1875,1,0.1859000027,0.034558811,0.0064244831,0.0011943114,0.6414
-0.1125,0,-0.1146000028,0.0131331606,-0.0015050602,0.0001724799,0.3324
-0.2225,0,-0.2203000039,0.0485320917,-0.01069162,0.0023553639,0.3463
-0.1125,0,-0.1133999974,0.0128595594,-0.001458274,0.0001653683,0.364
-0.2325,0,-0.2305999994,0.0531763597,-0.0122624685,0.0028277252,0.2994
-0.0425,0,-0.0428999998,0.00184041,-7.89536e-05,3.3871e-06,0.4251
-0.1925,0,-0.1906999946,0.0363664879,-0.006935089,0.0013225214,0.3768
-0.2475,0,-0.2465000004,0.0607622502,-0.0149778947,0.003692051,0.4608
-0.0775,0,-0.0782999992,0.0061308899,-0.0004800487,3.75878e-05,0.3269
-0.2125,0,-0.2123000026,0.0450712911,-0.0095686352,0.0020314213,0.2513
0.0625,1,0.0615999997,0.00379456,0.0002337449,1.43987e-05,0.5084
0.0425,1,0.0436000004,0.00190096,8.28819e-05,3.6136e-06,0.545
0.0925,1,0.0900000036,0.0081000006,0.0007290001,6.561e-05,0.62
0.2375,1,0.2399999946,0.0575999974,0.0138239991,0.0033177597,0.4481
-0.2025,0,-0.201000005,0.040401002,-0.0081206016,0.001632241,0.3208
-0.2275,0,-0.2296999991,0.0527620896,-0.0121194519,0.0027838381,0.3511
-0.0175,0,-0.0189999994,0.000361,-6.859e-06,1.303e-07,0.5133
0.0275,1,0.0264999997,0.00070225,1.86096e-05,4.932e-07,0.5696
-0.2125,0,-0.2102999985,0.0442260894,-0.0093007465,0.001955947,0.3455
-0.1375,0,-0.1352999955,0.0183060888,-0.0024768137,0.0003351129,0.0
-0.0875,0,-0.0899000019,0.0080820103,-0.0007265727,6.53189e-05,0.3727
-0.2275,0,-0.2252999991,0.0507600896,-0.0114362481,0.0025765867,0.3233
-0.2375,0,-0.2352000028,0.0553190413,-0.0130110387,0.0030601963,0.3295
-0.0425,0,-0.0447999984,0.0020070399,-8.99154e-05,4.0282e-06,0.2877
0.0775,1,0.0756999999,0.00573049,0.0004337981,3.28385e-05,0.3243
0.0275,1,0.0286999997,0.00082369,2.36399e-05,6.785e-07,0.5525
0.1025,1,0.1049999967,0.0110249993,0.0011576249,0.0001215506,0.616
0.2325,1,0.2319999933,0.0538239969,0.0124871669,0.0028970226,0.5687
0.2175,1,0.215200007,0.046311043,0.0099661368,0.0021447127,0.574
0.1475,1,0.1480000019,0.0219040006,0.0032417921,0.0004797852,0.7092
0.0575,1,0.056499999,0.0031922499,0.0001803621,1.01905e-05,0.542
0.1025,1,0.1018999964,0.0103836093,0.0010580897,0.0001078193,0.6339
0.1175,1,0.1159999967,0.0134559992,0.0015608959,0.0001810639,0.7752
-0.1575,0,-0.1572999954,0.0247432886,-0.0038921192,0.0006122303,0.3479
-0.2325,0,-0.2333000004,0.0544288902,-0.0126982601,0.0029625041,0.0
0.0575,1,0.0588999987,0.0034692098,0.0002043365,1.20354e-05,0.5254
0.0475,1,0.0476999991,0.0022752899,0.0001085313,5.1769e-06,0.4798
-0.0425,0,-0.0403999984,0.0016321599,-6.59393e-05,2.6639e-06,0.3075
-0.1325,0,-0.1324000061,0.0175297616,-0.0023209405,0.0003072925,0.4906
0.0275,1,0.0274,0.00075076,2.05708e-05,5.636e-07,0.6677
-0.0175,0,-0.0170000009,0.000289,-4.913e-06,8.35e-08,0.4687
-0.1675,0,-0.1684000045,0.0283585615,-0.0047755819,0.000804208,0.5031
0.0075,1,0.0060999999,3.721e-05,2.27e-07,1.4e-09,0.5103
-0.1075,0,-0.1072999984,0.0115132897,-0.001235376,0.0001325558,0.3069
-0.2125,0,-0.2104000002,0.0442681601,-0.0093140209,0.00195967,0.2826
0.2275,1,0.2298000008,0.0528080404,0.0121352877,0.0027886891,0.6572
-0.0425,0,-0.0425999984,0.0018147599,-7.73088e-05,3.2934e-06,0.3594
-0.2325,0,-0.2300000042,0.0529000019,-0.0121670007,0.0027984102,0.3822
-0.2375,0,-0.2356999964,0.0555544883,-0.0130941927,0.0030863012,0.4562
-0.0875,0,-0.0876000002,0.00767376,-0.0006722214,5.88866e-05,0.3933
-0.1075,0,-0.108099997,0.0116856094,-0.0012632143,0.0001365535,0.3583
-0.0175,0,-0.0172000006,0.00029584,-5.0884e-06,8.75e-08,0.4566
-0.0075,0,-0.0080000004,6.4e-05,-5.12e-07,4.1e-09,0.4306
-0.1375,0,-0.1386999935,0.0192376882,-0.0026682672,0.0003700886,0.5256
-0.1825,0,-0.1829999983,0.0334889994,-0.0061284868,0.0011215131,0.2913
-0.1825,0,-0.1823000014,0.0332332905,-0.0060584289,0.0011044516,0.2932
-0.1775,0,-0.1789000034,0.0320052112,-0.0057257324,0.0010243335,0.4857
-0.0925,0,-0.0948999971,0.0090060095,-0.0008546703,8.11082e-05,0.3447
-0.2375,0,-0.237499997,0.0564062486,-0.0133964839,0.0031816649,0.3829
-0.1525,0,-0.1509000063,0.0227708119,-0.0034361157,0.0005185099,0.6602
0.0375,1,0.0353999995,0.00125316,4.43619e-05,1.5704e-06,0.6081
0.1475,1,0.1497000009,0.0224100903,0.0033547905,0.0005022121,0.4783
-0.0925,0,-0.0923999995,0.0085377599,-0.000788889,7.28933e-05,0.4111
-0.1775,0,-0.1777999997,0.0316128399,-0.0056207629,0.0009993716,0.3987
-0.2025,0,-0.2026000023,0.0410467609,-0.0083160739,0.0016848366,0.385
-0.0925,0,-0.0934000015,0.0087235603,-0.0008147805,7.61005e-05,0.4035
-0.1925,0,-0.192900002,0.0372104108,-0.0071778883,0.0013846147,0.4488
-0.1025,0,-0.1020999998,0.01042441,-0.0010643323,0.0001086683,0.5643
0.0725,1,0.074500002,0.0055502503,0.0004134937,3.08053e-05,0.7473
0.0375,1,0.0386999995,0.00149769,5.79606e-05,2.2431e-06,0.5435
0.1275,1,0.1262000054,0.0159264414,0.002009917,0.0002536515,0.6272
0.1275,1,0.1271000057,0.0161544115,0.0020532258,0.000260965,0.616
-0.0825,0,-0.0803000033,0.0064480905,-0.0005177817,4.15779e-05,0.3948
-0.2125,0,-0.2105000019,0.0443102508,-0.0093273079,0.0019633983,0.4274
-0.1475,0,-0.1451999992,0.0210830398,-0.0030612574,0.0004444946,0.4878
-0.1975,0,-0.1982000023,0.0392832409,-0.0077859384,0.001543173,0.266
-0.2325,0,-0.2301000059,0.0529460127,-0.0121828778,0.0028032803,0.345
0.0525,1,0.0526000001,0.00276676,0.0001455316,7.655e-06,0.4933
-0.1675,0,-0.1659000069,0.0275228123,-0.0045660347,0.0007575052,0.4479
-0.1025,0,-0.1041999981,0.0108576396,-0.001131366,0.0001178883,0.4258
-0.1475,0,-0.1483999938,0.0220225582,-0.0032681475,0.0004849931,0.3748
-0.0425,0,-0.0438000001,0.00191844,-8.40277e-05,3.6804e-06,0.389
-0.2225,0,-0.2220000029,0.0492840013,-0.0109410484,0.0024289128,0.4044
-0.1925,0,-0.191200003,0.0365574412,-0.0069897829,0.0013364465,0.4376
-0.0575,0,-0.0577999987,0.0033408398,-0.0001931005,1.11612e-05,0.3575
0.0325,1,0.0337999985,0.0011424399,3.86145e-05,1.3052e-06,0.4696
-0.0275,0,-0.0297999997,0.00088804,-2.64636e-05,7.886e-07,0.4467
-0.1075,0,-0.1067000031,0.0113848907,-0.0012147679,0.0001296157,0.3508
-0.0525,0,-0.0549000017,0.0030140102,-0.0001654692,9.0843e-06,0.432
-0.1375,0,-0.1359000057,0.0184688115,-0.0025099116,0.000341097,0.3262
0.0775,1,0.0790000036,0.0062410006,0.0004930391,3.89501e-05,0.7226
0.0825,1,0.0829000026,0.0068724104,0.0005697228,4.723e-05,0.5078
0.1475,1,0.1454000026,0.0211411608,0.0030739248,0.0004469487,0.5955
0.1925,1,0.1911000013,0.0365192105,0.0069788212,0.0013336527,0.7155
0.2075,1,0.205400005,0.042189162,0.0086656541,0.0017799254,0.6829
0.1925,1,0.1900999993,0.0361380097,0.0068698356,0.0013059557,0.761
-0.0775,0,-0.0794999972,0.0063202496,-0.0005024598,3.99456e-05,0.4633
-0.0375,0,-0.0386000015,0.0014899601,-5.75125e-05,2.22e-06,0.3973
0.0225,1,0.0234999992,0.00055225,1.29779e-05,3.05e-07,0.4933
-0.0125,0,-0.0135000004,0.00018225,-2.4604e-06,3.32e-08,0.4193
0.1225,1,0.1248999983,0.0156000096,0.0019484412,0.0002433603,0.5478
0.0975,1,0.0956000015,0.0091393603,0.0008737229,8.35279e-05,0.7049
-0.0475,0,-0.0498999991,0.0024900099,-0.0001242515,6.2001e-06,0.4098
-0.1375,0,-0.1371999979,0.0188238394,-0.0025826307,0.0003543369,0.3358
-0.0925,0,-0.0934000015,0.0087235603,-0.0008147805,7.61005e-05,0.3728
-0.1675,0,-0.1669999957,0.0278889986,-0.0046574626,0.0007777962,0.333
-0.1075,0,-0.1059999987,0.0112359997,-0.001191016,0.0001262477,0.4309
-0.1325,0,-0.1326999962,0.017609289,-0.0023367526,0.0003100871,0.4413
-0.1175,0,-0.1174999997,0.0138062499,-0.0016222344,0.0001906125,0.5471
0.0925,1,0.0942000002,0.00887364,0.0008358969,7.87415e-05,0.7152
-0.0375,0,-0.0390000008,0.0015210001,-5.9319e-05,2.3134e-06,0.3977
0.0425,1,0.0425000004,0.00180625,7.67656e-05,3.2625e-06,0.732
0.0325,1,0.0322999991,0.0010432899,3.36983e-05,1.0885e-06,0.415
-0.1675,0,-0.1699000001,0.02886601,-0.0049043351,0.0008332465,0.2965
0.0425,1,0.0406000018,0.0016483601,6.69234e-05,2.7171e-06,0.4609
0.0425,1,0.0434000008,0.0018835601,8.17465e-05,3.5478e-06,0.4286
-0.1425,0,-0.142900005,0.0204204114,-0.0029180769,0.0004169932,0.3951
-0.2075,0,-0.2096000016,0.0439321607,-0.0092081809,0.0019300347,0.4367
-0.0425,0,-0.0430999994,0.00185761,-8.0063e-05,3.4507e-06,0.4282
-0.0875,0,-0.0887999982,0.0078854397,-0.000700227,6.21802e-05,0.4293
-0.1425,0,-0.1413999945,0.0199939584,-0.0028271456,0.0003997584,0.5058
0.0125,1,0.0115999999,0.00013456,1.5609e-06,1.81e-08,0.473
0.0325,1,0.0304000005,0.00092416,2.80945e-05,8.541e-07,0.4896
-0.0225,0,-0.0207000002,0.00042849,-8.8697e-06,1.836e-07,0.4911
-0.0175,0,-0.0177999996,0.00031684,-5.6398e-06,1.004e-07,0.6093
0.0875,1,0.0898000002,0.00806404,0.0007241508,6.50287e-05,0.5624
0.1225,1,0.1242000014,0.0154256403,0.0019158646,0.0002379504,0.7426
-0.0075,0,-0.0066,4.356e-05,-2.875e-07,1.9e-09,0.4908
-0.0175,0,-0.0183000006,0.00033489,-6.1285e-06,1.122e-07,0.428
-0.0825,0,-0.0822999999,0.00677329,-0.0005574418,4.58775e-05,0.422
-0.0775,0,-0.0798000023,0.0063680404,-0.0005081696,4.05519e-05,0.4468
-0.1075,0,-0.1064999998,0.0113422499,-0.0012079496,0.0001286466,0.5209
0.0425,1,0.0417999998,0.00174724,7.30346e-05,3.0528e-06,0.5337
0.1625,1,0.1606000066,0.0257923621,0.0041422535,0.0006652459,0.5988
0.1975,1,0.1976000071,0.0390457628,0.007715443,0.0015245716,0.6849
0.1625,1,0.1633999944,0.0266995582,0.0043627077,0.0007128664,0.5398
0.1125,1,0.112999998,0.0127689996,0.0014428969,0.0001630473,0.585
0.1725,1,0.1701000035,0.028934011199999998,0.0049216754,0.000837177,0.4676
-0.1625,0,-0.1638000011,0.0268304404,-0.0043948262,0.0007198725,0.5292
-0.2425,0,-0.2412,0.05817744,-0.0140323985,0.0033846145,0.388
-0.2225,0,-0.2240000069,0.0501760031,-0.011239425,0.0025176313,0.488
-0.0225,0,-0.0241,0.00058081,-1.39975e-05,3.373e-07,0.4537
-0.2125,0,-0.2124000043,0.0451137618,-0.0095821632,0.0020352515,0.3116
0.0375,1,0.0366000012,0.0013395601,4.90279e-05,1.7944e-06,0.5812
0.1625,1,0.1624000072,0.0263737624,0.0042830992,0.0006955753,0.628
-0.1475,0,-0.1472000033,0.021667841,-0.0031895063,0.0004694953,0.521
0.0425,1,0.0419000015,0.0017556101,7.35601e-05,3.0822e-06,0.7155
0.1625,1,0.1640000045,0.0268960015,0.0044109444,0.0007233949,0.6088
0.0875,1,0.0891000032,0.0079388106,0.000707348,6.30247e-05,0.5774
0.1525,1,0.1546999961,0.0239320888,0.003702294,0.0005727449,0.5799
0.0825,1,0.0833000019,0.0069388903,0.0005780096,4.81482e-05,0.4839
0.0475,1,0.0450000018,0.0020250002,9.1125e-05,4.1006e-06,0.5775
0.1575,1,0.1550000012,0.0240250004,0.0037238751,0.0005772006,0.6946
-0.1175,0,-0.117399998,0.0137827595,-0.0016180959,0.0001899645,0.3495
-0.0575,0,-0.055399999,0.0030691599,-0.0001700315,9.4197e-06,0.442
0.0175,1,0.0154999997,0.00024025,3.7239e-06,5.77e-08,0.4762
-0.0475,0,-0.0476000011,0.0022657601,-0.0001078502,5.1337e-06,0.3433
-0.2425,0,-0.240899995,0.0580328076,-0.0139801031,0.0033678068,0.3665
-0.1825,0,-0.1823000014,0.0332332905,-0.0060584289,0.0011044516,0.3815
-0.2375,0,-0.2369000018,0.0561216108,-0.0132952097,0.0031496352,0.3954
-0.2075,0,-0.2092999965,0.0438064885,-0.0091686979,0.0019190084,0.3288
-0.2375,0,-0.2351000011,0.0552720105,-0.0129944497,0.0030549951,0.3485
0.2225,1,0.2247000039,0.0504900917,0.0113451238,0.0025492494,0.6214
0.2425,1,0.2437999994,0.0594384397,0.0144910916,0.0035329281,0.6214
0.0875,1,0.0864999965,0.0074822494,0.0006472145,5.59841e-05,0.5707
0.1425,1,0.1414999962,0.0200222489,0.0028331481,0.0004008905,0.6064
-0.1425,0,-0.1409000009,0.0198528103,-0.002797261,0.0003941341,0.3789
-0.2425,0,-0.2407000065,0.0579364931,-0.0139453143,0.0033566372,0.3535
-0.1475,0,-0.1464000046,0.0214329614,-0.0031377856,0.0004593718,0.4116
-0.1925,0,-0.191200003,0.0365574412,-0.0069897829,0.0013364465,0.3873
-0.2275,0,-0.2254000008,0.0508051604,-0.0114514832,0.0025811643,0.3201
0.0875,1,0.0887999982,0.0078854397,0.000700227,6.21802e-05,0.5085
0.0375,1,0.0392000005,0.00153664,6.02363e-05,2.3613e-06,0.4206
-0.1575,0,-0.1588999927,0.0252492077,-0.0040120989,0.0006375225,0.588
0.0425,1,0.0408000015,0.0016646401,6.79173e-05,2.771e-06,0.4539
0.1075,1,0.1081999987,0.0117072397,0.0012667233,0.0001370595,0.5142
0.0275,1,0.0284000002,0.00080656,2.29063e-05,6.505e-07,0.6309
-0.1075,0,-0.1063999981,0.0113209596,-0.0012045501,0.0001281641,0.3585
-0.0775,0,-0.079400003,0.0063043605,-0.0005005662,3.9745e-05,0.3409
-0.2225,0,-0.2230000049,0.0497290022,-0.0110895677,0.0024729737,0.588
-0.1325,0,-0.1324999928,0.0175562481,-0.0023262027,0.0003082218,0.4302
-0.1975,0,-0.1950999945,0.0380640079,-0.0074262877,0.0014488687,0.3546
-0.1225,0,-0.1230999976,0.0151536094,-0.0018654093,0.0002296319,0.3346
-0.0775,0,-0.0762000009,0.0058064401,-0.0004424507,3.37147e-05,0.3801
-0.1425,0,-0.1405999959,0.0197683588,-0.0027794312,0.000390788,0.4202
-0.1575,0,-0.1596000046,0.0254721615,-0.0040653571,0.000648831,0.466
-0.0675,0,-0.067900002,0.0046104103,-0.0003130469,2.12559e-05,0.3911
0.0225,1,0.0203000009,0.00041209,8.3654e-06,1.698e-07,0.4792
-0.0325,0,-0.0337000005,0.00113569,-3.82728e-05,1.2898e-06,0.4699
-0.0625,0,-0.0601000004,0.00361201,-0.0002170818,1.30466e-05,0.492
0.0875,1,0.0872000009,0.0076038402,0.0006630549,5.78184e-05,0.4783
-0.0425,0,-0.0410999991,0.0016892099,-6.94265e-05,2.8534e-06,0.3576
-0.2225,0,-0.2232999951,0.0498628878,-0.0111343826,0.0024863076,0.0
-0.2225,0,-0.2234999985,0.0499522493,-0.0111643276,0.0024952272,0.4564
-0.0725,0,-0.0722000003,0.00521284,-0.0003763671,2.71737e-05,0.4227
-0.0775,0,-0.0775000006,0.0060062501,-0.0004654844,3.6075e-05,0.4118
-0.1075,0,-0.1084999964,0.0117722492,-0.001277289,0.0001385859,0.4862
-0.0275,0,-0.0275999997,0.00076176,-2.10246e-05,5.803e-07,0.5112
0.0225,1,0.0225000009,0.00050625,1.13906e-05,2.563e-07,0.4744
0.0425,1,0.0436999984,0.0019096899,8.34534e-05,3.6469e-06,0.5396
0.0775,1,0.0791999996,0.0062726399,0.0004967931,3.9346e-05,0.5505
0.1025,1,0.1010000035,0.0102010007,0.0010303011,0.0001040604,0.6048
0.0325,1,0.0300999992,0.0009060099,2.72709e-05,8.209e-07,0.5034
0.0125,1,0.0129000004,0.00016641,2.1467e-06,2.77e-08,0.4709
-0.0525,0,-0.0518000014,0.0026832401,-0.0001389918,7.1998e-06,0.4509
-0.2275,0,-0.2267999947,0.0514382376,-0.011666192,0.0026458923,0.4322
-0.1375,0,-0.1354999989,0.0183602497,-0.0024878138,0.0003370988,0.488
-0.1275,0,-0.1259000003,0.0158508101,-0.001995617,0.0002512482,0.4587
-0.0775,0,-0.0755999982,0.0057153597,-0.0004320812,3.26653e-05,0.44
-0.1675,0,-0.1687999964,0.0284934388,-0.0048096924,0.0008118761,0.3552
-0.2425,0,-0.2426999956,0.0589032879,-0.0142958277,0.0034695973,0.4145
-0.1725,0,-0.1711000055,0.0292752119,-0.0050089889,0.000857038,0.4634
-0.0725,0,-0.0732999966,0.0053728895,-0.0003938328,2.88679e-05,0.4369
-0.0025,0,-0.0024999999,6.25e-06,-1.56e-08,0.0,0.3795
-0.2425,0,-0.2409999967,0.0580809984,-0.0139975204,0.0033734024,0.3595
-0.0175,0,-0.0168999992,0.00028561,-4.8268e-06,8.16e-08,0.4354
-0.1275,0,-0.1290999949,0.0166668087,-0.0021516849,0.0002777825,0.2518
-0.2125,0,-0.2141000032,0.0458388114,-0.0098140897,0.0021011966,0.5462
0.0925,1,0.0922999978,0.0085192896,0.0007863304,7.25783e-05,0.6337
-0.1675,0,-0.1683000028,0.0283248909,-0.0047670792,0.0008022994,0.4937
0.0175,1,0.0171000008,0.00029241,5.0002e-06,8.55e-08,0.5691
-0.0325,0,-0.0337000005,0.00113569,-3.82728e-05,1.2898e-06,0.4282
-0.1125,0,-0.1115000024,0.0124322505,-0.001386196,0.0001545609,0.4929
-0.0125,0,-0.0141000003,0.00019881,-2.8032e-06,3.95e-08,0.5199
0.0375,1,0.0397000015,0.0015760901,6.25708e-05,2.4841e-06,0.4343
0.0725,1,0.0728999972,0.0053144096,0.0003874204,2.82429e-05,0.4834
-0.0325,0,-0.0331000015,0.0010956101,-3.62647e-05,1.2004e-06,0.4607
-0.0775,0,-0.0785000026,0.0061622504,-0.0004837367,3.79733e-05,0.4539
0.2125,1,0.2135999948,0.0456249578,0.0097454907,0.0020816368,0.6836
-0.0625,0,-0.0615000017,0.0037822502,-0.0002326084,1.43054e-05,0.4674
-0.0525,0,-0.053199999,0.0028302399,-0.0001505688,8.0103e-06,0.339
-0.0225,0,-0.0230999999,0.00053361,-1.23264e-05,2.847e-07,0.4274
-0.1125,0,-0.1112999991,0.0123876898,-0.0013787499,0.0001534549,0.4887
-0.0225,0,-0.0226000007,0.00051076,-1.15432e-05,2.609e-07,0.5228
0.0475,1,0.0454999991,0.0020702499,9.41964e-05,4.2859e-06,0.5298
0.2125,1,0.2148000002,0.0461390401,0.0099106658,0.002128811,0.6213
0.2425,1,0.2425000072,0.0588062535,0.0142605169,0.0034581754,0.6489
0.0225,1,0.0218000002,0.00047524,1.03602e-05,2.259e-07,0.6486
0.1775,1,0.1785999984,0.0318979594,0.0056969755,0.0010174798,0.6022
-0.0175,0,-0.0154999997,0.00024025,-3.7239e-06,5.77e-08,0.4078
-0.1825,0,-0.1844000071,0.0340033626,-0.0062702203,0.0011562287,0.3612
-0.2175,0,-0.2185000032,0.0477422514,-0.0104316821,0.0022793226,0.3362
-0.1175,0,-0.116899997,0.0136656093,-0.0015975097,0.0001867489,0.3501
-0.2075,0,-0.2067999989,0.0427662395,-0.0088440583,0.0018289512,0.5008
0.0025,1,0.0015,2.25e-06,3.4e-09,0.0,0.5825
0.1675,1,0.1650000066,0.0272250022,0.0044921255,0.0007412007,0.5363
0.0675,1,0.0667999983,0.0044622398,0.0002980776,1.99116e-05,0.4225
-0.1525,0,-0.1517000049,0.0230128915,-0.0034910558,0.0005295932,0.3496
0.0925,1,0.0925000012,0.0085562502,0.0007914532,7.32094e-05,0.6743
0.2425,1,0.2405000031,0.0578402515,0.0139105807,0.0033454947,0.4905
-0.0175,0,-0.0189999994,0.000361,-6.859e-06,1.303e-07,0.3561
-0.1375,0,-0.1376000047,0.0189337613,-0.0026052856,0.0003584873,0.3773
-0.2075,0,-0.2073999941,0.0430147576,-0.0089212605,0.0018502694,0.4464
-0.1075,0,-0.1071999967,0.0114918393,-0.0012319251,0.0001320624,0.485
-0.0275,0,-0.0299999993,0.0009,-2.7e-05,8.1e-07,0.4416
