id,schid,tchid,tchexper,absent,readscore,mathscore,totalscore,boy,white_asian,black,tchwhite,tchmasters,freelunch,schurban,schrural,small,regular,aide
12924,193423,19342301,6.0,7.0,425,528,953.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0
12925,180344,18034402,0.0,2.0,522,536,1058.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1
12926,159171,15917105,16.0,0.0,492,536,1028.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,1,0
12927,193423,19342301,6.0,10.0,413,494,907.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
12928,221571,22157102,3.0,0.0,418,423,841.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
12929,225585,22558502,15.0,3.0,433,454,887.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0
12930,225585,22558501,13.0,10.0,403,478,881.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
12932,225585,22558502,15.0,7.0,413,473,886.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0,0
12933,225585,22558501,13.0,22.0,451,520,971.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
12934,244801,24480101,0.0,1.0,443,513,956.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
12937,244780,24478001,24.0,2.0,514,528,1042.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1
12939,244727,24472701,21.0,0.0,492,559,1051.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
12941,244774,24477405,6.0,2.0,447,489,936.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
12946,191411,19141102,8.0,15.0,510,520,1030.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,1
12947,128076,12807602,8.0,31.0,410,439,849.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0
12949,244801,24480102,5.0,5.0,433,478,911.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
12953,208501,20850101,13.0,18.0,503,576,1079.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
12954,180344,18034404,13.0,0.0,487,506,993.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0
12955,234628,23462804,10.0,16.0,445,520,965.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
12964,244780,24478003,2.0,2.0,490,536,1026.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0
12965,244728,24472801,1.0,10.0,425,454,879.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,0
12967,244806,24480606,10.0,7.0,439,489,928.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1
12969,193423,19342301,6.0,20.0,414,489,903.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0
12970,244708,24470803,2.0,6.0,431,468,899.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,0
12971,244728,24472803,15.0,8.0,408,423,831.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0
12973,244727,24472702,4.0,10.0,397,423,820.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0
12975,244755,24475504,1.0,4.0,421,528,949.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
12976,205490,20549002,11.0,6.0,430,484,914.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
12977,244708,24470803,2.0,2.0,442,489,931.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,0
12978,218562,21856203,11.0,4.0,472,528,1000.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0,0
12980,166203,16620303,5.0,1.0,430,434,864.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,1
12981,180344,18034401,5.0,1.0,447,459,906.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,0
12983,253888,25388803,5.0,13.0,436,454,890.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0
12986,244727,24472703,12.0,4.0,431,506,937.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1
12988,205492,20549203,24.0,13.0,443,576,1019.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,0
12989,244839,24483905,11.0,0.0,468,602,1070.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
12990,205491,20549101,0.0,2.0,527,602,1129.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0
12991,244745,24474501,5.0,0.0,410,484,894.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1
12992,205489,20548902,14.0,11.0,425,468,893.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
12993,257905,25790503,13.0,4.0,453,500,953.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0
12996,215533,21553304,9.0,16.0,580,626,1206.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
12997,191411,19141103,13.0,3.0,467,576,1043.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,1,0
12998,244839,24483901,1.0,1.0,422,513,935.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0
12999,244776,24477608,3.0,3.0,443,520,963.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0
13003,169229,16922906,16.0,0.0,472,547,1019.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
13011,244708,24470806,0.0,9.0,411,478,889.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
13012,244708,24470806,0.0,6.0,403,392,795.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
13013,244708,24470806,0.0,20.0,402,449,851.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
13014,244708,24470805,2.0,45.0,418,449,867.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
13017,244708,24470805,2.0,15.0,416,434,850.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
13018,244708,24470806,0.0,26.0,390,439,829.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
13020,169229,16922902,11.0,1.0,453,528,981.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
13026,257899,25789902,13.0,11.0,405,429,834.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
13027,244727,24472703,12.0,5.0,414,463,877.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1
13029,244776,24477607,7.0,3.0,522,626,1148.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0
13032,203452,20345201,19.0,,436,459,895.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
13034,221574,22157403,8.0,0.0,418,459,877.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
13035,165199,16519901,12.0,1.0,497,506,1003.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0
13037,180344,18034401,5.0,16.0,437,459,896.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,1,0
13043,165199,16519902,3.0,3.0,487,547,1034.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0
13044,128076,12807602,8.0,21.0,407,449,856.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0
13046,128079,12807901,8.0,9.0,408,423,831.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
13048,128076,12807603,7.0,32.0,407,439,846.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1
13049,230612,23061202,4.0,3.0,448,494,942.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
13050,128079,12807902,8.0,14.0,408,463,871.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1
13051,264945,26494501,17.0,11.0,447,454,901.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
13053,244727,24472702,4.0,4.0,424,454,878.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0
13054,169229,16922901,15.0,2.0,474,478,952.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0,0
13056,244745,24474503,1.0,8.0,453,520,973.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0
13057,244774,24477401,0.0,6.0,418,444,862.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
13058,159171,15917104,6.0,6.0,461,500,961.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0,0
13059,159171,15917102,8.0,4.0,470,484,954.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0,0
13060,244806,24480602,20.0,0.0,476,520,996.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1
13061,168211,16821102,27.0,25.0,437,444,881.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
13062,225585,22558503,13.0,7.0,436,484,920.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0
13064,244723,24472303,1.0,6.0,436,513,949.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0
13065,244774,24477404,2.0,2.0,465,559,1024.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0
13067,228606,22860601,8.0,9.0,437,489,926.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,1
13068,244806,24480603,0.0,11.0,419,423,842.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
13071,112038,11203803,17.0,31.0,407,449,856.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,1
13073,205492,20549202,3.0,10.0,492,547,1039.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0
13074,244774,24477404,2.0,5.0,414,454,868.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0
13075,244755,24475502,7.0,15.0,407,449,856.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
13082,169280,16928003,7.0,10.0,402,434,836.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
13083,244708,24470806,0.0,3.0,411,439,850.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
13103,244774,24477403,1.0,11.0,428,506,934.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
13113,216536,21653603,8.0,13.0,425,520,945.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
13114,189382,18938202,15.0,0.0,448,484,932.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
13116,244745,24474504,15.0,8.0,461,602,1063.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1
13117,244774,24477402,6.0,10.0,427,494,921.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0
13118,169229,16922902,11.0,19.0,418,478,896.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0
13119,169229,16922905,10.0,5.0,461,484,945.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0
13123,205491,20549103,3.0,0.0,433,468,901.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0
13125,205490,20549003,12.0,15.0,391,444,835.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,0
13127,244801,24480104,20.0,11.0,430,494,924.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,0
13128,244801,24480102,5.0,4.0,428,473,901.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0
13129,205488,20548802,12.0,4.0,433,513,946.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
13130,130085,13008504,11.0,0.0,400,500,900.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0
13131,128068,12806802,1.0,15.0,450,528,978.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
13132,201449,20144904,7.0,0.0,450,463,913.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
13133,244799,24479901,10.0,1.0,419,449,868.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1
13134,244728,24472802,6.0,6.0,455,434,889.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1
13136,212522,21252204,17.0,7.0,465,528,993.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0,0
13137,244727,24472704,1.0,3.0,448,494,942.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1
13138,130085,13008504,11.0,5.0,442,484,926.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0
13139,128079,12807902,8.0,13.0,428,489,917.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
13140,244818,24481801,10.0,6.0,453,520,973.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0
13143,244806,24480605,6.0,12.0,456,513,969.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
13144,244780,24478003,2.0,3.0,480,536,1016.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,0
13146,244728,24472801,1.0,18.0,397,423,820.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0
13147,123056,12305601,4.0,22.0,456,468,924.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
13149,244755,24475506,16.0,11.0,437,506,943.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1
13151,205490,20549001,3.0,12.0,386,423,809.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0
13153,130085,13008501,22.0,5.0,439,463,902.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0
13154,244723,24472304,6.0,4.0,386,399,785.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
13155,128079,12807903,8.0,15.0,456,473,929.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
13156,130085,13008503,8.0,12.0,402,463,865.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1
13157,169229,16922905,10.0,2.0,440,520,960.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
13158,244774,24477404,2.0,6.0,400,444,844.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0
13159,130085,13008501,22.0,4.0,442,520,962.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0
13160,128079,12807903,8.0,12.0,467,506,973.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
13161,128079,12807902,8.0,2.0,419,506,925.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
13162,244755,24475504,1.0,2.0,422,494,916.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
13163,170295,17029504,1.0,18.0,428,463,891.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0
13164,205488,20548802,12.0,10.0,431,500,931.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
13166,244764,24476402,13.0,1.0,538,626,1164.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0,0
13167,128079,12807902,8.0,7.0,437,459,896.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
13168,244780,24478001,24.0,17.0,495,559,1054.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1
13169,205492,20549203,24.0,8.0,442,547,989.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,0
13171,164198,16419802,12.0,14.0,545,576,1121.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
13173,161183,16118301,12.0,20.0,422,494,916.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,1,0
13174,161176,16117603,6.0,4.0,461,473,934.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
13175,161183,16118305,8.0,33.0,425,478,903.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
13176,161183,16118302,10.0,11.0,468,559,1027.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
13177,161183,16118304,10.0,17.0,442,506,948.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,1
13178,244799,24479902,13.0,2.0,428,520,948.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0
13179,161183,16118304,10.0,7.0,470,536,1006.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,1
13180,244776,24477608,3.0,7.0,443,473,916.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0
13181,205489,20548904,10.0,19.0,455,489,944.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0
13182,169229,16922902,11.0,22.0,411,405,816.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
13183,165199,16519901,12.0,32.0,437,500,937.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0
13184,164198,16419803,4.0,11.0,467,484,951.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
13185,164198,16419802,12.0,0.0,500,602,1102.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
13186,244799,24479903,5.0,4.0,456,500,956.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0
13187,165199,16519902,3.0,5.0,451,506,957.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0
13188,164198,16419802,12.0,3.0,407,459,866.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,0,0
13189,164198,16419801,13.0,0.0,434,468,902.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
13190,166203,16620302,13.0,17.0,425,473,898.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1,0
13192,123056,12305602,6.0,7.0,414,459,873.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,0,0
13193,123056,12305603,16.0,6.0,442,536,978.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
13194,168211,16821103,15.0,5.0,456,559,1015.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,0,0
13195,168211,16821105,14.0,10.0,421,459,880.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1
13196,205490,20549003,12.0,7.0,418,423,841.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,0
13197,244806,24480606,10.0,3.0,474,536,1010.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1
13198,244776,24477602,8.0,11.0,413,459,872.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0
13199,169231,16923102,9.0,17.0,445,463,908.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0,0
13201,244796,24479602,11.0,1.0,405,423,828.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0
13205,205491,20549101,0.0,1.0,474,547,1021.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0
13206,169229,16922904,5.0,8.0,467,489,956.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1
13207,169229,16922902,11.0,1.0,431,449,880.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0
13208,244831,24483102,18.0,2.0,402,423,825.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0
13211,244799,24479901,10.0,5.0,425,473,898.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,1
13212,244736,24473601,11.0,32.0,405,520,925.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
13213,205490,20549003,12.0,13.0,380,439,819.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,0
13215,165199,16519901,12.0,7.0,480,602,1082.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0
13216,244801,24480102,5.0,17.0,398,449,847.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0
13217,244776,24477601,6.0,15.0,411,399,810.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0
13218,244697,24469703,5.0,1.0,419,463,882.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1
13219,169229,16922904,5.0,12.0,627,626,1253.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
13221,244736,24473603,6.0,9.0,443,513,956.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0
13222,201449,20144906,7.0,1.0,456,528,984.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
13223,205491,20549104,17.0,23.0,421,449,870.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
13224,244755,24475504,1.0,3.0,433,473,906.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
13225,244708,24470801,14.0,3.0,440,468,908.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0
13226,244806,24480601,1.0,12.0,413,500,913.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0
13228,169231,16923101,9.0,5.0,425,484,909.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1
13231,244818,24481804,9.0,34.0,398,459,857.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
13232,244839,24483904,0.0,4.0,472,576,1048.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0
13233,128079,12807902,8.0,32.0,419,439,858.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1
13234,244799,24479902,13.0,2.0,445,500,945.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
13235,169280,16928003,7.0,0.0,458,528,986.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
13236,205488,20548802,12.0,4.0,468,536,1004.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
13237,169280,16928003,7.0,19.0,440,459,899.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
13238,165199,16519903,12.0,8.0,554,547,1101.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,1
13240,244839,24483901,1.0,6.0,433,500,933.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,0
13241,244727,24472703,12.0,11.0,398,439,837.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
13242,244831,24483102,18.0,12.0,445,536,981.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0
13243,169219,16921902,12.0,13.0,461,576,1037.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0
13244,262937,26293701,16.0,16.0,465,626,1091.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
13245,218562,21856201,14.0,21.0,485,559,1044.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0
13246,128076,12807603,7.0,11.0,416,459,875.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
13248,244806,24480603,0.0,18.0,440,434,874.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
13249,169229,16922906,16.0,11.0,467,468,935.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
13250,169231,16923102,9.0,4.0,411,429,840.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0
13251,201449,20144903,6.0,8.0,472,513,985.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
13252,244818,24481802,10.0,10.0,424,444,868.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0,0
13253,244755,24475504,1.0,3.0,419,439,858.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
13255,168211,16821102,27.0,13.0,382,434,816.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
13256,128068,12806802,1.0,21.0,407,459,866.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
13258,169229,16922902,11.0,4.0,490,559,1049.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
13261,244776,24477603,5.0,3.0,424,459,883.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1
13262,264945,26494502,3.0,16.0,439,478,917.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
13264,205488,20548801,0.0,4.0,458,536,994.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
13265,244776,24477607,7.0,12.0,439,506,945.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0
13266,244764,24476401,1.0,20.0,427,473,900.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1
13267,244755,24475505,24.0,26.0,431,478,909.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
13268,264945,26494505,8.0,7.0,480,528,1008.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0
13269,193423,19342303,12.0,5.0,427,506,933.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,1
13270,205490,20549001,3.0,7.0,397,412,809.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0
13271,169280,16928002,13.0,4.0,492,528,1020.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0
13272,205490,20549001,3.0,8.0,395,405,800.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0
13273,244774,24477401,0.0,13.0,507,459,966.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
13274,169229,16922904,5.0,12.0,483,528,1011.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
13275,244755,24475505,24.0,0.0,448,463,911.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0
13277,161176,16117604,6.0,11.0,424,494,918.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
13280,112038,11203803,17.0,5.0,419,500,919.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1
