county,year,crmrte,prbarr,prbconv,prbpris,avgsen,polpc,density,taxpc,west,central,urban,pctmin80,wcon,wtuc,wtrd,wfir,wser,wmfg,wfed,wsta,wloc,mix,pctymle,d82,d83,d84,d85,d86,d87,lcrmrte,lprbarr,lprbconv,lprbpris,lavgsen,lpolpc,ldensity,ltaxpc,lwcon,lwtuc,lwtrd,lwfir,lwser,lwmfg,lwfed,lwsta,lwloc,lmix,lpctymle,lpctmin,clcrmrte,clprbarr,clprbcon,clprbpri,clavgsen,clpolpc,cltaxpc,clmix
55,87,0.0790163,0.224628,0.207831,0.304348,13.57,0.00400962,0.51150894,119.76145,0,0,0,6.49622,309.5238,445.2762,189.74359,284.5933,221.39034,319.21,338.91,361.68,326.08,0.08437271,0.07613807,0,0,0,0,0,1,-2.5381012,-1.4933096,-1.57103,-1.1895835,2.6078615,-5.5190587,-0.6703902,4.785502,5.735035,6.098695,5.2456737,5.651061,5.399927,5.765849,5.8257346,5.89076,5.7871428,-2.4725113,-2.5752068,1.8712205,0.05543804,-0.13682258,-0.19671166,0.19671082,0.14230752,-0.012392998,0.20706081,-0.4452405
57,81,0.0368013,0.205165,0.533487,0.41342,10.44,0.00137754,2.0875912,19.242199,0,1,0,10.9957,228.18712,303.9702,179.61871,230.17523,204.6954,234.72,395.98,206.78,216.77,0.10122619,0.08552603,0,0,0,0,0,0,-3.302222,-1.5839407,-0.6283205,-0.88329124,2.3456445,-6.587456,0.73601085,2.9571056,5.430166,5.71693,5.1908364,5.438841,5.321523,5.458393,5.981364,5.3316555,5.378837,-2.290398,-2.4589345,2.3975043,,,,,,,,
57,82,0.0312481,0.281931,0.52544,0.376164,8.53,0.00134475,2.1040146,18.173897,0,1,0,10.9957,256.2956,331.92834,185.37624,245.26198,212.63507,237.27,416.71,226.48,230.94,0.07312019,0.08495869,1,0,0,0,0,0,-3.4657967,-1.2660929,-0.64351934,-0.9777301,2.1435893,-6.611547,0.74384725,2.8999863,5.5463314,5.8049192,5.2223873,5.502327,5.359577,5.4691987,6.0323906,5.4226565,5.4421577,-2.6156507,-2.4655902,2.3975043,-0.1635747,0.31784785,-0.015198827,-0.09443885,-0.20205522,-0.024090767,-0.05711937,-0.32525277
57,83,0.0290823,0.275154,0.47548,0.376682,10.77,0.00130525,2.1149635,20.023771,0,1,0,10.9957,237.3571,1024.3362,195.35625,261.08926,222.39665,265.68,425.33,246.12,235.61,0.06398252,0.0843965,0,1,0,0,0,0,-3.5376256,-1.2904243,-0.7434305,-0.97635394,2.3767645,-6.6413608,0.74903756,2.99692,5.469566,6.9318,5.2748246,5.5648623,5.4044623,5.5822926,6.0528655,5.5058193,5.4621778,-2.7491455,-2.4722295,2.3975043,-0.07182884,-0.02433145,-0.09991115,0.001376152,0.23317528,-0.029813766,0.09693384,-0.13349485
57,84,0.0258322,0.29059,0.489168,0.30303,9.18,0.00135238,2.1441605,23.668156,0,1,0,10.9957,243.99202,387.66788,207.79071,281.0865,228.93773,282.14,445.25,257.01,254.89,0.0604357,0.08384876,0,0,1,0,0,0,-3.6561334,-1.235842,-0.7150493,-1.1939235,2.2170272,-6.6058893,0.7627481,3.1641304,5.4971356,5.960149,5.336531,5.6386623,5.43345,5.6424036,6.098636,5.549115,5.540832,-2.8061752,-2.4787407,2.3975043,-0.11850786,0.054582357,0.028381169,-0.21756953,-0.15973735,0.03547144,0.16721034,-0.057029724
57,85,0.0259898,0.303672,0.48366,0.326577,7.41,0.00134119,2.1642337,27.02995,0,1,0,10.9957,277.58328,389.05325,215.64497,297.2259,232.19127,294.36,477.0,284.73,280.82,0.0674435,0.08289585,0,0,0,1,0,0,-3.650051,-1.1918072,-0.7263731,-1.1190895,2.0028305,-6.614198,0.77206635,3.2969456,5.626121,5.963716,5.3736334,5.6944923,5.4475613,5.6848035,6.1675167,5.651541,5.637714,-2.696465,-2.4901702,2.3975043,0.0060822964,0.04403484,-0.01132375,0.07483399,-0.21419668,-0.0083088875,0.13281512,0.10971022
57,86,0.027782,0.291425,0.522513,0.330661,7.85,0.00138189,2.2007298,27.084394,0,1,0,10.9957,308.271,393.8505,224.72438,317.42355,242.83884,314.38,467.13,308.71,295.89,0.06707913,0.08078711,0,0,0,0,1,0,-3.5833669,-1.2329726,-0.6491055,-1.1066616,2.0605135,-6.584303,0.78878903,3.2989578,5.7309794,5.975971,5.4148746,5.760237,5.492398,5.7506022,6.1466074,5.7324023,5.6899877,-2.7018824,-2.5159378,2.3975043,0.066684246,-0.04116547,0.07726759,0.012427926,0.05768299,0.029895306,0.0020122528,-0.005417347
57,87,0.0300216,0.222002,0.736909,0.320624,10.47,0.00136191,2.2518249,28.591993,0,1,0,10.9957,324.60883,418.63803,225.52956,338.5699,261.35123,324.67,496.07,325.15,314.01,0.07497714,0.07873024,0,0,0,0,0,1,-3.5058382,-1.5050689,-0.3052909,-1.1374862,2.348514,-6.598867,0.81174093,3.3531268,5.782621,6.037007,5.4184513,5.8247304,5.565865,5.7828093,6.206717,5.7842865,5.749425,-2.590572,-2.541728,2.3975043,0.077528715,-0.27209628,0.34381458,-0.030824661,0.28800058,-0.014564037,0.05416894,0.11131024
59,81,0.0183936,0.257642,0.601695,0.56338,8.7,0.00104418,0.9513109,22.164524,0,1,0,10.8704,173.77202,259.46277,196.5027,213.67522,195.17796,242.48,373.11,249.16,226.76,0.08530806,0.07949024,0,0,0,0,0,0,-3.9957526,-1.3561842,-0.5080046,-0.5738009,2.163323,-6.8645234,-0.04991438,3.098493,5.1577444,5.5586133,5.2806764,5.364457,5.273912,5.490919,5.921873,5.5180955,5.423892,-2.4614863,-2.5321212,2.3860435,,,,,,,,
59,82,0.016081,0.209877,0.729412,0.387097,9.93,0.00099265,0.97003746,24.362957,0,1,0,10.8704,196.23235,259.87527,203.5123,264.42307,207.60489,239.17,347.89,269.02,235.1,0.05744125,0.07983127,1,0,0,0,0,0,-4.130117,-1.5612336,-0.31551653,-0.94908,2.2955606,-6.9151325,-0.03042059,3.1930637,5.2792993,5.5602016,5.3157263,5.5775504,5.3356366,5.4771748,5.8518863,5.5947857,5.460011,-2.8569925,-2.52784,2.3860435,-0.13436437,-0.2050494,0.19248807,-0.37527907,0.13223767,-0.05060911,0.09457064,-0.39550614
59,83,0.0159541,0.23399,0.789474,0.333333,6.34,0.00106099,0.99250937,25.112328,0,1,0,10.8704,223.6136,509.3555,203.30263,281.4259,219.01709,253.61,356.19,273.96,246.08,0.07407407,0.08025938,0,1,0,0,0,0,-4.1380396,-1.4524769,-0.23638837,-1.0986134,1.8468788,-6.8485527,-0.0075188307,3.2233589,5.4099197,6.233146,5.314696,5.639869,5.3891497,5.5357976,5.8754644,5.6129823,5.5056567,-2.6026897,-2.5224917,2.3860435,-0.007922649,0.10875678,0.07912816,-0.14953339,-0.44868183,0.06657982,0.030295134,0.25430274
59,84,0.0160226,0.301176,0.554688,0.323944,9.16,0.00109331,1.0074906,28.474876,0,1,0,10.8704,243.53375,305.94406,214.78004,282.28653,250.83612,275.94,369.01,294.77,244.46,0.0786802,0.08056909,0,0,1,0,0,0,-4.133755,-1.2000605,-0.5893495,-1.1271846,2.2148461,-6.8185453,0.0074627195,3.3490222,5.4952555,5.7234025,5.3696146,5.6429224,5.5248,5.6201835,5.910824,5.6861954,5.4990516,-2.5423636,-2.5186403,2.3860435,0.004284382,0.25241637,-0.35296112,-0.028571248,0.36796737,0.030007362,0.12566328,0.0603261
59,85,0.015924,0.231651,1.22772,0.241935,11.69,0.00087655,1.0374532,30.28687,0,1,0,10.8704,265.01767,290.74597,214.25586,262.7807,264.03802,292.93,416.47,317.99,267.99,0.07125307,0.08038743,0,0,0,1,0,0,-4.139928,-1.4625233,0.20515881,-1.4190862,2.4587338,-7.039517,0.03676884,3.4107141,5.5797963,5.67245,5.367171,5.57132,5.576093,5.6799335,6.0318146,5.76202,5.5909495,-2.6415174,-2.5208974,2.3860435,-0.006172657,-0.26246285,0.79450834,-0.2919016,0.24388766,-0.22097158,0.061692,-0.09915376
59,86,0.0193287,0.796262,0.13615,0.431034,8.71,0.00104773,1.011236,33.3781,0,1,0,10.8704,273.8559,319.93323,212.18098,289.01733,283.6053,300.93,408.44,346.16,290.36,0.07,0.07902915,0,0,0,0,1,0,-3.9461641,-0.22782697,-1.993998,-0.8415683,2.1644719,-6.8611293,0.011173298,3.5079,5.612602,5.768112,5.3574395,5.6664867,5.6475835,5.7068777,6.012345,5.846901,5.6711216,-2.65926,-2.5379386,2.3860435,0.19376373,1.2346964,-2.1991568,0.5775179,-0.29426193,0.17838764,0.09718585,-0.017742634
59,87,0.0233327,0.227753,0.622517,0.425532,6.5,0.00119655,1.0262172,41.07194,0,1,0,10.8704,280.89886,335.459,210.33653,317.30768,316.66446,316.57,428.33,388.92,307.25,0.11616162,0.07756928,0,0,0,0,0,1,-3.7578995,-1.4794936,-0.47398436,-0.8544151,1.8718022,-6.728313,0.025879443,3.715325,5.637995,5.8155,5.3487086,5.759872,5.7578425,5.7575445,6.059894,5.9633737,5.7276616,-2.1527727,-2.5565836,2.3860435,0.18826461,-1.2516667,1.5200137,-0.0128468275,-0.29266965,0.13281631,0.20742512,0.50648737
61,81,0.0248057,0.1917,0.912371,0.39548,8.94,0.00125009,0.4981685,22.061857,0,0,0,34.9995,176.42908,251.3826,165.41557,226.77794,176.23051,189.68,350.88,233.23,195.85,0.10359869,0.08615875,0,0,0,0,0,0,-3.6966817,-1.6518236,-0.09170859,-0.92765504,2.1905355,-6.68454,-0.6968169,3.0938501,5.172919,5.526976,5.108461,5.423971,5.171793,5.2453384,5.860444,5.452025,5.277349,-2.2672305,-2.4515638,3.5553339,,,,,,,,
61,82,0.0225081,0.279781,0.628906,0.447205,7.72,0.00132835,0.5006105,21.36424,0,0,0,34.9995,174.82518,280.18338,179.42355,239.31624,188.53696,196.84,365.38,267.14,223.95,0.12132353,0.08449537,1,0,0,0,0,0,-3.79388,-1.273748,-0.46377346,-0.80473816,2.0438144,-6.6238174,-0.69192696,3.0617185,5.1637864,5.635444,5.1897492,5.477786,5.239294,5.282391,5.900938,5.587773,5.4114227,-2.1092944,-2.4710586,3.5553339,-0.09719825,0.3780756,-0.37206486,0.12291688,-0.14672112,0.06072235,-0.032131672,0.1579361
61,83,0.0177485,0.411523,0.546667,0.481707,10.13,0.00153382,0.5018315,22.142092,0,0,0,34.9995,180.28847,2547.1218,187.70883,246.54832,183.91843,215.3,378.82,252.56,202.7,0.13530327,0.08277405,0,1,0,0,0,0,-4.031454,-0.88789034,-0.60391545,-0.7304192,2.3155012,-6.479994,-0.6894909,3.0974803,5.194558,7.842719,5.234892,5.507558,5.2144923,5.3720326,5.9370613,5.5316486,5.311727,-2.0002365,-2.4916406,3.5553339,-0.2375741,0.3858577,-0.140142,0.074318945,0.2716868,0.14382362,0.035761833,0.1090579
61,84,0.0169917,0.396527,0.547445,0.4,8.36,0.00137704,0.50793654,25.961905,0,0,0,34.9995,190.35533,287.2128,192.75806,279.72028,183.75365,224.45,395.65,267.31,234.12,0.12908497,0.08113049,0,0,1,0,0,0,-4.0750303,-0.92501116,-0.6024933,-0.9162907,2.1234584,-6.587819,-0.67739874,3.2566302,5.2488923,5.6602235,5.261436,5.63379,5.213596,5.413653,5.98053,5.588409,5.455834,-2.0472844,-2.5116963,3.5553339,-0.04357624,-0.03712082,0.0014221668,-0.18587148,-0.19204283,-0.10782528,0.15914989,-0.047047853
61,85,0.0179394,0.495924,0.454795,0.391566,9.64,0.00136495,0.50793654,31.690891,0,0,0,34.9995,226.44928,309.75735,202.98656,293.04028,186.84604,240.67,424.63,294.63,276.0,0.12883437,0.07943228,0,0,0,1,0,0,-4.020756,-0.70133257,-0.7879085,-0.93760115,2.265921,-6.5966377,-0.67739874,3.4560294,5.422521,5.7357893,5.31314,5.6803102,5.230285,5.4834266,6.051218,5.6857204,5.620401,-2.0492277,-2.5328505,3.5553339,0.05427456,0.22367859,-0.18541521,-0.021310449,0.14246273,-0.008818626,0.19939923,-0.0019433498
61,86,0.0215632,0.343537,0.640264,0.350515,12.3,0.00149133,0.50915754,30.51904,0,0,0,34.9995,235.28674,331.12582,213.48392,322.1909,194.7082,251.95,429.31,310.54,294.64,0.14396887,0.07759284,0,0,0,0,1,0,-3.8367672,-1.0684605,-0.44587472,-1.0483518,2.5095992,-6.508087,-0.6749978,3.4183507,5.460805,5.8024983,5.3635616,5.775144,5.271502,5.5292306,6.062179,5.7383127,5.6857543,-1.9381583,-2.5562801,3.5553339,0.18398857,-0.3671279,0.34203377,-0.110750616,0.2436781,0.08855057,-0.03767872,0.11106944
61,87,0.0233677,0.398119,0.493438,0.361702,8.77,0.00141622,0.50793654,32.59961,0,0,0,34.9995,244.20024,308.515,214.2203,327.12134,203.88643,266.58,414.84,333.46,308.05,0.16707318,0.07579902,0,0,0,0,0,1,-3.7564006,-0.9210043,-0.7063581,-1.0169346,2.171337,-6.559764,-0.67739874,3.4843004,5.4979887,5.7317705,5.367005,5.7903314,5.317563,5.5856743,6.027893,5.809523,5.7302623,-1.7893233,-2.57967,3.5553339,0.08036661,0.14745617,-0.26048335,0.03141713,-0.33826232,-0.05167675,0.06594968,0.14883494
63,81,0.0813022,0.157454,0.270823,0.388679,16.18,0.0022306,5.177852,40.77384,0,1,1,38.223,240.0165,348.34097,184.63744,261.18518,267.16107,407.45,413.11,280.27,232.86,0.05886863,0.10232549,0,0,0,0,0,0,-2.5095823,-1.848622,-1.3062898,-0.9450015,2.783776,-6.1054845,1.6443903,3.7080407,5.4807076,5.853182,5.2183943,5.56523,5.5878515,6.009918,6.023714,5.635753,5.4504375,-2.8324468,-2.2795966,3.6434374,,,,,,,,
63,82,0.0785857,0.155625,0.313591,0.394604,12.6,0.00245762,5.214765,29.889257,0,1,1,38.223,260.34637,377.20035,195.14996,286.0557,294.25812,449.77,450.06,300.06,260.09,0.06020417,0.1010207,1,0,0,0,0,0,-2.5435655,-1.860306,-1.1596657,-0.9298726,2.533697,-6.0085616,1.651494,3.397499,5.562013,5.9327765,5.2737684,5.6561866,5.6844573,6.1087365,6.1093807,5.7039824,5.5610275,-2.8100135,-2.29243,3.6434374,-0.03398323,-0.01168406,0.14662409,0.015128911,-0.25007915,0.096922874,-0.31054163,0.022433281
63,83,0.0760822,0.140742,0.349671,0.417094,9.77,0.00259218,5.2651005,31.954966,0,1,1,38.223,267.31332,773.10706,207.29158,305.1413,313.01105,487.81,467.54,313.19,303.57,0.06428507,0.09973728,0,1,0,0,0,0,-2.5759408,-1.9608269,-1.0507625,-0.8744437,2.2793164,-5.955256,1.6611003,3.4643276,5.5884213,6.6504173,5.3341265,5.720775,5.7462387,6.189926,6.147485,5.74681,5.7156124,-2.744428,-2.3052158,3.6434374,-0.032375336,-0.10052085,0.10890317,0.055428863,-0.25438046,0.053305626,0.06682849,0.06558561
63,84,0.073959,0.12898,0.405121,0.465154,11.82,0.00270582,5.345638,34.558224,0,1,1,38.223,280.41907,423.90674,2242.7473,321.03012,329.88553,526.28,502.65,334.12,303.51,0.06888748,0.0985009,0,0,1,0,0,0,-2.6042445,-2.0480978,-0.9035695,-0.76538676,2.469793,-5.91235,1.6762809,3.5426455,5.6362853,6.0495133,7.715457,5.771535,5.7987456,6.2658334,6.219894,5.8115,5.7154145,-2.6752808,-2.3176897,3.6434374,-0.028303623,-0.087270975,0.14719301,0.10905695,0.19047666,0.042905807,0.07831788,0.06914711
63,85,0.0703023,0.142794,0.519003,0.40096,10.09,0.00232048,5.4261746,40.895287,0,1,1,38.223,301.6998,445.9651,235.26341,337.4126,348.49265,551.96,522.32,368.77,322.55,0.08253877,0.09726329,0,0,0,1,0,0,-2.6549509,-1.9463522,-0.65584564,-0.91389364,2.311545,-6.0659814,1.6912344,3.7110147,5.7094326,6.1002407,5.4607058,5.8213067,5.853617,6.3134756,6.2582803,5.910173,5.776258,-2.4944873,-2.3303337,3.6434374,-0.050706387,0.101745605,0.24772388,-0.14850688,-0.15824819,-0.15363121,0.1683693,0.18079352
63,86,0.0690603,0.113018,0.509539,0.424337,11.36,0.00237625,5.5637584,43.384884,0,1,1,38.223,327.68848,462.20795,233.97726,371.0691,367.5402,593.47,544.8,397.51,356.93,0.07597873,0.09596481,0,0,0,0,1,0,-2.6727753,-2.1802082,-0.6742489,-0.8572273,2.4300983,-6.0422316,1.7162739,3.770111,5.792063,6.136015,5.455224,5.9163885,5.9068327,6.385987,6.300419,5.98522,5.8775396,-2.5773017,-2.3437736,3.6434374,-0.017824411,-0.23385596,-0.018403232,0.056666315,0.1185534,0.023749828,0.059096336,-0.082814455
63,87,0.0706599,0.133225,0.459216,0.363636,11.51,0.00237609,5.6744967,50.19918,0,1,1,38.223,349.32666,548.9865,238.91544,435.11072,391.30807,646.85,563.77,415.51,362.58,0.07585382,0.09468981,0,0,0,0,0,1,-2.649877,-2.0157158,-0.7782346,-1.0116019,2.4432163,-6.042299,1.7359818,3.9159987,5.8560076,6.308074,5.4761095,6.0756006,5.9694953,6.4721146,6.334646,6.0295067,5.893245,-2.5789473,-2.357149,3.6434374,0.022898197,0.16449237,-0.10398573,-0.1543746,0.013118029,-6.723404e-05,0.14588761,-0.001645565
65,81,0.054168,0.130332,0.524675,0.480198,9.62,0.00102688,1.1185771,20.512094,0,0,0,51.6932,254.10968,331.15448,170.81543,229.08127,162.69257,250.33,455.67,239.86,235.54,0.1249048,0.09054248,0,0,0,0,0,0,-2.915665,-2.0376704,-0.64497626,-0.73355675,2.2638443,-6.8812304,0.112057455,3.0210147,5.537766,5.802585,5.1405835,5.434077,5.091862,5.52278,6.121769,5.4800553,5.4618807,-2.0802035,-2.401936,3.9453263,,,,,,,,
65,82,0.0524684,0.158604,0.566449,0.538462,7.41,0.00101528,1.1264822,25.105597,0,0,0,51.6932,296.7359,383.54105,179.69972,242.06563,167.99022,251.07,452.37,253.54,260.7,0.11179408,0.0883003,1,0,0,0,0,0,-2.947544,-1.8413448,-0.56836826,-0.6190384,2.0028305,-6.892591,0.11909972,3.223091,5.6928425,5.9494467,5.191287,5.4892087,5.1239057,5.525732,6.1145005,5.5355215,5.56337,-2.1910968,-2.4270117,3.9453263,-0.031879187,0.19632554,0.076608,0.114518344,-0.26101375,-0.011360645,0.2020762,-0.11089325
65,83,0.0458803,0.15526,0.397985,0.462025,8.79,0.00098687,1.1324111,22.407745,0,0,0,51.6932,293.52228,271.0377,185.10901,245.02524,180.32481,266.48,478.74,258.45,264.12,0.09558508,0.08611271,0,1,0,0,0,0,-3.0817194,-1.8626542,-0.92134094,-0.77213633,2.1736147,-6.9209723,0.124349095,3.1094067,5.6819534,5.6022577,5.220945,5.5013614,5.19476,5.585299,6.171158,5.5547023,5.5764036,-2.3477385,-2.4520984,3.9453263,-0.1341753,-0.021309376,-0.3529727,-0.15309793,0.17078424,-0.028381348,-0.11368418,-0.15664172
65,84,0.0481331,0.135991,0.646575,0.580508,11.03,0.00105807,1.1442688,24.445187,0,0,0,51.6932,312.6184,456.03168,187.15907,267.49567,197.99597,276.77,493.53,282.02,251.86,0.11369295,0.08397807,0,0,1,0,0,0,-3.033785,-1.9951665,-0.43606612,-0.54385173,2.4006188,-6.851309,0.13476579,3.1964333,5.744983,6.1225624,5.231959,5.589103,5.2882466,5.6231866,6.201584,5.641978,5.5288734,-2.174254,-2.4771996,3.9453263,0.047934294,-0.13251233,0.48527482,0.2282846,0.22700405,0.069663525,0.087026596,0.17348456
65,85,0.0603418,0.311758,0.140317,0.38914,8.21,0.00065693,1.1561265,26.38083,0,0,0,51.6932,302.32925,477.289,192.88635,289.1845,203.93068,296.39,516.89,328.55,284.49,0.12166963,0.08168325,0,0,0,1,0,0,-2.8077302,-1.1655279,-1.9638512,-0.94381607,2.1053529,-7.3279333,0.14507519,3.2726376,5.711517,6.1681223,5.262101,5.667065,5.31778,5.691676,6.24783,5.794689,5.650698,-2.1064458,-2.5049064,3.9453263,0.2260549,0.8296386,-1.5277851,-0.39996433,-0.2952659,-0.4766245,0.0762043,0.06780815
65,86,0.0636435,0.286722,0.141192,0.426606,9.77,0.00065003,1.1660079,29.06771,0,0,0,51.6932,339.09326,518.1347,203.657,296.9457,208.19923,304.62,494.72,317.95,307.98,0.1232791,0.07895093,0,0,0,0,1,0,-2.7544582,-1.2492422,-1.9576346,-0.85189444,2.2793164,-7.338492,0.15358584,3.369628,5.8262753,6.250235,5.3164372,5.693549,5.3384953,5.719065,6.203992,5.761894,5.730035,-2.0933044,-2.5389287,3.9453263,0.05327201,-0.08371425,0.0062166452,0.09192163,0.17396355,-0.010558605,0.09699035,0.013141394
65,87,0.0658801,0.28733,0.154452,0.403922,9.84,0.00185739,1.1679842,30.628244,0,0,0,51.6932,362.15274,540.10614,209.05789,316.29553,216.4589,313.71,543.03,348.88,329.16,0.09364294,0.07622346,0,0,0,0,0,1,-2.719919,-1.2471238,-1.8678719,-0.90653354,2.2864556,-6.288583,0.1552794,3.4219227,5.892066,6.2917657,5.3426113,5.756677,5.377401,5.748469,6.2971644,5.854728,5.796544,-2.368266,-2.574086,3.9453263,0.034539223,0.002118349,0.08976269,-0.0546391,0.007139206,1.0499091,0.05229473,-0.2749617
67,81,0.0619138,0.185028,0.288693,0.529988,10.01,0.00173658,6.002427,29.382101,0,1,1,25.6546,152.8273,232.09549,151.46867,236.68639,161.0306,198.34,346.68,267.43,207.68,0.13582356,0.08883314,0,0,0,0,0,0,-2.7820122,-1.6872481,-1.2423913,-0.6349009,2.3035846,-6.355838,1.7921638,3.3803856,5.0293083,5.447149,5.020379,5.466736,5.0815945,5.289983,5.848402,5.5888577,5.3359985,-1.9963986,-2.4209955,3.2447228,,,,,,,,
67,82,0.0623111,0.20316,0.289915,0.644493,8.08,0.00196911,6.065534,30.127092,0,1,1,25.6546,147.929,298.40848,157.45525,23.022753,172.3077,203.92,367.65,287.93,231.16,0.16639197,0.08695025,1,0,0,0,0,0,-2.7756157,-1.5937614,-1.2381675,-0.43929133,2.089392,-6.2301736,1.8026226,3.4054248,4.996732,5.6984634,5.059141,3.136483,5.149282,5.3177276,5.907131,5.6627173,5.44311,-1.793409,-2.442419,3.2447228,0.006396532,0.09348667,0.0042238235,0.1956096,-0.21419263,0.12566423,0.025039196,0.20298958
67,83,0.0593568,0.205525,0.294805,0.5837,7.18,0.00198437,6.1262136,31.144274,0,1,1,25.6546,167.71019,300.48077,146.11613,206.61157,187.85023,217.07,363.84,296.35,237.89,0.17169663,0.08511068,0,1,0,0,0,0,-2.8241885,-1.5821877,-1.2214411,-0.5383681,1.9712994,-6.2224536,1.8125769,3.4386303,5.122237,5.705384,4.9844017,5.3308406,5.235645,5.38022,5.896714,5.691541,5.4718084,-1.7620261,-2.4638028,3.2447228,-0.04857278,0.0115737915,0.016726375,-0.09907678,-0.11809254,0.0077199936,0.03320551,0.03138292
67,84,0.0518556,0.220271,0.297982,0.548794,8.97,0.00195387,6.184466,34.222794,0,1,1,25.6546,181.42235,320.51282,163.1402,234.11371,195.98236,230.79,383.12,324.31,252.91,0.17945072,0.08330096,0,0,1,0,0,0,-2.9592924,-1.5128967,-1.2107222,-0.6000322,2.1938858,-6.237943,1.8220407,3.532892,5.2008276,5.7699223,5.0946097,5.4558067,5.2780247,5.4415083,5.948348,5.7816997,5.533034,-1.7178546,-2.485295,3.2447228,-0.13510394,0.069290996,0.010718942,-0.061664104,0.2225864,-0.015489578,0.094261646,0.044171453
67,85,0.0475793,0.222561,0.276769,0.519411,8.54,0.00200487,6.2839804,42.60989,0,1,1,25.6546,191.47519,349.65036,171.79265,249.75024,199.64767,239.01,407.8,344.35,276.6,0.21879397,0.08134216,0,0,0,1,0,0,-3.0453575,-1.502554,-1.284572,-0.65505975,2.144761,-6.212176,1.8380036,3.7520864,5.2547584,5.8569336,5.1462884,5.5204616,5.296554,5.4765053,6.010777,5.8416586,5.6225724,-1.5196247,-2.509091,3.2447228,-0.086065054,0.010342598,-0.0738498,-0.055027544,-0.049124718,0.025767326,0.21919441,0.19822991
67,86,0.0573538,0.201052,0.266018,0.503153,8.63,0.0020076,6.330097,38.392445,0,1,1,25.6546,195.19954,357.14285,183.23022,270.09506,204.69019,256.05,426.1,372.16,294.47,0.24554773,0.07887603,0,0,0,0,1,0,-2.8585162,-1.6041918,-1.3241913,-0.6868609,2.1552446,-6.2108154,1.8453156,3.6478608,5.274022,5.8781357,5.2107434,5.598774,5.3214974,5.5453725,6.054674,5.919324,5.6851773,-1.404264,-2.539878,3.2447228,0.18684125,-0.10163772,-0.039619327,-0.031801164,0.010483503,0.0013604164,-0.104225636,0.11536074
67,87,0.0614177,0.217215,0.248276,0.488426,10.57,0.00217747,6.4271846,45.89987,0,1,1,25.6546,206.5527,379.55466,189.18074,278.03522,230.49806,275.72,419.07,400.59,313.55,0.21999694,0.07647973,0,0,0,0,0,1,-2.7900572,-1.5268676,-1.3932142,-0.7165673,2.3580198,-6.1295915,1.8605366,3.8264623,5.3305554,5.9389987,5.242703,5.627748,5.4402423,5.6193857,6.038038,5.9929385,5.7479587,-1.5141417,-2.5707295,3.2447228,0.068459034,0.07732415,-0.069022894,-0.029706359,0.20277524,0.081223965,0.1786015,-0.109877706
69,81,0.0151278,0.43018,0.628272,0.475,13.26,0.00109029,0.61538464,18.40199,0,1,0,42.3224,253.09538,438.17627,199.58981,323.44626,251.98372,379.82,433.75,265.97,261.05,0.15025906,0.09507204,0,0,0,0,0,0,-4.191221,-0.8435515,-0.4647821,-0.7444405,2.584752,-6.8213115,-0.4855078,2.912459,5.5337663,6.082621,5.296264,5.779033,5.5293646,5.9396973,6.0724683,5.5833836,5.564712,-1.8953944,-2.3531203,3.7453165,,,,,,,,
69,82,0.0125657,0.466488,0.747126,0.353846,11.59,0.00101065,0.62348175,19.213594,0,1,0,42.3224,271.7232,468.54712,209.63841,342.8461,27.232641,409.52,449.57,281.44,277.53,0.14067277,0.09287664,1,0,0,0,0,0,-4.3767843,-0.762523,-0.29152146,-1.0388935,2.4501426,-6.8971615,-0.47243577,2.9556181,5.604784,6.1496367,5.345384,5.8372817,3.3044162,6.0149856,6.1082916,5.6399193,5.625929,-1.9613189,-2.3764832,3.7453165,-0.18556309,0.08102852,0.17326063,-0.29445297,-0.13460946,-0.07585001,0.043159246,-0.065924406
69,83,0.0140695,0.469194,1.06061,0.252381,9.47,0.00103354,0.6315789,25.011318,0,1,0,42.3224,278.7948,494.47617,217.18936,373.22586,282.86984,447.02,474.29,291.07,288.15,0.17222223,0.09076061,0,1,0,0,0,0,-4.263746,-0.75673896,0.05884427,-1.3768154,2.248129,-6.8747654,-0.45953238,3.2193284,5.630476,6.203499,5.3807697,5.922184,5.644987,6.1026034,6.161819,5.673564,5.663481,-1.7589697,-2.39953,3.7453165,0.11303854,0.0057840347,0.35036573,-0.33792198,-0.20201373,0.022396088,0.26371026,0.20234919
