id,t,time,educ,exper,score,motheduc,fatheduc,broken,sibs,wage
1997,3,9,12,11,0.48,12,12,1,3,14.01
1313,3,3,12,4,-0.11,12,18,0,4,18.73
1089,3,5,12,6,0.79,12,12,0,4,13.2
578,3,10,13,6,-0.5,12,12,0,2,15.03
679,3,11,16,4,1.8,17,16,0,1,21.98
6,3,4,15,4,0.44,12,16,0,2,6.75
1648,3,3,14,3,0.87,12,15,0,3,5.99
2138,3,8,9,10,-0.79,12,12,0,2,9.21
256,3,5,12,6,1.7,12,12,1,1,16.95
1743,3,10,9,15,-2.9,9,10,0,3,4.85
93,3,12,9,13,-0.48,12,12,1,1,11.25
1038,3,9,15,5,1.52,12,12,0,3,15.49
901,3,9,15,6,0.6,12,16,0,5,19.11
1240,3,2,12,5,0.4,12,12,0,2,13.33
249,3,10,15,6,1.06,12,13,0,2,17.46
902,3,8,14,5,0.15,16,16,0,1,8.17
1047,3,7,12,5,-0.36,12,8,1,1,11.36
1715,3,7,15,6,1.38,12,4,0,5,12.81
1798,3,5,12,5,-0.9,12,10,0,3,6.11
11,3,4,14,1,1.82,16,17,1,2,5.16
1330,3,2,11,5,-0.47,12,12,1,2,9.58
959,3,8,15,7,1.11,17,16,0,1,17.46
866,3,4,12,3,0.78,12,13,0,6,6.69
1109,3,4,12,7,0.69,12,8,0,4,13.74
676,3,4,12,8,0.27,12,12,0,1,9.87
145,3,2,12,4,0.38,12,12,0,1,11.59
4,3,5,12,3,0.26,12,10,1,4,6.11
1371,3,4,13,6,0.57,12,16,0,2,10.91
1421,3,3,12,2,-0.03,13,15,0,1,5.99
608,3,10,14,8,0.49,12,12,0,5,6.11
1049,3,10,12,7,-0.79,12,12,0,2,6.75
2028,3,4,12,6,-0.66,12,12,0,6,8.67
2039,3,6,12,8,-2.58,4,3,0,1,14.59
478,3,8,9,8,-0.02,16,14,0,3,8.76
104,3,10,15,6,1.78,12,16,0,3,19.11
748,3,9,12,7,1.1,12,12,1,3,11.36
204,3,3,12,4,0.49,12,18,0,1,9.3
1193,3,8,17,4,1.55,12,13,0,2,8.58
1785,3,6,10,7,-0.7,12,8,0,6,24.05
579,3,2,12,6,0.65,12,10,0,2,11.25
48,3,2,12,4,-0.59,12,14,1,0,6.62
1319,3,10,15,6,0.3,15,17,0,1,13.46
1320,3,4,14,2,0.92,12,12,0,4,15.33
1826,3,9,15,6,0.72,8,3,1,7,25.79
1422,3,2,12,4,-0.26,12,12,0,3,7.92
707,3,5,12,2,0.29,11,12,0,3,10.07
1339,3,11,15,13,0.79,10,8,0,3,19.69
534,3,10,14,6,0.38,2,0,0,6,7.32
575,3,6,12,4,0.22,12,14,0,1,6.75
1494,3,2,12,4,0.85,12,12,0,1,7.92
909,3,5,11,6,-0.22,12,12,0,6,8.25
921,3,3,13,4,0.18,12,12,0,2,11.13
873,3,5,9,9,-2.47,10,12,1,3,6.36
1538,3,8,19,4,1.21,16,20,0,4,9.97
1562,3,4,13,3,-0.22,12,12,0,2,5.21
1343,3,5,13,8,-0.67,10,12,1,2,7.32
1196,3,12,19,3,1.63,12,14,1,2,5.31
2131,3,6,12,6,0.06,12,16,0,1,9.03
2139,3,12,16,8,-0.52,12,12,0,1,7.77
182,3,10,17,5,0.09,12,13,0,1,10.59
1786,3,3,9,7,-1.76,6,6,0,4,11.13
1346,3,2,12,4,-1.37,12,15,0,4,27.11
244,3,9,9,11,-1.53,12,12,0,3,7.61
438,3,12,20,2,1.06,16,18,1,1,5.37
339,3,6,12,5,-1.62,8,8,0,3,6.69
1651,3,10,14,5,0.64,14,16,0,2,20.09
1331,3,6,12,6,0.06,16,15,0,2,4.66
758,3,6,13,10,0.35,12,12,0,4,7.46
238,3,11,12,11,-1.12,13,14,0,3,23.1
1837,3,7,12,4,-0.19,12,11,0,3,8.25
1066,3,3,12,7,0.44,10,10,0,3,9.03
1927,3,14,10,13,-1.49,2,5,0,8,6.69
1304,3,3,13,4,0.71,15,12,0,5,18.73
539,3,8,12,11,-0.46,12,12,0,5,13.33
1203,3,8,15,5,1.42,18,15,0,2,11.02
259,3,4,12,4,0.46,11,12,0,2,7.1
245,3,10,12,11,-0.22,12,12,0,1,7.92
136,3,10,14,8,1.28,16,14,0,1,6.17
668,3,4,16,4,1.38,12,10,0,1,20.29
1843,3,7,12,8,-0.8,10,12,1,5,11.13
2093,3,7,12,10,0.54,10,12,1,2,15.18
725,3,6,11,6,0.18,12,16,0,6,7.03
1076,3,6,15,6,0.91,12,12,0,2,24.05
1258,3,7,9,10,0.01,12,12,0,2,11.59
209,3,6,15,2,0.64,12,16,0,1,5.93
2017,3,5,9,7,-2.21,6,2,0,7,2.46
336,3,5,12,9,-0.06,12,11,0,2,14.73
530,3,3,12,4,0.17,12,12,0,2,4.35
1054,3,2,14,3,0.83,12,12,0,2,7.32
1424,3,2,12,3,-0.36,12,16,0,0,11.13
1136,3,14,16,7,0.23,16,16,0,2,12.06
1275,3,3,12,3,0.94,12,12,1,3,6.69
1933,3,9,16,5,-0.22,6,6,0,7,9.97
1979,3,6,10,10,-1.63,9,12,1,4,6.82
1844,3,2,9,7,-1.93,11,10,1,10,5.64
1221,3,10,17,5,0.52,16,16,0,1,7.39
112,3,7,15,8,-0.36,12,13,0,3,14.01
551,3,3,13,4,0.93,12,12,0,1,10.7
2000,3,8,9,10,0.75,10,12,0,1,6.55
2006,3,2,14,4,0.78,11,6,0,2,15.18
629,3,2,12,4,-0.58,12,12,0,4,11.94
2019,3,2,12,4,-0.25,2,7,1,5,17.46
1748,3,9,11,9,0.68,11,12,0,3,9.68
1416,3,11,11,12,0.96,12,12,1,2,5.64
314,3,2,12,1,-0.99,11,12,0,9,12.68
1342,3,6,11,9,-0.22,6,6,0,7,2.48
1861,3,5,12,2,0.48,9,9,0,1,8.67
903,3,8,12,6,-1.57,9,8,1,4,2.8
775,3,9,15,3,1.24,12,12,0,2,15.64
801,3,2,12,5,0.59,11,12,0,2,15.96
1983,3,9,18,7,0.74,12,12,0,0,1.72
247,3,3,12,4,-0.19,10,12,0,4,5.21
1752,3,8,15,6,0.56,15,12,0,4,9.97
1892,3,6,11,8,-0.77,12,0,1,4,19.11
609,3,10,12,8,0.45,12,12,0,5,12.68
2003,3,5,12,4,0.28,12,7,0,0,11.25
998,3,6,15,4,1.0,12,14,0,2,11.7
1677,3,5,12,4,0.46,12,8,0,3,14.01
843,3,6,12,7,-1.44,9,9,0,3,8.25
494,3,10,16,4,1.71,18,18,0,1,22.2
17,3,3,12,5,-0.01,9,10,1,2,8.94
368,3,4,15,4,0.6,18,20,0,4,18.17
435,3,2,14,1,1.14,12,12,1,1,5.75
567,3,11,16,4,0.34,12,15,0,2,15.18
282,3,6,12,4,-1.69,9,12,0,5,4.81
760,3,4,12,3,0.33,12,11,1,2,6.55
1733,3,6,12,4,-0.44,12,6,0,0,3.67
1993,3,5,10,5,-1.24,5,0,1,7,5.87
566,3,7,13,6,0.74,12,16,0,1,5.93
1180,3,2,12,4,-0.17,9,10,0,0,8.33
879,3,14,15,8,-0.09,16,18,0,3,12.81
565,3,5,13,5,1.03,12,11,0,1,5.7
926,3,5,12,3,-0.36,8,8,0,1,7.69
1593,3,2,11,4,0.25,14,14,0,1,8.33
120,3,3,12,2,1.05,11,12,0,3,7.46
1757,3,2,12,6,0.41,15,18,0,1,22.87
599,3,6,12,3,-0.94,12,12,0,2,3.29
1986,3,8,10,10,-1.78,5,3,1,3,7.85
848,3,10,15,7,1.41,12,12,0,1,14.44
829,3,10,13,6,1.06,12,14,1,3,4.06
2079,3,2,10,8,-0.55,10,8,0,2,6.36
2037,3,10,10,11,-2.41,0,0,0,3,7.77
1880,3,2,12,7,-1.48,0,0,0,4,12.68
675,3,2,12,4,0.01,12,8,0,1,7.61
1567,3,7,12,5,-0.88,12,11,0,6,9.12
1174,3,9,17,5,0.99,18,18,0,1,8.85
1975,3,5,13,7,0.77,3,5,0,4,5.87
989,3,5,12,6,0.11,12,8,1,1,8.33
1216,3,11,15,8,1.0,12,12,0,0,7.32
1762,3,3,13,4,-0.77,14,12,0,1,12.68
2108,3,9,12,8,1.17,12,12,0,6,9.03
415,3,8,15,6,0.64,12,16,0,7,10.7
1505,3,4,14,6,0.5,12,16,0,1,9.3
1438,3,10,16,8,1.0,16,16,0,1,17.29
855,3,3,13,6,0.42,12,12,0,3,17.29
1558,3,3,12,7,-1.85,4,6,0,3,11.94
1660,3,7,10,10,0.56,11,12,0,3,14.59
950,3,10,15,7,1.3,12,14,0,2,14.73
234,3,2,12,6,-0.35,8,8,0,1,13.07
1503,3,2,12,5,0.83,12,11,1,3,8.67
596,3,2,12,3,0.38,12,9,0,3,6.05
1471,3,7,9,13,-1.94,12,7,0,11,5.53
1766,3,2,12,6,-0.11,10,8,0,6,6.96
2062,3,5,14,6,0.44,12,12,0,1,16.95
1936,3,5,13,2,-0.11,12,14,0,3,4.44
1583,3,3,12,4,-0.26,11,8,0,3,19.69
285,3,6,15,4,0.94,16,16,0,6,9.3
968,3,3,12,4,0.73,12,12,0,4,11.13
1014,3,9,10,11,-0.11,12,16,0,3,8.58
1599,3,4,12,5,-0.21,12,12,1,0,10.18
559,3,5,12,5,-1.12,12,12,0,1,7.92
773,3,2,12,3,1.08,12,9,0,5,7.92
1919,3,11,14,7,0.12,11,6,0,2,9.39
1723,3,7,13,4,-0.39,12,12,0,1,6.3
1810,3,7,13,5,0.02,2,0,0,10,10.28
1248,3,9,12,10,0.51,14,14,0,3,11.02
1592,3,2,12,5,-0.37,12,12,0,6,7.77
528,3,6,12,4,1.17,12,16,0,5,4.35
633,3,5,13,4,0.82,12,12,0,1,8.5
875,3,8,12,7,-0.61,12,11,0,2,9.12
2126,3,12,11,15,-0.11,9,1,1,7,10.18
1670,3,5,12,5,0.23,8,12,0,8,5.81
1647,3,10,16,4,0.28,12,16,0,1,6.17
728,3,2,12,4,0.87,12,12,1,2,8.17
2163,3,11,17,3,0.98,13,16,0,3,4.71
252,3,8,12,5,0.02,10,12,0,2,9.58
105,3,5,15,2,-0.02,12,8,0,2,33.45
1210,3,8,15,4,1.54,12,17,0,4,19.49
1589,3,3,10,6,-1.77,11,12,1,7,11.13
1921,3,2,12,5,-1.12,8,9,0,8,6.36
1849,3,3,12,5,0.21,14,11,0,2,5.0
2030,3,3,12,6,-0.44,12,12,0,3,14.3
2150,3,9,15,5,1.18,12,12,0,3,38.86
1286,3,7,12,5,-0.4,12,12,0,0,5.53
37,3,4,11,5,0.41,11,10,0,1,20.29
860,3,13,15,10,1.43,12,8,0,2,17.81
1607,3,7,13,7,-0.12,12,12,0,6,4.71
1912,3,2,9,7,-2.55,4,4,0,16,9.58
555,3,3,12,6,0.36,12,12,1,2,9.68
776,3,5,12,6,-2.03,11,9,1,3,5.21
577,3,5,12,4,-0.08,12,12,0,2,5.7
329,3,7,15,7,-0.77,12,20,0,7,9.87
1133,3,5,12,5,0.94,12,12,1,0,6.36
52,3,4,12,4,0.91,10,12,0,3,9.49
1138,3,7,15,7,0.23,16,18,0,8,13.74
818,3,3,15,2,1.43,15,15,0,4,12.94
1929,3,6,12,10,-2.53,3,8,0,2,9.87
761,3,7,12,4,-1.24,12,12,1,2,9.21
73,3,13,15,7,-0.25,12,8,0,2,8.94
1464,3,6,11,8,-0.26,12,12,0,3,10.49
983,3,6,15,7,1.21,11,16,0,1,16.78
389,3,10,9,10,-0.57,12,12,0,1,3.03
1789,3,7,9,8,-1.49,6,12,0,2,10.18
1429,3,9,15,7,1.27,12,16,0,1,9.21
303,3,4,15,5,0.99,12,14,0,2,16.78
1666,3,11,12,12,-2.09,11,9,0,4,9.3
641,3,10,12,9,-0.81,10,8,1,0,18.17
692,3,10,13,7,-0.19,12,12,0,2,7.32
373,3,5,12,4,-0.22,12,14,0,3,14.44
1609,3,9,12,7,-1.25,10,12,0,3,6.62
1831,3,9,15,10,-1.54,12,9,0,3,11.7
1636,3,8,9,12,-1.4,9,8,0,3,9.03
1081,3,3,13,5,1.25,12,12,0,1,8.58
1834,3,4,12,7,-0.88,6,10,0,2,9.58
1663,3,9,12,6,-0.73,11,12,0,3,9.49
1448,3,7,12,9,-0.38,12,11,1,3,11.13
749,3,3,12,7,-0.25,12,12,0,1,4.62
2020,3,12,19,3,-0.06,0,0,1,5,12.68
264,3,9,18,7,1.09,12,12,0,4,22.42
954,3,6,12,4,-0.16,12,12,0,0,4.35
1414,3,8,15,8,0.31,14,16,0,3,9.39
391,3,4,12,5,-0.17,12,12,0,2,6.3
361,3,2,12,7,-0.04,12,16,0,0,8.76
1964,3,6,14,2,0.24,11,12,0,7,7.77
854,3,10,12,9,-0.69,12,12,1,3,7.85
542,3,7,15,7,0.59,12,12,0,1,9.03
2121,3,13,11,17,-1.99,11,5,1,6,13.87
557,3,4,12,3,0.83,12,10,0,1,9.39
1507,3,8,15,5,1.07,12,12,0,3,6.23
2035,3,10,10,10,-0.91,4,7,0,5,11.25
1687,3,5,15,3,1.21,15,14,0,5,1.67
346,3,8,17,2,1.19,12,12,0,3,9.3
549,3,3,12,4,-0.06,12,12,1,2,5.0
2040,3,2,9,8,-3.14,6,0,0,7,7.92
642,3,6,12,6,0.09,12,16,0,5,5.53
862,3,3,13,7,0.14,16,13,0,1,10.8
347,3,10,15,5,0.6,12,12,0,3,13.74
1202,3,8,18,4,1.43,18,18,0,2,14.15
1384,3,11,13,13,0.05,11,11,0,2,17.29
547,3,10,12,9,-0.15,8,9,1,3,4.76
1413,3,9,15,9,1.2,15,20,0,2,10.59
1469,3,10,12,9,-1.16,10,8,0,4,5.0
505,3,3,11,7,-1.97,2,2,0,10,13.46
1409,3,2,9,5,-1.46,16,16,1,6,4.53
2024,3,4,12,7,-1.03,0,3,0,4,9.21
884,3,9,16,4,1.4,16,17,0,2,17.64
480,3,4,12,3,1.72,12,16,0,3,11.25
1658,3,2,12,6,0.42,12,12,0,3,4.18
851,3,4,15,3,0.8,12,12,0,4,9.3
1194,3,10,15,5,1.3,12,13,0,2,9.78
527,3,10,12,10,-0.65,12,14,1,3,7.54
1784,3,10,15,5,0.93,13,12,0,4,14.88
1740,3,4,15,4,0.25,14,14,0,1,10.7
1799,3,6,11,9,-0.98,12,10,0,2,4.14
724,3,8,15,5,0.96,12,16,0,6,10.18
399,3,6,12,9,-0.52,12,0,0,15,8.76
957,3,8,14,4,-0.33,14,20,1,2,6.62
1999,3,2,10,8,-0.91,12,12,0,2,6.89
312,3,3,13,1,0.97,12,12,0,1,11.13
268,3,3,12,7,-1.11,12,12,0,1,12.94
1858,3,14,18,6,1.54,15,19,0,2,7.61
1512,3,2,12,7,0.17,12,7,0,2,6.05
12,3,4,13,6,-1.3,13,12,0,5,8.67
327,3,5,12,3,1.25,11,12,0,3,7.92
990,3,6,12,5,0.13,12,8,1,4,9.78
1796,3,3,14,4,-0.28,2,1,0,3,5.21
1734,3,5,12,5,-0.31,12,9,0,1,9.39
1358,3,11,15,8,0.07,12,14,0,3,6.3
1370,3,9,12,8,-0.09,12,12,1,1,10.49
896,3,4,12,4,0.27,12,14,0,3,8.33
291,3,2,15,3,0.34,11,10,0,7,5.31
99,3,6,15,5,1.05,12,18,0,2,8.25
190,3,5,11,7,-0.15,12,12,0,3,6.82
43,3,8,12,5,-0.12,9,12,0,5,13.74
1781,3,2,12,7,-1.12,4,0,0,4,11.13
750,3,13,16,8,1.46,16,16,0,2,21.33
402,3,11,15,5,0.43,14,17,0,1,11.59
277,3,6,12,7,-1.11,12,12,1,4,7.46
1944,3,2,10,8,-0.6,0,0,0,1,7.24
2001,3,5,12,7,-1.49,9,12,0,2,6.23
1088,3,5,12,7,-1.12,10,8,0,9,12.06
1102,3,7,12,9,1.39,12,11,0,3,5.99
1120,3,4,12,8,-1.72,12,9,0,1,9.87
1625,3,7,9,11,-1.21,7,7,0,5,4.57
535,3,4,16,4,1.11,14,16,0,1,21.54
2016,3,9,11,7,-1.39,0,0,1,6,5.58
2018,3,7,12,8,0.51,3,0,1,3,6.75
2116,3,4,13,7,-0.73,12,12,0,2,8.33
1287,3,8,15,5,-0.04,16,14,1,1,16.28
1909,3,10,14,5,0.29,0,5,0,1,11.7
117,3,5,14,3,0.91,12,18,0,2,8.67
261,3,14,12,14,-1.06,11,6,0,5,11.47
273,3,10,12,8,-0.48,13,11,0,3,4.18
1621,3,6,10,7,-1.09,10,8,0,5,7.46
1721,3,2,12,6,0.45,8,8,0,11,9.58
1627,3,6,12,5,-1.26,12,14,0,3,8.58
791,3,5,10,6,0.22,8,7,0,3,11.82
187,3,8,12,5,0.38,12,16,1,3,8.67
1008,3,9,9,13,0.2,16,11,1,2,7.46
191,3,2,12,5,1.06,12,12,1,1,10.7
2152,3,6,10,9,-1.31,9,8,1,3,2.77
1669,3,6,12,6,0.49,9,9,0,3,8.0
2117,3,11,15,6,0.73,14,20,0,1,5.87
1254,3,13,17,5,1.15,13,17,0,2,13.87
16,3,13,12,11,-0.72,14,12,0,1,4.62
1297,3,2,12,4,-0.43,12,12,0,3,9.12
671,3,2,12,4,-0.11,15,12,0,1,7.92
649,3,2,12,5,-0.31,12,10,0,0,9.97
405,3,6,15,6,0.81,12,8,0,3,11.7
700,3,3,12,4,0.97,12,12,0,3,7.61
240,3,3,12,4,-0.97,8,12,0,5,18.73
991,3,7,12,8,1.42,12,20,0,2,8.94
1619,3,12,13,9,0.44,12,12,1,2,13.87
1184,3,10,9,10,-0.33,12,12,1,3,3.78
531,3,4,13,1,0.31,12,12,0,2,6.89
1894,3,9,10,13,-0.05,4,12,1,3,5.7
1617,3,5,12,3,0.42,12,16,1,4,5.42
406,3,10,11,15,-0.98,11,4,0,2,3.94
1314,3,3,12,2,1.18,12,12,1,5,5.99
2133,3,2,15,3,0.28,12,12,1,1,21.76
155,3,3,12,8,-0.03,12,10,0,4,8.94
2007,3,7,12,4,-1.2,8,9,0,2,13.33
1553,3,10,15,9,0.2,12,16,0,1,8.25
1323,3,2,10,7,0.42,12,12,0,2,16.44
864,3,6,12,10,-0.41,12,12,0,0,10.07
1908,3,4,12,6,-0.39,10,10,0,3,21.98
233,3,3,12,5,0.23,12,12,0,3,11.94
119,3,4,12,6,1.29,11,12,0,3,15.33
1222,3,8,11,10,-1.31,12,16,0,1,6.17
905,3,3,12,2,-0.19,7,12,0,2,5.99
1537,3,11,16,6,1.19,16,20,0,2,10.28
637,3,11,17,5,1.55,10,12,0,2,12.81
1004,3,12,15,7,0.04,8,8,0,1,8.17
1873,3,10,9,11,-1.96,8,5,0,0,5.58
271,3,8,16,6,0.81,12,16,0,1,18.54
1945,3,4,12,5,-0.74,12,12,0,6,5.0
2036,3,7,12,7,-2.76,0,0,0,5,3.25
1797,3,2,12,3,-1.82,6,6,0,3,5.99
1214,3,10,16,4,1.15,17,14,0,1,18.92
1326,3,9,15,7,0.51,14,11,0,6,7.39
129,3,2,12,6,-0.47,12,12,0,4,18.36
1943,3,11,13,9,-0.89,0,6,0,5,5.87
800,3,5,15,6,0.16,14,16,0,1,16.12
310,3,5,16,3,1.38,12,12,0,0,9.03
1771,3,6,12,4,0.4,12,12,1,3,6.17
1228,3,12,16,5,1.03,16,18,0,2,14.3
1875,3,4,10,7,-1.37,8,9,0,7,5.05
388,3,5,13,3,-1.13,13,12,1,2,5.53
1170,3,7,12,11,0.09,12,10,0,0,5.75
434,3,2,13,6,0.31,12,10,0,1,9.12
1188,3,2,12,5,0.29,12,10,0,3,25.53
1934,3,10,13,7,-1.18,6,6,0,7,8.41
1218,3,11,16,5,1.23,15,16,0,3,19.11
1366,3,5,10,8,-0.57,14,12,1,2,10.49
1059,3,6,12,9,0.19,12,12,0,2,11.13
1800,3,11,10,15,-2.04,8,3,0,3,2.12
719,3,2,12,5,0.1,12,9,0,5,7.17
49,3,6,9,7,0.2,12,12,0,3,3.32
267,3,9,15,3,0.67,12,14,0,0,9.03
1423,3,6,14,3,1.2,12,14,0,3,8.08
914,3,11,14,6,1.5,13,18,1,3,13.33
1377,3,12,10,14,-2.22,12,16,0,4,5.93
355,3,10,12,9,-0.55,8,5,0,8,7.46
1420,3,2,12,2,0.8,13,14,0,1,13.87
794,3,7,12,5,0.46,12,12,0,2,8.67
2120,3,6,9,7,-1.66,5,14,1,6,5.16
225,3,6,12,5,-0.87,12,9,0,3,6.75
1306,3,3,10,7,-2.08,6,12,0,6,7.77
1555,3,2,12,3,0.92,12,12,0,1,16.44
2042,3,3,10,5,0.33,2,2,1,4,14.88
1809,3,14,12,13,-0.97,10,12,1,3,5.31
412,3,2,12,7,-1.65,12,12,0,3,13.74
2156,3,12,16,5,0.26,13,14,0,3,12.55
1896,3,7,14,3,-0.54,12,2,0,1,5.1
1056,3,2,14,1,0.09,12,10,0,3,11.47
595,3,9,11,7,-1.7,7,8,1,5,4.26
2048,3,12,9,13,-1.82,3,6,1,4,3.22
1564,3,8,13,10,-1.21,12,12,1,2,2.94
1769,3,2,12,4,0.46,12,10,0,4,11.94
1902,3,7,10,6,-1.99,11,10,0,6,13.87
985,3,6,10,6,-0.53,9,12,0,2,4.62
413,3,6,13,6,0.06,12,12,0,3,14.15
1152,3,8,12,6,1.14,11,12,0,2,4.9
246,3,2,12,4,0.03,12,14,0,1,13.74
1773,3,11,9,14,-1.98,12,12,0,4,6.36
172,3,3,12,6,0.96,8,8,0,3,18.54
1230,3,4,14,1,0.62,12,10,0,2,8.0
1514,3,5,11,9,-0.55,8,12,0,1,5.21
202,3,8,10,10,-1.38,13,14,0,2,7.54
516,3,3,12,3,0.42,14,13,1,1,6.69
532,3,6,9,8,-0.74,12,9,1,9,6.69
1814,3,2,12,3,0.25,12,12,1,1,11.82
288,3,4,12,7,-0.76,14,14,1,3,8.76
2078,3,5,12,5,-1.18,16,16,0,1,7.1
738,3,3,12,2,0.32,13,10,1,1,8.17
515,3,6,13,5,-0.49,14,20,0,2,9.49
891,3,4,15,6,0.78,17,12,1,3,13.87
364,3,4,13,3,-0.41,17,17,0,3,7.61
733,3,10,12,11,1.24,15,13,0,4,4.71
583,3,11,14,8,-0.09,17,17,0,1,9.68
1581,3,5,12,6,-1.26,12,14,0,2,3.97
1932,3,10,10,10,-0.34,2,0,1,4,5.53
212,3,4,12,8,-2.31,8,4,0,10,5.05
2097,3,11,12,9,0.21,12,13,0,2,8.25
1655,3,10,12,9,0.75,8,9,0,2,11.13
308,3,5,12,3,-0.5,12,12,0,6,6.96
376,3,10,15,4,0.16,12,18,0,2,9.21
1931,3,11,9,12,-1.9,4,5,0,7,5.93
1460,3,8,12,6,0.53,11,8,1,6,5.81
205,3,5,16,6,1.04,17,17,0,2,12.3
341,3,14,17,11,1.06,14,16,0,0,7.24
757,3,13,12,11,1.15,12,12,0,3,10.8
607,3,8,17,3,1.35,13,17,0,1,12.06
146,3,2,13,3,0.8,12,12,0,3,4.39
1411,3,2,12,3,-0.26,16,12,0,4,15.96
358,3,11,14,13,0.35,16,16,0,4,10.28
467,3,5,12,4,0.12,12,12,0,2,11.25
730,3,13,10,15,-0.4,12,12,0,2,1.36
276,3,2,12,5,1.38,12,12,0,3,11.94
562,3,4,12,3,-0.32,11,16,1,3,9.97
1156,3,9,15,7,0.69,12,12,0,2,8.25
795,3,7,12,7,1.02,12,10,0,2,8.67
1952,3,10,16,4,-0.21,18,18,0,2,8.17
1824,3,4,10,7,-2.48,8,8,0,3,7.24
1062,3,4,12,6,-1.79,5,0,0,3,6.3
922,3,6,15,3,0.78,12,12,0,2,12.06
1586,3,2,12,5,0.41,13,6,1,2,6.05
289,3,10,17,8,1.25,12,14,0,4,20.29
509,3,12,10,14,-0.93,12,12,0,3,4.48
1928,3,5,12,5,0.15,12,2,0,2,7.24
1265,3,7,12,5,0.11,12,7,0,1,6.23
613,3,7,13,11,0.24,12,12,0,0,5.87
1401,3,3,12,4,0.69,12,11,1,10,15.18
127,3,6,19,3,1.04,16,20,0,2,5.53
457,3,3,13,6,-0.12,12,13,0,5,10.8
141,3,2,12,3,0.71,12,12,0,1,9.58
193,3,6,10,10,-0.39,12,11,0,3,6.05
116,3,9,14,5,0.38,14,14,0,8,11.82
307,3,2,12,1,1.17,12,12,0,6,2.86
682,3,11,16,7,1.26,16,16,0,5,19.3
1548,3,13,16,10,1.5,19,20,1,2,10.38
476,3,6,16,5,0.31,14,18,0,2,3.49
1838,3,3,12,3,-0.37,10,10,0,6,9.3
626,3,6,12,10,0.33,12,12,0,4,6.55
1753,3,2,12,4,0.73,12,12,0,2,10.8
1693,3,7,12,8,0.91,8,8,0,3,20.09
1775,3,7,12,6,-0.8,6,7,0,2,9.78
1923,3,2,12,1,-1.05,6,6,0,2,5.81
1237,3,5,12,8,-0.45,12,10,0,4,9.97
517,3,4,13,2,1.23,16,16,0,2,19.49
1466,3,2,16,1,1.28,12,12,0,2,4.85
351,3,2,12,6,0.53,12,12,0,7,10.18
1039,3,9,13,5,0.98,12,12,0,3,7.69
2147,3,6,13,2,0.64,20,20,1,2,8.41
1097,3,12,16,6,1.42,12,14,0,1,16.12
777,3,3,12,2,1.42,7,12,0,5,5.37
424,3,6,12,3,-0.43,9,12,1,2,12.81
1946,3,12,12,12,-1.21,12,12,0,6,5.42
2159,3,8,13,8,1.03,12,13,0,1,10.49
447,3,7,10,8,-1.27,12,10,0,4,7.92
274,3,4,12,4,0.19,12,11,0,4,4.81
498,3,5,15,1,-0.39,18,14,1,2,7.61
868,3,11,16,5,2.01,14,15,0,1,15.03
877,3,8,13,5,-0.04,16,16,0,2,15.96
482,3,4,12,3,0.15,12,12,0,6,9.12
1205,3,7,14,7,-0.76,14,20,0,3,1.92
625,3,8,10,7,-0.77,12,12,0,6,7.77
924,3,10,15,4,0.46,14,14,0,4,7.32
108,3,9,15,5,-0.06,12,12,0,4,8.94
15,3,6,12,5,0.28,10,12,1,3,9.3
1239,3,5,10,5,-0.41,10,12,0,4,10.28
2029,3,5,10,4,-1.18,12,12,0,6,9.3
2104,3,6,15,1,1.07,14,14,0,0,6.05
160,3,5,14,7,-0.51,12,12,0,3,6.11
1474,3,2,12,7,-0.88,12,12,0,6,11.47
2061,3,10,12,13,-2.39,4,12,0,8,9.49
1518,3,6,12,6,0.7,10,12,0,2,7.17
499,3,2,11,3,-0.34,12,12,0,1,10.91
1671,3,2,14,4,0.61,12,8,0,8,8.58
945,3,6,15,6,0.8,16,14,0,3,19.69
1678,3,7,10,13,-0.37,12,16,0,2,10.49
1649,3,3,12,2,0.79,12,16,0,3,5.87
1755,3,3,15,3,0.47,12,14,0,2,10.07
1885,3,6,11,8,-0.55,6,4,0,8,11.59
65,3,5,15,6,0.78,13,20,0,1,12.3
386,3,7,12,6,-0.31,12,12,0,1,5.05
80,3,12,16,6,1.11,12,12,0,3,16.95
298,3,2,12,4,-0.5,12,12,0,3,7.32
1183,3,9,12,6,0.37,12,12,0,2,12.18
1805,3,3,12,5,0.48,12,12,0,2,11.47
1711,3,11,13,8,0.1,12,16,0,1,6.96
107,3,2,12,5,-0.75,12,12,0,4,19.89
243,3,5,12,6,-1.08,14,8,1,4,9.03
1807,3,5,12,6,-2.2,8,4,0,0,5.05
1842,3,9,11,8,0.21,11,12,1,4,6.05
839,3,10,12,9,0.77,9,10,0,2,6.96
2072,3,2,10,4,-0.06,12,12,0,3,7.61
698,3,2,12,6,0.62,12,10,0,1,7.17
1913,3,2,9,9,-2.49,4,0,0,3,15.03
390,3,4,9,9,-1.46,12,12,1,2,9.03
1744,3,7,12,7,-2.27,9,8,0,1,1.97
1044,3,9,15,4,1.81,16,16,0,6,20.49
383,3,9,13,8,-0.49,12,12,0,1,7.61
838,3,12,14,9,-0.25,12,12,0,2,7.32
1435,3,4,12,4,0.12,7,10,0,6,11.94
1643,3,5,12,4,-0.36,12,12,0,3,6.82
1200,3,4,14,5,0.83,10,12,1,3,10.07
