default,arm,refinance,lien2,term30,underwater,ltv,rate,amount,fico
1.0,0.0,0.0,0.0,0.0,1.0,83.88,8.25,19.125,622.0
1.0,0.0,0.0,0.0,1.0,1.0,78.33,8.15,18.8,673.0
1.0,0.0,0.0,0.0,0.0,1.0,77.42,11.05,24.0,517.0
0.0,0.0,1.0,0.0,1.0,1.0,85.0,2.0,20.825,675.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,9.25,27.6,623.0
0.0,0.0,1.0,0.0,1.0,1.0,69.12,7.875,8.64,602.0
0.0,0.0,1.0,0.0,1.0,0.0,31.33,6.375,9.9,582.0
1.0,0.0,1.0,0.0,0.0,1.0,80.0,7.0,19.28,579.0
0.0,0.0,0.0,0.0,1.0,1.0,84.29,5.875,21.2415,593.0
0.0,0.0,0.0,0.0,1.0,1.0,77.87,8.5,23.44,626.0
1.0,0.0,1.0,0.0,0.0,1.0,80.0,7.125,21.12,593.0
1.0,0.0,1.0,0.0,0.0,1.0,80.0,6.895,25.6,623.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,6.625,20.0,671.0
1.0,0.0,0.0,0.0,1.0,1.0,77.83,8.0,18.68,633.0
1.0,0.0,1.0,0.0,0.0,1.0,80.0,8.75,24.4,586.0
1.0,0.0,1.0,0.0,0.0,1.0,80.0,8.1,17.28,658.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,6.6,22.8,677.0
0.0,0.0,1.0,0.0,1.0,1.0,90.0,2.0,22.68,568.0
1.0,0.0,1.0,0.0,0.0,1.0,85.0,7.05,26.35,669.0
1.0,0.0,1.0,0.0,1.0,1.0,75.24,7.8,15.8,606.0
1.0,0.0,1.0,0.0,0.0,1.0,51.76,6.35,13.2,678.0
1.0,0.0,1.0,0.0,1.0,1.0,63.75,6.625,17.85,615.0
1.0,0.0,1.0,0.0,0.0,1.0,80.0,4.0,22.4,648.0
1.0,0.0,1.0,0.0,1.0,1.0,85.0,7.2,15.81,591.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,7.8,26.0,628.0
0.0,0.0,1.0,0.0,0.0,1.0,90.0,1.0,29.43,616.0
0.0,0.0,1.0,0.0,1.0,1.0,85.0,7.375,45.815,577.0
0.0,0.0,1.0,0.0,1.0,1.0,84.64,6.2,30.0475,757.0
1.0,0.0,1.0,0.0,0.0,1.0,80.0,6.375,19.68,611.0
1.0,0.0,1.0,0.0,1.0,1.0,70.0,6.375,15.75,613.0
0.0,0.0,1.0,0.0,1.0,1.0,83.25,6.875,33.3,649.0
1.0,0.0,0.0,0.0,1.0,1.0,79.39,8.275,31.2,677.0
1.0,0.0,0.0,0.0,1.0,1.0,88.03,9.05,20.07,624.0
1.0,0.0,1.0,0.0,0.0,1.0,84.25,5.375,19.125,586.0
0.0,0.0,1.0,0.0,0.0,1.0,80.0,8.05,20.0,670.0
1.0,0.0,1.0,0.0,0.0,1.0,95.0,7.85,24.51,637.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,8.625,20.4,615.0
0.0,0.0,1.0,0.0,1.0,0.0,35.46,9.0,10.0001,554.0
1.0,0.0,1.0,0.0,1.0,1.0,90.0,9.7,41.85,543.0
1.0,0.0,1.0,0.0,1.0,1.0,82.34,7.125,30.3,608.0
0.0,0.0,1.0,0.0,1.0,1.0,65.0,6.475,24.375,609.0
0.0,0.0,1.0,0.0,1.0,1.0,57.24,7.875,16.6,516.0
0.0,0.0,1.0,0.0,1.0,1.0,88.65,2.0,23.05,674.0
1.0,0.0,1.0,0.0,0.0,1.0,85.0,9.725,28.475,588.0
0.0,0.0,1.0,0.0,0.0,1.0,80.0,7.0,37.6,510.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,6.875,36.4,614.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,7.125,32.0,622.0
0.0,0.0,1.0,0.0,0.0,1.0,67.45,8.65,14.4,559.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,9.18,17.6,600.0
1.0,0.0,1.0,0.0,0.0,1.0,75.0,10.25,17.85,544.0
1.0,0.0,1.0,0.0,1.0,1.0,85.0,7.875,55.42,588.0
0.0,0.0,0.0,0.0,1.0,1.0,78.52,3.85,21.2,615.0
1.0,0.0,1.0,0.0,1.0,1.0,72.94,7.25,17.87,652.0
1.0,0.0,1.0,0.0,1.0,1.0,87.04,6.875,18.8,663.0
1.0,0.0,1.0,0.0,1.0,0.0,18.75,9.75,15.0,575.0
1.0,0.0,1.0,0.0,1.0,1.0,78.95,9.455,15.0,537.0
1.0,0.0,1.0,0.0,1.0,1.0,78.9,8.99,18.7,568.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,6.5,18.0,760.0
1.0,0.0,1.0,0.0,1.0,1.0,89.11,7.1,18.0,667.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,10.9,22.4,521.0
1.0,0.0,1.0,0.0,1.0,1.0,75.0,4.0,22.125,514.0
1.0,0.0,1.0,0.0,1.0,1.0,95.0,10.0,26.885,639.0
1.0,0.0,1.0,0.0,0.0,1.0,67.39,7.875,15.5,504.0
1.0,0.0,1.0,0.0,1.0,1.0,78.43,5.5,20.0,593.0
1.0,0.0,1.0,0.0,1.0,1.0,90.0,3.5,26.82,619.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,8.625,19.2,688.0
1.0,0.0,1.0,0.0,1.0,1.0,90.0,7.25,18.36,568.0
0.0,0.0,1.0,0.0,1.0,0.0,45.54,7.0,10.52,672.0
0.0,0.0,0.0,0.0,1.0,1.0,78.26,3.25,18.0,669.0
1.0,0.0,1.0,0.0,0.0,1.0,49.18,9.35,15.0,579.0
1.0,0.0,0.0,0.0,1.0,1.0,90.0,8.1,27.9,657.0
1.0,0.0,1.0,0.0,0.0,1.0,75.0,6.5,23.625,603.0
0.0,0.0,0.0,0.0,1.0,1.0,77.04,8.75,20.8,590.0
0.0,0.0,1.0,0.0,1.0,1.0,79.7,6.35,21.52,642.0
0.0,0.0,1.0,0.0,1.0,0.0,80.0,9.375,9.2,666.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,7.95,16.4,572.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,6.25,20.4,616.0
1.0,0.0,1.0,0.0,1.0,1.0,70.0,8.4,22.4,642.0
1.0,0.0,1.0,0.0,1.0,1.0,56.6,7.95,15.0,596.0
1.0,0.0,1.0,0.0,1.0,1.0,85.0,6.625,20.995,600.0
1.0,0.0,1.0,0.0,1.0,1.0,90.0,8.25,23.4,559.0
1.0,0.0,1.0,0.0,1.0,1.0,80.59,6.5,21.76,521.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,5.5,19.2,564.0
1.0,0.0,1.0,0.0,0.0,1.0,69.72,9.875,22.1,504.0
1.0,0.0,1.0,0.0,1.0,1.0,85.0,9.4,19.72,545.0
1.0,0.0,0.0,0.0,1.0,1.0,86.73,8.525,23.85,582.0
0.0,0.0,1.0,0.0,1.0,1.0,57.0,7.0,17.5,563.0
1.0,0.0,1.0,0.0,1.0,1.0,90.0,6.9,20.16,637.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,4.5,23.2,642.0
1.0,0.0,1.0,0.0,1.0,1.0,61.98,7.875,15.0,594.0
1.0,0.0,1.0,0.0,1.0,1.0,97.4,8.125,24.838,647.0
1.0,0.0,1.0,0.0,0.0,1.0,74.21,9.875,35.25,507.0
0.0,0.0,1.0,0.0,1.0,1.0,70.0,7.875,27.23,635.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,7.625,15.1992,630.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,7.0,18.4,682.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,7.375,18.4,760.0
0.0,0.0,0.0,0.0,1.0,1.0,95.0,5.125,29.45,714.0
0.0,0.0,1.0,0.0,0.0,1.0,62.07,4.25,18.0,559.0
1.0,0.0,1.0,0.0,1.0,1.0,81.96,3.875,20.9,562.0
1.0,0.0,1.0,0.0,1.0,1.0,94.78,7.875,21.8,694.0
1.0,0.0,1.0,0.0,1.0,1.0,90.0,8.075,19.8,548.0
1.0,0.0,1.0,0.0,1.0,1.0,61.58,5.5,15.95,582.0
0.0,0.0,1.0,0.0,1.0,1.0,84.97,2.0,19.5,531.0
1.0,0.0,1.0,0.0,1.0,1.0,78.6,8.625,16.9,584.0
1.0,0.0,1.0,0.0,1.0,1.0,85.0,8.1,24.65,593.0
0.0,0.0,1.0,0.0,1.0,1.0,62.26,8.0,16.5,555.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,3.25,36.8,777.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,7.125,26.4,788.0
1.0,0.0,1.0,0.0,1.0,1.0,87.67,5.375,37.7,620.0
0.0,0.0,1.0,0.0,1.0,1.0,51.74,4.875,18.1101,571.0
1.0,0.0,0.0,0.0,0.0,1.0,75.0,7.85,19.725,583.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,6.79,24.96,645.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,7.125,20.0,760.0
0.0,0.0,1.0,0.0,0.0,1.0,75.0,7.0,20.25,615.0
1.0,0.0,1.0,0.0,1.0,1.0,76.32,7.55,29.0,640.0
0.0,0.0,1.0,0.0,1.0,1.0,79.44,7.25,42.5,526.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,2.0,20.0,618.0
1.0,0.0,1.0,0.0,1.0,1.0,75.0,8.95,16.425,564.0
0.0,0.0,1.0,0.0,1.0,1.0,45.56,10.125,11.8,518.0
0.0,0.0,1.0,0.0,0.0,1.0,69.43,6.125,13.33,641.0
1.0,0.0,1.0,0.0,0.0,1.0,59.18,5.125,14.5,519.0
1.0,0.0,1.0,0.0,0.0,1.0,78.04,7.875,19.9,693.0
1.0,0.0,0.0,0.0,1.0,1.0,76.98,8.0,20.4,653.0
0.0,0.0,0.0,0.0,1.0,1.0,78.66,8.0,23.992,604.0
1.0,0.0,1.0,0.0,1.0,1.0,70.0,6.625,16.73,565.0
1.0,0.0,1.0,0.0,1.0,1.0,79.85,8.613,21.4,591.0
1.0,0.0,0.0,0.0,1.0,1.0,79.82,6.875,35.92,623.0
0.0,0.0,1.0,0.0,1.0,0.0,45.88,6.875,16.15,564.0
1.0,0.0,1.0,0.0,0.0,1.0,87.92,7.0,21.54,637.0
0.0,0.0,1.0,0.0,1.0,1.0,87.01,7.875,35.5,589.0
0.0,0.0,1.0,0.0,1.0,1.0,90.0,6.125,29.88,546.0
1.0,0.0,1.0,0.0,1.0,1.0,78.36,6.5,26.25,630.0
1.0,0.0,1.0,0.0,0.0,1.0,74.75,7.625,22.5,588.0
1.0,0.0,1.0,0.0,1.0,1.0,76.19,9.375,16.0,543.0
1.0,0.0,1.0,0.0,0.0,1.0,89.16,7.5,22.2,603.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,7.1,22.8,632.0
1.0,0.0,1.0,0.0,1.0,1.0,84.72,8.375,18.3,550.0
1.0,0.0,1.0,0.0,1.0,1.0,79.01,7.25,19.2,592.0
1.0,0.0,1.0,0.0,1.0,1.0,90.0,7.375,26.1,643.0
0.0,0.0,1.0,0.0,1.0,1.0,50.0,7.5,15.0,605.0
0.0,0.0,1.0,0.0,0.0,1.0,87.09,6.875,28.0,618.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,7.625,17.84,563.0
0.0,0.0,1.0,0.0,1.0,1.0,74.15,6.875,19.65,550.0
1.0,0.0,1.0,0.0,1.0,1.0,85.0,8.125,24.48,569.0
1.0,0.0,0.0,0.0,0.0,1.0,93.17,8.25,24.225,554.0
1.0,0.0,1.0,0.0,1.0,1.0,46.52,7.25,12.7,588.0
1.0,0.0,0.0,0.0,0.0,1.0,100.0,10.2,29.5,794.0
1.0,0.0,0.0,0.0,1.0,1.0,98.36,7.75,30.0,599.0
1.0,0.0,1.0,0.0,1.0,1.0,90.0,7.75,25.2,608.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,6.75,23.36,682.0
1.0,0.0,1.0,0.0,0.0,1.0,90.0,7.8,22.95,588.0
1.0,0.0,1.0,0.0,1.0,1.0,63.83,7.3,15.0,599.0
1.0,0.0,1.0,0.0,1.0,1.0,75.0,7.375,21.0,602.0
0.0,0.0,1.0,0.0,0.0,1.0,85.0,4.375,20.145,558.0
1.0,0.0,1.0,0.0,1.0,1.0,85.0,7.875,19.805,622.0
1.0,0.0,1.0,0.0,0.0,1.0,75.0,6.0,17.4,536.0
1.0,0.0,1.0,0.0,1.0,1.0,90.0,9.2,22.95,592.0
0.0,0.0,0.0,0.0,0.0,1.0,89.97,4.125,26.991,589.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,7.125,19.68,603.0
1.0,0.0,1.0,0.0,1.0,1.0,83.0,7.375,22.161,601.0
1.0,0.0,1.0,0.0,0.0,1.0,77.1,7.0,26.6,630.0
1.0,0.0,1.0,0.0,1.0,1.0,79.83,8.25,28.9,520.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,6.375,24.92,716.0
0.0,0.0,1.0,0.0,1.0,1.0,90.0,6.125,35.91,592.0
1.0,0.0,1.0,0.0,1.0,1.0,90.0,7.25,24.3,642.0
0.0,0.0,1.0,0.0,1.0,1.0,85.0,3.5,36.295,575.0
0.0,0.0,1.0,0.0,1.0,1.0,68.0,6.45,17.0,603.0
1.0,0.0,0.0,0.0,1.0,1.0,77.96,8.63,17.776,660.0
1.0,0.0,0.0,0.0,1.0,1.0,99.39,8.75,48.7,644.0
1.0,0.0,1.0,0.0,1.0,1.0,84.96,6.875,21.24,674.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,7.125,27.04,674.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,4.5,31.2,584.0
1.0,0.0,0.0,0.0,1.0,1.0,94.9,7.25,34.675,615.0
1.0,0.0,1.0,0.0,1.0,1.0,90.0,7.0,21.15,615.0
0.0,0.0,1.0,0.0,1.0,1.0,88.84,5.5,17.19,565.0
1.0,0.0,1.0,0.0,1.0,1.0,69.94,8.45,44.9,600.0
1.0,0.0,1.0,0.0,0.0,1.0,89.71,8.625,46.2,522.0
1.0,0.0,1.0,0.0,1.0,1.0,78.22,7.675,50.9233,628.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,2.0,20.4,674.0
0.0,0.0,1.0,0.0,1.0,1.0,90.0,2.0,22.68,631.0
1.0,0.0,1.0,0.0,1.0,1.0,70.0,7.5,21.23,570.0
1.0,0.0,0.0,0.0,0.0,1.0,80.0,7.125,22.4,655.0
0.0,0.0,1.0,0.0,0.0,1.0,63.59,4.125,13.1,538.0
1.0,0.0,0.0,0.0,1.0,1.0,100.0,7.125,34.5,658.0
0.0,0.0,1.0,0.0,0.0,1.0,84.97,9.375,24.3,534.0
1.0,0.0,1.0,0.0,1.0,1.0,95.0,8.75,16.625,602.0
1.0,0.0,1.0,0.0,1.0,1.0,68.03,7.0,20.0,695.0
1.0,0.0,0.0,0.0,1.0,1.0,77.55,8.12,22.8,649.0
1.0,0.0,0.0,0.0,1.0,1.0,78.84,7.2,30.354,661.0
1.0,0.0,1.0,0.0,1.0,1.0,95.0,7.19,15.2,603.0
0.0,0.0,1.0,0.0,1.0,1.0,71.88,7.44,34.5,598.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,7.24,18.712,654.0
0.0,0.0,1.0,0.0,1.0,1.0,75.0,5.75,45.522,550.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,6.99,22.0,588.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,4.061,16.8,656.0
0.0,0.0,0.0,0.0,1.0,1.0,74.85,3.5,37.2,644.0
1.0,0.0,1.0,0.0,1.0,1.0,90.0,6.89,23.85,677.0
1.0,0.0,0.0,0.0,0.0,1.0,79.27,6.49,29.1696,580.0
0.0,0.0,0.0,0.0,1.0,1.0,78.54,6.625,30.08,739.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,5.25,21.44,625.0
1.0,0.0,1.0,0.0,1.0,1.0,75.0,6.62,12.75,651.0
1.0,0.0,1.0,0.0,1.0,1.0,90.0,8.875,21.15,656.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,6.125,16.0,584.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,9.5,18.24,609.0
1.0,0.0,1.0,0.0,1.0,1.0,85.0,9.1,20.74,586.0
1.0,0.0,1.0,0.0,1.0,1.0,90.0,9.95,23.85,513.0
1.0,0.0,1.0,0.0,1.0,1.0,100.0,8.7,34.0,604.0
1.0,0.0,1.0,0.0,1.0,1.0,85.0,8.35,23.8,580.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,7.99,15.2,669.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,8.35,14.0,576.0
0.0,0.0,1.0,0.0,1.0,1.0,79.75,2.0,17.784,598.0
0.0,0.0,1.0,0.0,1.0,1.0,77.3,7.29,26.67,648.0
0.0,0.0,1.0,0.0,1.0,1.0,56.27,7.35,15.3625,627.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,7.15,21.92,650.0
0.0,0.0,0.0,1.0,1.0,0.0,20.0,2.0,5.3,708.0
1.0,0.0,0.0,0.0,0.0,1.0,78.0,8.375,31.2,606.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,11.625,14.8,542.0
1.0,0.0,1.0,0.0,1.0,1.0,95.0,5.125,29.45,573.0
1.0,0.0,1.0,0.0,1.0,1.0,65.0,7.75,42.25,567.0
0.0,0.0,0.0,0.0,0.0,1.0,74.97,2.0,22.19,624.0
1.0,0.0,0.0,0.0,0.0,1.0,75.0,7.25,18.75,610.0
1.0,0.0,1.0,0.0,1.0,1.0,74.42,7.25,16.0,620.0
1.0,0.0,0.0,0.0,0.0,1.0,90.0,9.75,31.5,539.0
1.0,0.0,0.0,0.0,0.0,1.0,72.35,7.125,20.62,669.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,7.59,16.4,652.0
1.0,0.0,1.0,0.0,1.0,1.0,87.67,7.25,26.3,567.0
1.0,0.0,0.0,0.0,0.0,1.0,73.75,7.25,22.125,765.0
1.0,0.0,0.0,0.0,0.0,1.0,73.53,7.75,18.75,590.0
1.0,0.0,1.0,0.0,0.0,1.0,75.0,7.75,19.125,627.0
1.0,0.0,1.0,0.0,0.0,1.0,95.0,7.95,44.65,707.0
0.0,0.0,1.0,0.0,1.0,1.0,50.0,7.99,12.5,566.0
1.0,0.0,0.0,0.0,1.0,1.0,89.26,7.5,32.4,642.0
1.0,0.0,0.0,0.0,0.0,1.0,75.0,6.875,19.05,690.0
1.0,0.0,0.0,0.0,0.0,1.0,71.51,7.75,15.375,670.0
1.0,0.0,0.0,0.0,0.0,1.0,73.94,8.125,18.115,606.0
0.0,0.0,0.0,0.0,0.0,1.0,80.0,3.0,21.76,691.0
0.0,0.0,1.0,0.0,1.0,1.0,75.0,6.99,27.0,687.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,5.25,19.6,727.0
0.0,0.0,1.0,0.0,1.0,1.0,52.0,8.875,12.948,558.0
1.0,0.0,1.0,0.0,0.0,1.0,78.84,7.125,27.2,584.0
1.0,0.0,1.0,0.0,1.0,1.0,81.82,8.0,18.0,570.0
1.0,0.0,1.0,0.0,1.0,1.0,90.0,8.99,25.2,588.0
1.0,0.0,1.0,0.0,0.0,1.0,85.0,8.25,21.25,542.0
0.0,0.0,1.0,0.0,0.0,1.0,70.0,8.95,25.9,579.0
0.0,0.0,1.0,0.0,1.0,1.0,90.0,8.5,23.4,649.0
1.0,0.0,1.0,0.0,0.0,1.0,84.93,8.34,23.1,561.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,9.5,18.56,560.0
1.0,0.0,1.0,0.0,1.0,1.0,85.0,9.25,18.275,552.0
1.0,0.0,1.0,0.0,0.0,1.0,65.0,6.875,15.99,553.0
0.0,0.0,1.0,0.0,0.0,1.0,95.0,2.0,22.895,635.0
1.0,0.0,1.0,0.0,0.0,1.0,95.0,4.25,27.075,633.0
1.0,0.0,1.0,0.0,1.0,1.0,90.0,8.5,19.71,537.0
1.0,0.0,1.0,0.0,1.0,1.0,95.0,9.0,27.075,552.0
0.0,0.0,1.0,0.0,1.0,1.0,95.0,3.75,28.31,580.0
1.0,0.0,1.0,0.0,1.0,1.0,90.0,7.95,27.0,572.0
1.0,0.0,1.0,0.0,1.0,1.0,95.0,9.25,33.25,575.0
1.0,0.0,0.0,0.0,1.0,1.0,86.54,7.25,33.75,622.0
0.0,0.0,0.0,0.0,1.0,1.0,79.97,6.72,23.1101,635.0
1.0,0.0,0.0,0.0,1.0,1.0,81.63,6.5,26.775,672.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,6.69,21.6,641.0
1.0,0.0,0.0,0.0,1.0,1.0,79.15,5.39,37.2,653.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,7.05,18.8,631.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,6.96,49.52,634.0
0.0,0.0,0.0,0.0,1.0,1.0,70.0,3.0,19.6,634.0
1.0,0.0,1.0,0.0,1.0,1.0,90.0,6.09,22.86,663.0
1.0,0.0,0.0,0.0,1.0,1.0,77.49,6.8,19.992,648.0
1.0,0.0,0.0,1.0,1.0,0.0,19.62,11.4,5.1,748.0
0.0,0.0,0.0,1.0,1.0,0.0,20.0,11.75,3.8,719.0
0.0,0.0,1.0,1.0,1.0,0.0,12.27,11.0,4.6,640.0
1.0,0.0,1.0,1.0,0.0,0.0,15.63,10.625,10.0,681.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,9.0,16.56,536.0
1.0,0.0,1.0,0.0,1.0,1.0,53.57,5.125,14.9998,528.0
0.0,0.0,1.0,0.0,1.0,1.0,56.88,5.875,60.35,677.0
1.0,0.0,1.0,0.0,0.0,1.0,75.0,7.75,19.875,542.0
0.0,0.0,1.0,0.0,1.0,1.0,70.0,8.0,19.74,556.0
1.0,0.0,1.0,0.0,1.0,1.0,85.0,6.25,25.5,579.0
0.0,0.0,1.0,0.0,0.0,0.0,24.67,7.9,7.4,611.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,7.0,24.0,651.0
1.0,0.0,1.0,0.0,0.0,1.0,85.0,8.5,19.21,563.0
0.0,0.0,1.0,0.0,0.0,1.0,90.0,7.25,23.49,618.0
0.0,0.0,1.0,0.0,0.0,1.0,100.0,9.0,26.5,624.0
1.0,0.0,1.0,0.0,1.0,1.0,90.0,7.25,26.55,575.0
1.0,0.0,1.0,0.0,1.0,1.0,90.0,7.375,22.23,538.0
0.0,0.0,1.0,0.0,0.0,1.0,78.42,8.125,28.82,547.0
0.0,0.0,1.0,0.0,1.0,1.0,90.0,2.0,25.65,625.0
1.0,0.0,1.0,0.0,0.0,1.0,80.0,8.5,18.0,567.0
1.0,0.0,1.0,0.0,0.0,1.0,90.0,8.35,22.5,565.0
1.0,0.0,0.0,0.0,1.0,1.0,78.81,8.85,21.28,645.0
1.0,0.0,1.0,0.0,1.0,1.0,90.0,6.85,26.55,598.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,6.95,18.4,651.0
1.0,0.0,0.0,0.0,1.0,1.0,78.37,8.6,19.2,650.0
1.0,0.0,1.0,0.0,0.0,1.0,79.76,6.0,20.1,592.0
0.0,0.0,1.0,0.0,1.0,1.0,95.0,8.375,28.975,645.0
1.0,0.0,0.0,0.0,0.0,1.0,79.71,7.78,21.76,672.0
1.0,0.0,1.0,0.0,0.0,1.0,75.0,7.25,18.0,545.0
1.0,0.0,1.0,0.0,1.0,1.0,75.0,8.45,17.25,593.0
1.0,0.0,1.0,0.0,0.0,1.0,95.0,8.2,23.75,598.0
1.0,0.0,0.0,0.0,1.0,1.0,73.33,7.5,26.4,614.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,7.375,25.6,653.0
0.0,0.0,1.0,0.0,1.0,1.0,70.0,2.0,20.3,588.0
1.0,0.0,1.0,0.0,0.0,1.0,82.75,7.75,23.17,560.0
1.0,0.0,1.0,0.0,0.0,1.0,67.19,7.125,19.15,629.0
0.0,0.0,1.0,0.0,1.0,1.0,93.75,2.225,22.5,593.0
1.0,0.0,1.0,0.0,1.0,1.0,74.66,7.25,21.65,542.0
1.0,0.0,0.0,0.0,1.0,1.0,79.03,3.875,19.6,632.0
1.0,0.0,1.0,0.0,1.0,1.0,89.74,7.125,28.0,651.0
0.0,0.0,1.0,0.0,0.0,1.0,72.6,6.625,26.5,564.0
1.0,0.0,0.0,0.0,0.0,1.0,84.66,8.75,21.25,598.0
1.0,0.0,0.0,0.0,1.0,1.0,79.94,9.0,38.9308,624.0
1.0,0.0,1.0,0.0,0.0,1.0,90.0,6.125,22.5,602.0
1.0,0.0,1.0,0.0,1.0,1.0,78.51,4.75,19.0,629.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,8.75,21.04,601.0
1.0,0.0,1.0,0.0,1.0,1.0,74.12,9.5,29.35,500.0
1.0,0.0,1.0,0.0,0.0,1.0,70.0,5.875,19.6,511.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,3.75,20.0,675.0
1.0,0.0,1.0,0.0,0.0,1.0,90.0,7.75,21.15,574.0
0.0,0.0,1.0,0.0,1.0,1.0,52.73,7.175,14.5,610.0
1.0,0.0,1.0,0.0,0.0,1.0,67.45,6.0,17.2,604.0
0.0,0.0,1.0,0.0,1.0,1.0,47.06,6.75,12.0,588.0
1.0,0.0,1.0,0.0,1.0,1.0,72.62,7.25,30.5,649.0
0.0,0.0,1.0,0.0,0.0,1.0,90.0,7.55,41.4,531.0
0.0,0.0,1.0,0.0,1.0,1.0,62.48,6.5,14.62,598.0
1.0,0.0,1.0,0.0,1.0,1.0,61.13,7.0,16.2,652.0
1.0,0.0,0.0,0.0,0.0,1.0,80.0,6.75,33.2,622.0
1.0,0.0,1.0,0.0,1.0,1.0,89.0,7.875,20.559,587.0
1.0,0.0,1.0,0.0,1.0,1.0,90.0,5.0,19.8,561.0
1.0,0.0,1.0,0.0,1.0,1.0,75.0,9.375,23.625,537.0
0.0,0.0,1.0,0.0,0.0,1.0,74.82,7.5,21.1,621.0
1.0,0.0,1.0,0.0,1.0,1.0,79.34,6.25,24.2,660.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,6.875,22.8,760.0
1.0,0.0,1.0,0.0,0.0,1.0,75.0,7.25,20.625,527.0
1.0,0.0,1.0,0.0,1.0,1.0,70.0,4.5,18.2,510.0
1.0,0.0,1.0,0.0,1.0,1.0,61.35,2.0,15.95,607.0
0.0,0.0,1.0,0.0,0.0,1.0,85.0,3.193,22.95,625.0
1.0,0.0,1.0,0.0,1.0,1.0,77.33,7.88,23.2,586.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,7.35,20.0,643.0
0.0,0.0,1.0,0.0,0.0,1.0,87.61,6.75,19.975,582.0
0.0,0.0,1.0,0.0,0.0,1.0,95.0,2.0,25.65,601.0
1.0,0.0,1.0,0.0,0.0,1.0,90.0,9.0,30.15,563.0
1.0,0.0,1.0,0.0,1.0,1.0,63.33,6.25,34.2,674.0
1.0,0.0,0.0,0.0,1.0,1.0,79.67,9.4,19.36,616.0
1.0,0.0,0.0,0.0,1.0,1.0,74.1,5.5,22.897,794.0
0.0,0.0,1.0,0.0,0.0,1.0,65.0,6.775,17.745,551.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,10.25,25.2,518.0
1.0,0.0,0.0,0.0,1.0,1.0,76.92,7.225,20.0,637.0
1.0,0.0,1.0,0.0,1.0,1.0,93.82,8.0,23.55,682.0
1.0,0.0,1.0,0.0,0.0,1.0,77.84,8.5,14.4,517.0
1.0,0.0,1.0,0.0,1.0,1.0,83.64,7.0,22.5,600.0
