absent,aide,black,boy,freelunch,id,mathscore,readscore,regular,schid,schrural,schurban,small,tchexper,tchid,tchmasters,tchwhite,totalscore,white_asian
2.0,0,1.0,0.0,1.0,12977,489,442,1,244708,0.0,1.0,0,2.0,24470803,0.0,1.0,931.0,0.0
4.0,0,0.0,1.0,1.0,12978,528,472,0,218562,0.0,1.0,1,11.0,21856203,0.0,1.0,1000.0,1.0
1.0,1,0.0,1.0,1.0,12980,434,430,0,166203,0.0,1.0,0,5.0,16620303,0.0,1.0,864.0,1.0
1.0,0,1.0,0.0,1.0,12981,459,447,1,180344,0.0,1.0,0,5.0,18034401,0.0,1.0,906.0,0.0
13.0,0,0.0,1.0,1.0,12983,454,436,0,253888,1.0,0.0,1,5.0,25388803,0.0,1.0,890.0,1.0
4.0,1,1.0,1.0,1.0,12986,506,431,0,244727,0.0,0.0,0,12.0,24472703,0.0,0.0,937.0,0.0
13.0,0,1.0,1.0,1.0,12988,576,443,1,205492,0.0,0.0,0,24.0,20549203,1.0,1.0,1019.0,0.0
0.0,0,0.0,1.0,0.0,12989,602,468,0,244839,0.0,0.0,1,11.0,24483905,0.0,0.0,1070.0,1.0
2.0,0,0.0,1.0,0.0,12990,602,527,0,205491,0.0,0.0,1,0.0,20549101,0.0,1.0,1129.0,1.0
0.0,1,0.0,1.0,1.0,12991,484,410,0,244745,0.0,0.0,0,5.0,24474501,0.0,0.0,894.0,1.0
11.0,0,0.0,1.0,0.0,12992,468,425,1,205489,0.0,0.0,0,14.0,20548902,0.0,1.0,893.0,1.0
4.0,0,0.0,0.0,0.0,12993,500,453,0,257905,0.0,1.0,1,13.0,25790503,0.0,1.0,953.0,1.0
16.0,1,0.0,0.0,0.0,12996,626,580,0,215533,1.0,0.0,0,9.0,21553304,0.0,1.0,1206.0,1.0
3.0,0,0.0,1.0,1.0,12997,576,467,1,191411,1.0,0.0,0,13.0,19141103,1.0,1.0,1043.0,1.0
1.0,0,1.0,0.0,1.0,12998,513,422,1,244839,0.0,0.0,0,1.0,24483901,0.0,1.0,935.0,0.0
3.0,0,1.0,0.0,1.0,12999,520,443,0,244776,0.0,1.0,1,3.0,24477608,0.0,0.0,963.0,0.0
0.0,0,0.0,0.0,0.0,13003,547,472,0,169229,0.0,0.0,1,16.0,16922906,0.0,0.0,1019.0,1.0
9.0,1,1.0,1.0,1.0,13011,478,411,0,244708,0.0,1.0,0,0.0,24470806,0.0,1.0,889.0,0.0
6.0,1,1.0,0.0,1.0,13012,392,403,0,244708,0.0,1.0,0,0.0,24470806,0.0,1.0,795.0,0.0
20.0,1,1.0,1.0,1.0,13013,449,402,0,244708,0.0,1.0,0,0.0,24470806,0.0,1.0,851.0,0.0
45.0,1,1.0,0.0,1.0,13014,449,418,0,244708,0.0,1.0,0,2.0,24470805,0.0,1.0,867.0,0.0
15.0,1,1.0,0.0,1.0,13017,434,416,0,244708,0.0,1.0,0,2.0,24470805,0.0,1.0,850.0,0.0
26.0,1,1.0,0.0,1.0,13018,439,390,0,244708,0.0,1.0,0,0.0,24470806,0.0,1.0,829.0,0.0
1.0,0,0.0,1.0,0.0,13020,528,453,1,169229,0.0,0.0,0,11.0,16922902,0.0,1.0,981.0,1.0
11.0,0,0.0,1.0,0.0,13026,429,405,0,257899,1.0,0.0,1,13.0,25789902,1.0,1.0,834.0,1.0
5.0,1,1.0,0.0,1.0,13027,463,414,0,244727,0.0,0.0,0,12.0,24472703,0.0,0.0,877.0,0.0
3.0,0,1.0,0.0,1.0,13029,626,522,1,244776,0.0,1.0,0,7.0,24477607,1.0,1.0,1148.0,0.0
,0,0.0,1.0,0.0,13032,459,436,0,203452,1.0,0.0,1,19.0,20345201,0.0,1.0,895.0,1.0
0.0,0,0.0,1.0,0.0,13034,459,418,0,221574,1.0,0.0,1,8.0,22157403,1.0,1.0,877.0,1.0
1.0,0,0.0,1.0,0.0,13035,506,497,0,165199,0.0,1.0,1,12.0,16519901,1.0,1.0,1003.0,1.0
16.0,0,0.0,0.0,1.0,13037,459,437,1,180344,0.0,1.0,0,5.0,18034401,0.0,1.0,896.0,1.0
3.0,0,0.0,1.0,0.0,13043,547,487,1,165199,0.0,1.0,0,3.0,16519902,0.0,1.0,1034.0,1.0
21.0,0,0.0,1.0,1.0,13044,449,407,1,128076,0.0,0.0,0,8.0,12807602,0.0,1.0,856.0,1.0
9.0,0,0.0,1.0,1.0,13046,423,408,1,128079,1.0,0.0,0,8.0,12807901,0.0,1.0,831.0,1.0
32.0,1,0.0,1.0,1.0,13048,439,407,0,128076,0.0,0.0,0,7.0,12807603,0.0,1.0,846.0,1.0
3.0,0,0.0,0.0,0.0,13049,494,448,0,230612,1.0,0.0,1,4.0,23061202,0.0,1.0,942.0,1.0
14.0,1,0.0,0.0,1.0,13050,463,408,0,128079,1.0,0.0,0,8.0,12807902,0.0,1.0,871.0,1.0
11.0,1,0.0,0.0,0.0,13051,454,447,0,264945,0.0,0.0,0,17.0,26494501,0.0,1.0,901.0,1.0
4.0,0,1.0,0.0,1.0,13053,454,424,1,244727,0.0,0.0,0,4.0,24472702,0.0,1.0,878.0,0.0
2.0,0,1.0,1.0,1.0,13054,478,474,0,169229,0.0,0.0,1,15.0,16922901,1.0,1.0,952.0,0.0
8.0,0,1.0,1.0,0.0,13056,520,453,1,244745,0.0,0.0,0,1.0,24474503,0.0,0.0,973.0,0.0
6.0,1,1.0,0.0,1.0,13057,444,418,0,244774,0.0,1.0,0,0.0,24477401,0.0,1.0,862.0,0.0
6.0,0,1.0,1.0,1.0,13058,500,461,0,159171,1.0,0.0,1,6.0,15917104,0.0,1.0,961.0,0.0
4.0,0,1.0,0.0,1.0,13059,484,470,0,159171,1.0,0.0,1,8.0,15917102,1.0,1.0,954.0,0.0
0.0,1,1.0,0.0,1.0,13060,520,476,0,244806,0.0,1.0,0,20.0,24480602,0.0,0.0,996.0,0.0
25.0,1,0.0,1.0,0.0,13061,444,437,0,168211,1.0,0.0,0,27.0,16821102,0.0,1.0,881.0,1.0
7.0,0,0.0,0.0,0.0,13062,484,436,1,225585,1.0,0.0,0,13.0,22558503,0.0,0.0,920.0,1.0
6.0,0,1.0,0.0,1.0,13064,513,436,0,244723,0.0,1.0,1,1.0,24472303,0.0,0.0,949.0,0.0
2.0,0,1.0,0.0,1.0,13065,559,465,0,244774,0.0,1.0,1,2.0,24477404,0.0,1.0,1024.0,0.0
9.0,1,1.0,1.0,1.0,13067,489,437,0,228606,1.0,0.0,0,8.0,22860601,1.0,1.0,926.0,0.0
11.0,0,1.0,0.0,1.0,13068,423,419,1,244806,0.0,1.0,0,0.0,24480603,0.0,0.0,842.0,0.0
31.0,1,0.0,1.0,1.0,13071,449,407,0,112038,0.0,1.0,0,17.0,11203803,0.0,1.0,856.0,1.0
10.0,0,0.0,0.0,1.0,13073,547,492,0,205492,0.0,0.0,1,3.0,20549202,0.0,1.0,1039.0,1.0
5.0,0,1.0,1.0,1.0,13074,454,414,0,244774,0.0,1.0,1,2.0,24477404,0.0,1.0,868.0,0.0
15.0,1,1.0,1.0,1.0,13075,449,407,0,244755,0.0,1.0,0,7.0,24475502,0.0,1.0,856.0,0.0
10.0,1,0.0,0.0,0.0,13082,434,402,0,169280,0.0,0.0,0,7.0,16928003,0.0,1.0,836.0,1.0
3.0,1,1.0,1.0,1.0,13083,439,411,0,244708,0.0,1.0,0,0.0,24470806,0.0,1.0,850.0,0.0
11.0,1,1.0,1.0,1.0,13103,506,428,0,244774,0.0,1.0,0,1.0,24477403,0.0,1.0,934.0,0.0
13.0,0,0.0,1.0,0.0,13113,520,425,0,216536,1.0,0.0,1,8.0,21653603,1.0,1.0,945.0,1.0
0.0,0,0.0,0.0,0.0,13114,484,448,1,189382,0.0,0.0,0,15.0,18938202,0.0,1.0,932.0,1.0
8.0,1,0.0,1.0,1.0,13116,602,461,0,244745,0.0,0.0,0,15.0,24474504,1.0,0.0,1063.0,1.0
10.0,0,1.0,1.0,1.0,13117,494,427,0,244774,0.0,1.0,1,6.0,24477402,0.0,0.0,921.0,0.0
19.0,0,1.0,1.0,1.0,13118,478,418,1,169229,0.0,0.0,0,11.0,16922902,0.0,1.0,896.0,0.0
5.0,0,1.0,0.0,0.0,13119,484,461,0,169229,0.0,0.0,1,10.0,16922905,0.0,0.0,945.0,0.0
0.0,0,0.0,0.0,1.0,13123,468,433,1,205491,0.0,0.0,0,3.0,20549103,0.0,1.0,901.0,1.0
15.0,0,1.0,1.0,1.0,13125,444,391,1,205490,0.0,1.0,0,12.0,20549003,0.0,1.0,835.0,0.0
11.0,0,1.0,0.0,0.0,13127,494,430,0,244801,0.0,0.0,1,20.0,24480104,1.0,1.0,924.0,0.0
4.0,0,0.0,1.0,0.0,13128,473,428,0,244801,0.0,0.0,1,5.0,24480102,0.0,1.0,901.0,1.0
4.0,0,0.0,1.0,0.0,13129,513,433,1,205488,0.0,0.0,0,12.0,20548802,0.0,1.0,946.0,1.0
0.0,0,0.0,0.0,1.0,13130,500,400,0,130085,0.0,0.0,1,11.0,13008504,0.0,1.0,900.0,1.0
15.0,0,0.0,1.0,0.0,13131,528,450,1,128068,1.0,0.0,0,1.0,12806802,0.0,1.0,978.0,1.0
0.0,1,0.0,1.0,0.0,13132,463,450,0,201449,1.0,0.0,0,7.0,20144904,1.0,1.0,913.0,1.0
1.0,1,1.0,1.0,0.0,13133,449,419,0,244799,0.0,0.0,0,10.0,24479901,1.0,1.0,868.0,0.0
6.0,1,1.0,1.0,1.0,13134,434,455,0,244728,0.0,1.0,0,6.0,24472802,0.0,0.0,889.0,0.0
7.0,0,0.0,0.0,1.0,13136,528,465,0,212522,0.0,1.0,1,17.0,21252204,1.0,1.0,993.0,1.0
3.0,1,1.0,0.0,1.0,13137,494,448,0,244727,0.0,0.0,0,1.0,24472704,0.0,0.0,942.0,0.0
5.0,0,0.0,0.0,1.0,13138,484,442,0,130085,0.0,0.0,1,11.0,13008504,0.0,1.0,926.0,1.0
13.0,1,0.0,0.0,0.0,13139,489,428,0,128079,1.0,0.0,0,8.0,12807902,0.0,1.0,917.0,1.0
6.0,0,0.0,0.0,0.0,13140,520,453,1,244818,0.0,1.0,0,10.0,24481801,0.0,0.0,973.0,1.0
12.0,0,1.0,0.0,1.0,13143,513,456,1,244806,0.0,1.0,0,6.0,24480605,0.0,0.0,969.0,0.0
3.0,0,1.0,0.0,0.0,13144,536,480,0,244780,0.0,1.0,1,2.0,24478003,0.0,1.0,1016.0,0.0
18.0,0,1.0,0.0,1.0,13146,423,397,0,244728,0.0,1.0,1,1.0,24472801,0.0,1.0,820.0,0.0
22.0,1,0.0,1.0,0.0,13147,468,456,0,123056,1.0,0.0,0,4.0,12305601,0.0,1.0,924.0,1.0
11.0,1,1.0,1.0,1.0,13149,506,437,0,244755,0.0,1.0,0,16.0,24475506,0.0,0.0,943.0,0.0
12.0,0,1.0,1.0,1.0,13151,423,386,0,205490,0.0,1.0,1,3.0,20549001,0.0,1.0,809.0,0.0
5.0,0,0.0,1.0,0.0,13153,463,439,1,130085,0.0,0.0,0,22.0,13008501,1.0,1.0,902.0,1.0
4.0,1,1.0,1.0,1.0,13154,399,386,0,244723,0.0,1.0,0,6.0,24472304,0.0,1.0,785.0,0.0
15.0,0,0.0,0.0,0.0,13155,473,456,0,128079,1.0,0.0,1,8.0,12807903,0.0,1.0,929.0,1.0
12.0,1,0.0,1.0,0.0,13156,463,402,0,130085,0.0,0.0,0,8.0,13008503,1.0,1.0,865.0,1.0
2.0,0,0.0,1.0,0.0,13157,520,440,0,169229,0.0,0.0,1,10.0,16922905,0.0,0.0,960.0,1.0
6.0,0,1.0,1.0,1.0,13158,444,400,0,244774,0.0,1.0,1,2.0,24477404,0.0,1.0,844.0,0.0
4.0,0,0.0,1.0,0.0,13159,520,442,1,130085,0.0,0.0,0,22.0,13008501,1.0,1.0,962.0,1.0
12.0,0,0.0,1.0,0.0,13160,506,467,0,128079,1.0,0.0,1,8.0,12807903,0.0,1.0,973.0,1.0
2.0,1,0.0,1.0,0.0,13161,506,419,0,128079,1.0,0.0,0,8.0,12807902,0.0,1.0,925.0,1.0
2.0,0,1.0,1.0,1.0,13162,494,422,1,244755,0.0,1.0,0,1.0,24475504,0.0,0.0,916.0,0.0
18.0,0,0.0,1.0,1.0,13163,463,428,0,170295,1.0,0.0,1,1.0,17029504,0.0,1.0,891.0,1.0
10.0,0,0.0,1.0,0.0,13164,500,431,1,205488,0.0,0.0,0,12.0,20548802,0.0,1.0,931.0,1.0
1.0,0,1.0,0.0,1.0,13166,626,538,0,244764,0.0,1.0,1,13.0,24476402,1.0,0.0,1164.0,0.0
7.0,1,0.0,0.0,0.0,13167,459,437,0,128079,1.0,0.0,0,8.0,12807902,0.0,1.0,896.0,1.0
17.0,1,1.0,1.0,1.0,13168,559,495,0,244780,0.0,1.0,0,24.0,24478001,1.0,1.0,1054.0,0.0
8.0,0,1.0,0.0,1.0,13169,547,442,1,205492,0.0,0.0,0,24.0,20549203,1.0,1.0,989.0,0.0
14.0,0,0.0,0.0,0.0,13171,576,545,0,164198,1.0,0.0,1,12.0,16419802,1.0,1.0,1121.0,1.0
20.0,0,0.0,0.0,1.0,13173,494,422,1,161183,1.0,0.0,0,12.0,16118301,1.0,1.0,916.0,1.0
4.0,0,0.0,0.0,0.0,13174,473,461,1,161176,1.0,0.0,0,6.0,16117603,0.0,1.0,934.0,1.0
33.0,0,0.0,0.0,1.0,13175,478,425,1,161183,1.0,0.0,0,8.0,16118305,0.0,1.0,903.0,1.0
11.0,1,0.0,1.0,0.0,13176,559,468,0,161183,1.0,0.0,0,10.0,16118302,1.0,1.0,1027.0,1.0
17.0,1,0.0,1.0,1.0,13177,506,442,0,161183,1.0,0.0,0,10.0,16118304,1.0,1.0,948.0,1.0
2.0,0,1.0,0.0,1.0,13178,520,428,0,244799,0.0,0.0,1,13.0,24479902,0.0,1.0,948.0,0.0
7.0,1,0.0,0.0,1.0,13179,536,470,0,161183,1.0,0.0,0,10.0,16118304,1.0,1.0,1006.0,1.0
7.0,0,1.0,1.0,1.0,13180,473,443,0,244776,0.0,1.0,1,3.0,24477608,0.0,0.0,916.0,0.0
19.0,0,0.0,0.0,0.0,13181,489,455,0,205489,0.0,0.0,1,10.0,20548904,0.0,1.0,944.0,1.0
22.0,0,0.0,1.0,0.0,13182,405,411,1,169229,0.0,0.0,0,11.0,16922902,0.0,1.0,816.0,1.0
32.0,0,0.0,0.0,0.0,13183,500,437,0,165199,0.0,1.0,1,12.0,16519901,1.0,1.0,937.0,1.0
11.0,0,0.0,0.0,0.0,13184,484,467,1,164198,1.0,0.0,0,4.0,16419803,1.0,1.0,951.0,1.0
0.0,0,0.0,1.0,0.0,13185,602,500,0,164198,1.0,0.0,1,12.0,16419802,1.0,1.0,1102.0,1.0
4.0,0,1.0,1.0,0.0,13186,500,456,0,244799,0.0,0.0,1,5.0,24479903,0.0,0.0,956.0,0.0
5.0,0,0.0,0.0,0.0,13187,506,451,1,165199,0.0,1.0,0,3.0,16519902,0.0,1.0,957.0,1.0
3.0,0,0.0,1.0,1.0,13188,459,407,0,164198,1.0,0.0,1,12.0,16419802,1.0,1.0,866.0,1.0
0.0,1,0.0,0.0,0.0,13189,468,434,0,164198,1.0,0.0,0,13.0,16419801,1.0,1.0,902.0,1.0
17.0,0,0.0,1.0,1.0,13190,473,425,1,166203,0.0,1.0,0,13.0,16620302,1.0,1.0,898.0,1.0
7.0,0,0.0,1.0,1.0,13192,459,414,0,123056,1.0,0.0,1,6.0,12305602,1.0,1.0,873.0,1.0
6.0,0,0.0,1.0,0.0,13193,536,442,1,123056,1.0,0.0,0,16.0,12305603,0.0,1.0,978.0,1.0
5.0,0,0.0,1.0,1.0,13194,559,456,0,168211,1.0,0.0,1,15.0,16821103,1.0,1.0,1015.0,1.0
10.0,1,0.0,0.0,1.0,13195,459,421,0,168211,1.0,0.0,0,14.0,16821105,0.0,1.0,880.0,1.0
7.0,0,1.0,1.0,1.0,13196,423,418,1,205490,0.0,1.0,0,12.0,20549003,0.0,1.0,841.0,0.0
3.0,1,1.0,1.0,0.0,13197,536,474,0,244806,0.0,1.0,0,10.0,24480606,0.0,0.0,1010.0,0.0
11.0,0,1.0,0.0,1.0,13198,459,413,0,244776,0.0,1.0,1,8.0,24477602,1.0,1.0,872.0,0.0
17.0,0,0.0,1.0,1.0,13199,463,445,0,169231,0.0,1.0,1,9.0,16923102,0.0,1.0,908.0,1.0
1.0,0,1.0,1.0,1.0,13201,423,405,1,244796,0.0,1.0,0,11.0,24479602,1.0,0.0,828.0,0.0
1.0,0,0.0,1.0,0.0,13205,547,474,0,205491,0.0,0.0,1,0.0,20549101,0.0,1.0,1021.0,1.0
8.0,1,0.0,1.0,1.0,13206,489,467,0,169229,0.0,0.0,0,5.0,16922904,0.0,0.0,956.0,1.0
1.0,0,0.0,0.0,1.0,13207,449,431,1,169229,0.0,0.0,0,11.0,16922902,0.0,1.0,880.0,1.0
2.0,0,0.0,0.0,1.0,13208,423,402,1,244831,0.0,0.0,0,18.0,24483102,0.0,0.0,825.0,1.0
5.0,1,1.0,1.0,1.0,13211,473,425,0,244799,0.0,0.0,0,10.0,24479901,1.0,1.0,898.0,0.0
32.0,1,1.0,0.0,1.0,13212,520,405,0,244736,0.0,1.0,0,11.0,24473601,0.0,1.0,925.0,0.0
13.0,0,1.0,1.0,1.0,13213,439,380,1,205490,0.0,1.0,0,12.0,20549003,0.0,1.0,819.0,0.0
7.0,0,0.0,1.0,0.0,13215,602,480,0,165199,0.0,1.0,1,12.0,16519901,1.0,1.0,1082.0,1.0
17.0,0,1.0,1.0,1.0,13216,449,398,0,244801,0.0,0.0,1,5.0,24480102,0.0,1.0,847.0,0.0
15.0,0,1.0,1.0,1.0,13217,399,411,0,244776,0.0,1.0,1,6.0,24477601,1.0,1.0,810.0,0.0
1.0,1,1.0,1.0,1.0,13218,463,419,0,244697,0.0,1.0,0,5.0,24469703,1.0,1.0,882.0,0.0
12.0,1,1.0,0.0,0.0,13219,626,627,0,169229,0.0,0.0,0,5.0,16922904,0.0,0.0,1253.0,0.0
9.0,0,1.0,1.0,1.0,13221,513,443,0,244736,0.0,1.0,1,6.0,24473603,0.0,1.0,956.0,0.0
1.0,0,1.0,0.0,0.0,13222,528,456,0,201449,1.0,0.0,1,7.0,20144906,0.0,1.0,984.0,0.0
23.0,1,0.0,0.0,0.0,13223,449,421,0,205491,0.0,0.0,0,17.0,20549104,0.0,1.0,870.0,1.0
3.0,0,1.0,0.0,1.0,13224,473,433,1,244755,0.0,1.0,0,1.0,24475504,0.0,0.0,906.0,0.0
3.0,0,1.0,1.0,1.0,13225,468,440,0,244708,0.0,1.0,1,14.0,24470801,0.0,1.0,908.0,0.0
12.0,0,1.0,0.0,1.0,13226,500,413,0,244806,0.0,1.0,1,1.0,24480601,0.0,1.0,913.0,0.0
5.0,1,0.0,1.0,0.0,13228,484,425,0,169231,0.0,1.0,0,9.0,16923101,0.0,1.0,909.0,1.0
34.0,0,1.0,0.0,1.0,13231,459,398,1,244818,0.0,1.0,0,9.0,24481804,0.0,0.0,857.0,0.0
4.0,0,0.0,1.0,0.0,13232,576,472,0,244839,0.0,0.0,1,0.0,24483904,0.0,1.0,1048.0,1.0
32.0,1,0.0,0.0,1.0,13233,439,419,0,128079,1.0,0.0,0,8.0,12807902,0.0,1.0,858.0,1.0
2.0,0,1.0,1.0,0.0,13234,500,445,0,244799,0.0,0.0,1,13.0,24479902,0.0,1.0,945.0,0.0
0.0,1,0.0,1.0,0.0,13235,528,458,0,169280,0.0,0.0,0,7.0,16928003,0.0,1.0,986.0,1.0
4.0,0,0.0,0.0,0.0,13236,536,468,1,205488,0.0,0.0,0,12.0,20548802,0.0,1.0,1004.0,1.0
19.0,1,0.0,1.0,0.0,13237,459,440,0,169280,0.0,0.0,0,7.0,16928003,0.0,1.0,899.0,1.0
8.0,1,1.0,0.0,0.0,13238,547,554,0,165199,0.0,1.0,0,12.0,16519903,1.0,1.0,1101.0,0.0
6.0,0,1.0,1.0,0.0,13240,500,433,1,244839,0.0,0.0,0,1.0,24483901,0.0,1.0,933.0,0.0
11.0,1,1.0,1.0,0.0,13241,439,398,0,244727,0.0,0.0,0,12.0,24472703,0.0,0.0,837.0,0.0
12.0,0,1.0,0.0,1.0,13242,536,445,1,244831,0.0,0.0,0,18.0,24483102,0.0,0.0,981.0,0.0
13.0,0,0.0,0.0,0.0,13243,576,461,1,169219,0.0,0.0,0,12.0,16921902,1.0,1.0,1037.0,1.0
16.0,1,0.0,0.0,0.0,13244,626,465,0,262937,0.0,0.0,0,16.0,26293701,0.0,1.0,1091.0,1.0
21.0,0,0.0,1.0,0.0,13245,559,485,0,218562,0.0,1.0,1,14.0,21856201,1.0,1.0,1044.0,1.0
11.0,1,0.0,1.0,0.0,13246,459,416,0,128076,0.0,0.0,0,7.0,12807603,0.0,1.0,875.0,1.0
18.0,0,1.0,1.0,1.0,13248,434,440,1,244806,0.0,1.0,0,0.0,24480603,0.0,0.0,874.0,0.0
11.0,0,0.0,0.0,0.0,13249,468,467,0,169229,0.0,0.0,1,16.0,16922906,0.0,0.0,935.0,1.0
4.0,0,1.0,0.0,1.0,13250,429,411,0,169231,0.0,1.0,1,9.0,16923102,0.0,1.0,840.0,0.0
8.0,0,0.0,0.0,0.0,13251,513,472,1,201449,1.0,0.0,0,6.0,20144903,1.0,1.0,985.0,1.0
10.0,0,1.0,1.0,1.0,13252,444,424,0,244818,0.0,1.0,1,10.0,24481802,1.0,0.0,868.0,0.0
3.0,0,1.0,0.0,1.0,13253,439,419,1,244755,0.0,1.0,0,1.0,24475504,0.0,0.0,858.0,0.0
13.0,1,0.0,1.0,0.0,13255,434,382,0,168211,1.0,0.0,0,27.0,16821102,0.0,1.0,816.0,1.0
21.0,0,0.0,0.0,1.0,13256,459,407,1,128068,1.0,0.0,0,1.0,12806802,0.0,1.0,866.0,1.0
4.0,0,0.0,1.0,0.0,13258,559,490,1,169229,0.0,0.0,0,11.0,16922902,0.0,1.0,1049.0,1.0
3.0,1,1.0,1.0,1.0,13261,459,424,0,244776,0.0,1.0,0,5.0,24477603,0.0,0.0,883.0,0.0
16.0,1,0.0,1.0,0.0,13262,478,439,0,264945,0.0,0.0,0,3.0,26494502,0.0,1.0,917.0,1.0
4.0,1,0.0,0.0,0.0,13264,536,458,0,205488,0.0,0.0,0,0.0,20548801,0.0,1.0,994.0,1.0
12.0,0,1.0,1.0,1.0,13265,506,439,1,244776,0.0,1.0,0,7.0,24477607,1.0,1.0,945.0,0.0
20.0,1,1.0,0.0,1.0,13266,473,427,0,244764,0.0,1.0,0,1.0,24476401,0.0,0.0,900.0,0.0
26.0,0,1.0,0.0,1.0,13267,478,431,1,244755,0.0,1.0,0,24.0,24475505,0.0,0.0,909.0,0.0
7.0,0,0.0,0.0,0.0,13268,528,480,0,264945,0.0,0.0,1,8.0,26494505,1.0,1.0,1008.0,1.0
5.0,1,0.0,0.0,1.0,13269,506,427,0,193423,1.0,0.0,0,12.0,19342303,1.0,1.0,933.0,1.0
7.0,0,1.0,1.0,1.0,13270,412,397,0,205490,0.0,1.0,1,3.0,20549001,0.0,1.0,809.0,0.0
4.0,0,0.0,1.0,0.0,13271,528,492,1,169280,0.0,0.0,0,13.0,16928002,1.0,1.0,1020.0,1.0
8.0,0,1.0,0.0,1.0,13272,405,395,0,205490,0.0,1.0,1,3.0,20549001,0.0,1.0,800.0,0.0
13.0,1,1.0,0.0,1.0,13273,459,507,0,244774,0.0,1.0,0,0.0,24477401,0.0,1.0,966.0,0.0
12.0,1,0.0,0.0,0.0,13274,528,483,0,169229,0.0,0.0,0,5.0,16922904,0.0,0.0,1011.0,1.0
0.0,0,1.0,0.0,0.0,13275,463,448,1,244755,0.0,1.0,0,24.0,24475505,0.0,0.0,911.0,0.0
11.0,0,0.0,1.0,0.0,13277,494,424,0,161176,1.0,0.0,1,6.0,16117604,0.0,1.0,918.0,1.0
5.0,1,1.0,1.0,0.0,13280,500,419,0,112038,0.0,1.0,0,17.0,11203803,0.0,1.0,919.0,0.0
0.0,1,1.0,1.0,0.0,13281,506,467,0,169231,0.0,1.0,0,9.0,16923101,0.0,1.0,973.0,0.0
8.0,1,1.0,1.0,1.0,13282,513,500,0,244774,0.0,1.0,0,0.0,24477401,0.0,1.0,1013.0,0.0
5.0,1,1.0,0.0,0.0,13284,439,430,0,244727,0.0,0.0,0,12.0,24472703,0.0,0.0,869.0,0.0
6.0,0,0.0,1.0,0.0,13285,478,450,0,189382,0.0,0.0,1,17.0,18938201,1.0,1.0,928.0,1.0
39.0,0,0.0,1.0,0.0,13287,484,474,1,169219,0.0,0.0,0,12.0,16921902,1.0,1.0,958.0,1.0
14.0,0,1.0,0.0,0.0,13288,500,451,1,159171,1.0,0.0,0,16.0,15917105,1.0,1.0,951.0,0.0
23.0,0,1.0,1.0,1.0,13289,468,456,0,244708,0.0,1.0,1,1.0,24470802,0.0,0.0,924.0,0.0
4.0,0,1.0,1.0,1.0,13290,439,386,1,205490,0.0,1.0,0,12.0,20549003,0.0,1.0,825.0,0.0
3.0,1,0.0,1.0,0.0,13291,559,492,0,169229,0.0,0.0,0,12.0,16922907,1.0,1.0,1051.0,1.0
2.0,1,1.0,1.0,1.0,13295,392,397,0,244776,0.0,1.0,0,10.0,24477606,1.0,0.0,789.0,0.0
9.0,1,1.0,0.0,1.0,13296,602,545,0,244780,0.0,1.0,0,24.0,24478001,1.0,1.0,1147.0,0.0
0.0,0,1.0,1.0,1.0,13297,454,437,0,244799,0.0,0.0,1,5.0,24479903,0.0,0.0,891.0,0.0
0.0,0,1.0,0.0,1.0,13300,520,510,0,205492,0.0,0.0,1,3.0,20549202,0.0,1.0,1030.0,0.0
9.0,1,1.0,1.0,1.0,13302,473,425,0,244746,0.0,1.0,0,17.0,24474601,1.0,1.0,898.0,0.0
9.0,1,1.0,1.0,1.0,13304,423,397,0,205490,0.0,1.0,0,11.0,20549002,0.0,1.0,820.0,0.0
8.0,0,0.0,0.0,0.0,13306,489,460,0,244745,0.0,0.0,1,14.0,24474502,1.0,0.0,949.0,1.0
6.0,1,1.0,1.0,0.0,13307,473,419,0,244728,0.0,1.0,0,6.0,24472802,0.0,0.0,892.0,0.0
14.0,0,0.0,0.0,0.0,13309,559,507,1,205489,0.0,0.0,0,14.0,20548902,0.0,1.0,1066.0,1.0
15.0,1,1.0,0.0,1.0,13311,528,424,0,244774,0.0,1.0,0,1.0,24477403,0.0,1.0,952.0,0.0
10.0,0,1.0,0.0,1.0,13312,444,407,0,205490,0.0,1.0,1,3.0,20549001,0.0,1.0,851.0,0.0
15.0,0,0.0,1.0,0.0,13315,494,437,0,193423,1.0,0.0,1,6.0,19342301,0.0,1.0,931.0,1.0
20.0,1,0.0,1.0,0.0,13317,536,447,0,201449,1.0,0.0,0,7.0,20144904,1.0,1.0,983.0,1.0
6.0,0,1.0,1.0,0.0,13318,478,453,1,169229,0.0,0.0,0,13.0,16922903,1.0,1.0,931.0,0.0
15.0,0,0.0,1.0,0.0,13319,444,408,1,244801,0.0,0.0,0,0.0,24480101,0.0,1.0,852.0,1.0
6.0,1,0.0,1.0,0.0,13320,602,450,0,212522,0.0,1.0,0,13.0,21252202,0.0,1.0,1052.0,1.0
2.0,1,0.0,0.0,0.0,13321,513,451,0,205491,0.0,0.0,0,17.0,20549104,0.0,1.0,964.0,1.0
8.0,0,0.0,1.0,0.0,13322,489,440,0,166203,0.0,1.0,1,1.0,16620304,0.0,1.0,929.0,1.0
18.0,0,0.0,0.0,0.0,13323,473,463,0,264945,0.0,0.0,1,8.0,26494505,1.0,1.0,936.0,1.0
7.0,0,0.0,0.0,0.0,13324,473,474,1,170295,1.0,0.0,0,19.0,17029501,0.0,1.0,947.0,1.0
