totexp,pclothes,pfood,pfoodaway,pfuel,phealthcare,prent,pschool,ptelephone,pvice
1.7,0.0,0.2941,0.0,0.1059,0.1059,0.0,0.0,0.0,0.0
4.0,0.0,0.75,0.025,0.0375,0.0225,0.0,0.0,0.0188,0.0
4.0,0.0,0.25,0.0,0.0375,0.015,0.0,0.0,0.0,0.0
15.0,0.38,0.2333,0.1,0.0067,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.5,0.0,0.1,0.03,0.0,0.0,0.0,0.0
5.0,0.0,0.3,0.1,0.04,0.0,0.0,0.3,0.0,0.0
10.0,0.27,0.25,0.0,0.044,0.0,0.0,0.25,0.0,0.0
2.0,0.0,0.5,0.0,0.1,0.0,0.0,0.065,0.0,0.0
3.5,0.2714,0.4857,0.0,0.0857,0.0,0.0,0.0257,0.0,0.0
12.0,0.415,0.125,0.0067,0.0154,0.1167,0.0,0.0213,0.0,0.0
4.0,0.0,0.275,0.0,0.05,0.0,0.0,0.025,0.0,0.0
10.0,0.2,0.3,0.1,0.105,0.0,0.0,0.05,0.0,0.0
7.5,0.1453,0.2667,0.0133,0.02,0.0067,0.0,0.0,0.0,0.0
11.0,0.1,0.3455,0.0455,0.015,0.0564,0.0,0.0,0.1018,0.0
2.0,0.06,0.4,0.0,0.075,0.0,0.0,0.045,0.0,0.0
2.0,0.0,0.4,0.0,0.075,0.015,0.0,0.03,0.0,0.0
15.0,0.0933,0.3333,0.1027,0.0167,0.0,0.0,0.0,0.0,0.02
3.5,0.4143,0.1714,0.0571,0.0571,0.0429,0.0,0.0,0.0,0.0
2.5,0.036,0.4,0.0,0.08,0.0,0.0,0.0,0.0,0.0
8.0,0.1688,0.5,0.0,0.0313,0.0625,0.0,0.02,0.0,0.015
3.0,0.0,0.5,0.0,0.0533,0.01,0.0,0.02,0.0,0.0
5.5,0.0818,0.2727,0.0,0.0564,0.0182,0.0,0.0545,0.0,0.0
7.0,0.0,0.3571,0.0,0.0407,0.0,0.0,0.0129,0.0,0.0429
8.0,0.0,0.5,0.0,0.0,0.175,0.0,0.0163,0.0,0.0
5.0,0.261,0.6,0.014,0.05,0.0,0.0,0.0374,0.0,0.0
2.8,0.0,0.2679,0.0,0.0536,0.0,0.0,0.0,0.0536,0.0
5.0,0.0,0.44,0.0,0.04,0.0,0.0,0.06,0.0,0.0
5.0,0.0,0.3,0.1,0.078,0.0,0.0,0.0,0.0,0.0
1.4,0.0,0.5714,0.0,0.1071,0.0,0.0,0.0,0.0,0.1429
2.5,0.0,0.4,0.0,0.08,0.0,0.0,0.0,0.0,0.2
4.5,0.2,0.5556,0.0,0.0689,0.0,0.0,0.0144,0.0,0.0
2.0,0.0,0.425,0.01,0.1,0.0,0.0,0.0425,0.0,0.075
3.5,0.0,0.4286,0.0571,0.1,0.0,0.0,0.0,0.0,0.0
3.5,0.0,0.4857,0.0,0.0286,0.0,0.0,0.0229,0.0,0.0
8.0,0.1,0.275,0.0,0.025,0.0,0.0,0.0088,0.0,0.0
8.0,0.0,0.1875,0.0,0.0313,0.0,0.0,0.3913,0.07,0.0
1.5,0.0,0.3333,0.0,0.1,0.0133,0.0,0.04,0.0,0.0
1.5,0.0,0.5333,0.0,0.0867,0.0133,0.0,0.0,0.0,0.0
1.5,0.2333,0.3333,0.0,0.0867,0.04,0.0,0.04,0.0,0.0
2.5,0.216,0.4,0.0,0.048,0.008,0.0,0.0,0.0,0.08
6.0,0.0833,0.5,0.0167,0.0167,0.0,0.0,0.0,0.0,0.0333
3.5,0.0,0.4286,0.0,0.0286,0.0,0.0,0.0429,0.0,0.0
2.5,0.36,0.4,0.2,0.024,0.002,0.0,0.0,0.0,0.0
4.376,0.2399,0.3428,0.0457,0.0606,0.0,0.0,0.0091,0.0,0.0183
0.7,0.0,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.4,0.16,0.01,0.05,0.0,0.0,0.0,0.0
0.921,0.0,0.2714,0.0543,0.1031,0.0,0.0,0.0,0.0,0.0
1.6,0.0,0.025,0.0,0.0,0.0,0.0,0.0625,0.0,0.0
2.5,0.024,0.4,0.008,0.032,0.318,0.0,0.024,0.0,0.0
15.0,0.0833,0.2667,0.0333,0.02,0.0,0.0,0.2133,0.0,0.1
2.95,0.0,0.339,0.0,0.0678,0.0,0.0,0.0,0.0,0.0
2.5,0.124,0.6,0.0,0.008,0.0,0.0,0.116,0.0,0.0
3.0,0.18,0.5667,0.0233,0.0267,0.0,0.0,0.02,0.0,0.0
10.0,0.365,0.05,0.03,0.0245,0.0,0.0,0.0,0.0,0.0
2.3,0.1478,0.4348,0.0,0.0652,0.0152,0.0,0.0652,0.0,0.0
13.0,0.1538,0.0385,0.0,0.0108,0.0123,0.0,0.6923,0.0,0.0
3.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.3833,0.0,0.0
40.0,0.1125,0.25,0.1,0.0375,0.0625,0.05,0.0163,0.0125,0.0
4.85,0.0412,0.1031,0.0,0.0206,0.0,0.0,0.0,0.0,0.0
3.0,0.0633,0.4333,0.0,0.005,0.0,0.0,0.0,0.0533,0.0
1.0,0.065,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.2,0.05,0.018,0.0,0.0,0.015,0.0,0.02
1.5,0.0,0.2,0.0,0.0667,0.0,0.0,0.04,0.0,0.0
7.5,0.0,0.8,0.0,0.0667,0.0,0.0,0.01,0.0,0.0
4.135,0.1209,0.3628,0.0,0.0375,0.0,0.0,0.0,0.1693,0.0
4.2,0.0476,0.5952,0.0,0.0155,0.0,0.0,0.0286,0.0,0.0
4.0,0.0,0.5,0.0,0.045,0.0,0.0,0.0,0.035,0.0
8.0,0.175,0.25,0.125,0.0875,0.0,0.0,0.0375,0.0,0.0375
1.2,0.0,0.4167,0.0,0.1333,0.0417,0.0,0.0,0.0,0.0
4.0,0.11,0.5,0.125,0.1125,0.025,0.0,0.075,0.0,0.125
10.0,0.32,0.3,0.03,0.02,0.01,0.0,0.0,0.0,0.0
5.0,0.0,0.5,0.0,0.02,0.02,0.0,0.0,0.0,0.0
5.0,0.1,0.2,0.0,0.01,0.016,0.0,0.2,0.0,0.0
2.0,0.0,0.5,0.0,0.15,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.4667,0.0,0.028,0.0133,0.0,0.0,0.0,0.0167
1.0,0.0,0.5,0.0,0.08,0.02,0.0,0.0,0.0,0.06
4.0,0.0,0.5,0.125,0.05,0.0125,0.0,0.015,0.0,0.0
3.0,0.15,0.3333,0.0,0.1,0.0,0.0,0.8333,0.0,0.1
4.5,0.0,0.1333,0.0,0.0433,0.0044,0.0,0.0,0.0,0.0
2.0,0.0,0.4,0.0,0.07,0.015,0.0,0.0,0.0,0.0
5.0,0.0,0.1,0.0,0.0296,0.0,0.0,0.0,0.0,0.0
1.5,0.0,0.3333,0.0,0.0667,0.0,0.0,0.0,0.0,0.0667
3.2,0.0,0.4688,0.0,0.05,0.0313,0.0,0.0,0.0,0.0
2.3,0.0,0.3913,0.0,0.2609,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0667,0.0,0.1,0.5,0.0,0.0167,0.0,0.0167
10.0,0.0,0.2,0.004,0.05,0.02,0.0,0.0,0.0,0.0
5.0,0.0,0.44,0.0,0.06,0.0,0.0,0.11,0.0,0.0
5.0,0.28,0.052,0.0,0.008,0.0,0.0,0.0,0.0,0.0604
6.0,0.0,0.3333,0.0,0.0433,0.0,0.0,0.0,0.075,0.0333
0.7,0.0,0.7143,0.0429,0.0714,0.0,0.0,0.0,0.0,0.0
2.5,0.0,0.66,0.034,0.108,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.4,0.0,0.0833,0.0,0.0,0.0,0.0933,0.0
2.0,0.0,0.5,0.0,0.075,0.05,0.0,0.0,0.0,0.0
15.0,0.08,0.1333,0.0267,0.0233,0.0253,0.0,0.0333,0.0,0.0
3.8,0.0,0.6316,0.0,0.0408,0.0066,0.0,0.0,0.0,0.0
2.5,0.0,0.72,0.0,0.06,0.004,0.0,0.0,0.0,0.0
44.45,0.1147,0.0675,0.0,0.0079,0.0,0.0,0.126,0.0085,0.0
6.0,0.3333,0.2167,0.0,0.0133,0.0067,0.0,0.005,0.0,0.0
2.0,0.0,0.45,0.25,0.075,0.15,0.0,0.0,0.0,0.0
6.0,0.0,0.3333,0.0,0.025,0.0053,0.0,0.0,0.0,0.0
0.5,0.0,0.6,0.0,0.12,0.0,0.0,0.0,0.0,0.0
3.5,0.4114,0.2286,0.0,0.0343,0.0429,0.0,0.0,0.0,0.0
6.0,0.0,0.6667,0.0167,0.0533,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.3333,0.0,0.05,0.01,0.0,0.0,0.0,0.0
6.5,0.0615,0.5385,0.0,0.0308,0.0,0.0,0.0277,0.0,0.0
5.0,0.07,0.5,0.01,0.048,0.0,0.0,0.032,0.0,0.006
7.0,0.0,0.5714,0.0,0.0243,0.0571,0.0,0.0,0.0,0.0
8.5,0.0,0.2941,0.0588,0.0188,0.0,0.0,0.0,0.0176,0.0388
9.0,0.0556,0.2944,0.0,0.0309,0.1272,0.0,0.0083,0.0,0.0
3.5,0.2857,0.2857,0.0,0.0571,0.0,0.0,0.1,0.0,0.0
8.0,0.0,0.375,0.0,0.02,0.05,0.0,0.45,0.0,0.0
6.0,0.0,0.0833,0.0,0.0333,0.0308,0.0,0.0167,0.0,0.0
5.5,0.0,0.8182,0.0,0.0236,0.0455,0.0,0.0,0.0,0.0
2.0,0.19,0.4,0.0,0.07,0.0,0.0,0.0,0.0,0.0
14.0,0.0857,0.2857,0.0214,0.0257,0.0,0.0,0.1429,0.1,0.0
5.0,0.3,0.12,0.0,0.027,0.0,0.0,0.04,0.0,0.0
1.5,0.0,0.2,0.0,0.0933,0.0,0.0,0.2,0.0,0.0
7.0,0.0,0.2857,0.0143,0.0214,0.0214,0.0,0.0,0.0,0.0
10.0,0.308,0.23,0.02,0.028,0.013,0.0,0.006,0.06,0.0
6.0,0.0575,0.5833,0.0133,0.0533,0.0167,0.0,0.07,0.0,0.0
1.5,0.0,0.2667,0.0,0.1,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.4,0.0,0.02,0.01,0.0,0.05,0.0,0.0
10.0,0.35,0.1,0.13,0.05,0.038,0.0,0.0,0.0,0.0
4.5,0.0,0.2667,0.0,0.2444,0.0,0.0,0.3556,0.0,0.0
1.5,0.0,0.4667,0.0,0.1333,0.0,0.0,0.0,0.0,0.0
3.0,0.8033,1.0,0.05,0.0733,0.0,0.0,0.05,0.0,0.0
7.0,0.1143,0.3571,0.0043,0.0329,0.0357,0.0,0.0857,0.0,0.0143
9.0,0.0778,0.7222,0.0,0.0439,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.5,0.0,0.2,0.007,0.0,0.0,0.0,0.0
3.5,0.0,0.8571,0.0143,0.03,0.0014,0.0,0.0,0.0,0.0
3.0,0.25,0.3333,0.1,0.0483,0.0,0.0,0.0,0.0,0.0
3.7,0.0595,0.1351,0.0,0.1351,0.0405,0.0,0.0811,0.0,0.0
2.5,0.256,0.32,0.0,0.06,0.012,0.0,0.0,0.0,0.08
2.8,0.0,0.5357,0.0,0.1161,0.0661,0.0,0.0143,0.0,0.0179
2.0,0.0,0.6,0.0,0.075,0.0,0.0,0.05,0.0,0.0
6.0,0.0,0.25,0.0833,0.0325,0.0,0.0,0.2833,0.0,0.0
3.1,0.0,0.3871,0.0,0.0645,0.0613,0.0,0.1613,0.0,0.0
1.9,0.0,0.5263,0.0,0.1579,0.0,0.0,0.0,0.0,0.0
2.5,0.0,0.2,0.0,0.06,0.0,0.0,0.0,0.0,0.0
1.6,0.0,0.3125,0.0438,0.1531,0.0313,0.0,0.0875,0.0,0.0
2.5,0.132,0.4,0.0,0.13,0.0,0.0,0.048,0.0,0.0
6.5,0.0677,0.6154,0.0,0.0277,0.0,0.0,0.0462,0.0,0.0308
3.0,0.0,0.6667,0.0,0.0433,0.0,0.0,0.0,0.0,0.0
4.0,0.0625,0.55,0.0,0.0425,0.0375,0.0,0.0,0.0,0.025
2.9,0.0,0.5172,0.0,0.0431,0.0,0.0,0.0862,0.0,0.0
8.0,0.0,0.625,0.0,0.0275,0.008,0.0,0.0075,0.0125,0.0
17.8,0.1348,0.1685,0.0337,0.0225,0.0,0.0,0.4494,0.0421,0.0
0.7,0.0,0.1429,0.0,0.0714,0.0714,0.0,0.0,0.0,0.0
1.0,0.0,0.5,0.0,0.02,0.02,0.0,0.05,0.0,0.0
1.5,0.0,0.7533,0.0,0.08,0.05,0.0,0.0,0.0,0.0
2.2,0.0,0.4545,0.0,0.1136,0.0455,0.0,0.0455,0.0,0.0
5.1,0.0,0.2745,0.0,0.0392,0.0,0.0,0.2745,0.0,0.0
4.5,0.0,0.2667,0.0,0.0222,0.1111,0.1,0.0222,0.0,0.0
0.68,0.0,0.8456,0.0,0.0662,0.0,0.0,0.0294,0.0368,0.0
3.0,0.0,0.5,0.0,0.0833,0.0,0.0,0.0,0.0,0.0
11.0,0.1636,0.2727,0.0227,0.0182,0.0909,0.0,0.0091,0.0382,0.0
3.3,0.0,0.697,0.0,0.0515,0.0606,0.0,0.0,0.0,0.0
23.5,0.1702,0.1489,0.0511,0.0119,0.0213,0.0,0.0085,0.0868,0.0
15.0,0.0147,0.4,0.2333,0.0233,0.01,0.0,0.0267,0.0,0.0
5.2,0.1827,0.1731,0.0192,0.0125,0.0,0.0,0.0038,0.0,0.0
4.5,0.0,0.4444,0.0,0.0089,0.0089,0.0,0.0,0.0,0.0
3.0,0.4,0.3,0.0,0.0267,0.01,0.0,0.0167,0.0,0.0
5.5,0.1273,0.6364,0.0,0.0073,0.0,0.0,0.0,0.0,0.0
6.0,0.1167,0.6333,0.0,0.0333,0.01,0.0,0.01,0.0,0.0
14.5,0.0,0.3448,0.0034,0.069,0.0034,0.0,0.0241,0.0,0.0
6.4,0.0,0.1875,0.0,0.0578,0.0328,0.0,0.0,0.0,0.0313
5.0,0.0,0.4,0.0,0.05,0.004,0.0,0.0,0.0,0.0
2.5,0.0,0.4,0.0,0.08,0.04,0.0,0.0,0.0,0.0
6.0,0.0,0.4167,0.0,0.04,0.0,0.0,0.0,0.1,0.0
4.0,0.0,0.625,0.0,0.05,0.01,0.0,0.0,0.0,0.0
4.0,0.0,0.75,0.0,0.01,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.4,0.0035,0.03,0.008,0.0,0.05,0.0,0.0
3.5,0.0,0.5714,0.0,0.0286,0.0,0.0,0.0,0.0,0.0
11.0,0.0545,0.2727,0.0,0.0455,0.0364,0.0,0.02,0.0,0.0
5.4,0.0926,0.7407,0.0,0.0463,0.0278,0.0,0.0741,0.0,0.0
8.5,0.0529,0.5882,0.0353,0.0141,0.0,0.0,0.0071,0.0,0.0
13.0,0.0538,0.1538,0.0,0.0027,0.0046,0.0,0.3331,0.0,0.0
28.5,0.0,0.4912,0.0,0.0554,0.0702,0.0,0.0088,0.1474,0.0
2.5,0.0,0.4,0.0,0.02,0.0,0.0,0.0,0.0,0.0
10.0,0.06,0.23,0.0,0.007,0.025,0.0,0.025,0.042,0.0
4.5,0.0,0.6667,0.0,0.0667,0.0,0.0,0.0,0.0,0.0
15.6,0.3237,0.3846,0.0,0.0061,0.0096,0.0,0.0106,0.0,0.0
14.0,0.0,0.5,0.0286,0.0571,0.0,0.0714,0.025,0.0,0.0
6.0,0.0,0.5833,0.0,0.035,0.0,0.0,0.0,0.0,0.0
7.8,0.0962,0.2564,0.0,0.1314,0.0205,0.0,0.0103,0.0,0.0
5.5,0.1545,0.4545,0.0,0.0182,0.0,0.0,0.0,0.0,0.0
10.0,0.27,0.35,0.006,0.04,0.115,0.0,0.0,0.058,0.0
18.0,0.0583,0.2222,0.0,0.0222,0.0,0.0,0.5444,0.0,0.0
7.5,0.0,0.2667,0.0,0.04,0.0,0.0,0.0,0.0,0.0
10.0,0.1,0.05,0.0,0.013,0.002,0.0,0.004,0.0,0.0
6.0,0.1167,0.5,0.0,0.0567,0.025,0.0,0.0,0.0,0.0
5.0,0.0,0.1,0.0,0.016,0.0,0.0,0.0,0.0,0.02
3.0,0.2333,0.3333,0.0,0.0667,0.0733,0.0,0.1,0.0,0.0
7.0,0.2786,0.2143,0.0,0.0271,0.0071,0.0,0.0286,0.0,0.0
2.6,0.2308,0.1346,0.0,0.0654,0.0,0.0,0.1615,0.0,0.0
3.0,0.0,0.5,0.0,0.0667,0.0333,0.0,0.0333,0.0,0.0
7.5,0.0,0.2667,0.0,0.0667,0.0,0.0,0.0267,0.0,0.0
2.0,0.0,0.35,0.0,0.1,0.0,0.0,0.0,0.0,0.0
3.6,0.0,0.4167,0.0,0.1283,0.0694,0.0,0.0444,0.0,0.0
13.0,0.1462,0.2308,0.0,0.0208,0.0,0.0,0.0269,0.0,0.0385
1.73,0.0,0.2312,0.0,0.0289,0.0,0.0,0.1156,0.0,0.0
2.0,0.0,0.5,0.0,0.0625,0.075,0.0,0.0,0.0,0.0
2.5,0.0,0.24,0.0,0.12,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.5,0.0,0.03,0.0,0.0,0.0,0.1,0.0
3.5,0.0,0.5714,0.0,0.0571,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.6,0.0,0.0333,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.5556,0.0,0.0089,0.0,0.0,0.0,0.0,0.0
9.0,0.1111,0.4444,0.0278,0.0278,0.0267,0.0,0.0,0.0311,0.0
5.5,0.0,0.1455,0.0036,0.0909,0.0545,0.0,0.0,0.1818,0.0
2.0,0.18,0.4,0.03,0.0375,0.0,0.0,0.0,0.0,0.0
5.0,0.16,0.36,0.012,0.016,0.0,0.0,0.0,0.028,0.0
12.5,0.08,0.4,0.012,0.032,0.0,0.2,0.0,0.168,0.0
20.0,0.0,0.3,0.0,0.0275,0.0,0.0,0.25,0.0025,0.0
10.0,0.147,0.3,0.004,0.06,0.0,0.0,0.0,0.104,0.0
6.5,0.0769,0.5385,0.0154,0.0554,0.0,0.0,0.0,0.0246,0.0
5.0,0.3,0.3,0.0,0.083,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.11,0.0,0.0225,0.0,0.0,0.0,0.0,0.0
10.0,0.15,0.5,0.01,0.03,0.005,0.0,0.04,0.004,0.0
6.5,0.3462,0.1538,0.0,0.0346,0.0031,0.0,0.0154,0.0,0.0
3.5,0.0,0.4286,0.0,0.06,0.0,0.0,0.0,0.0,0.02
8.7,0.2874,0.2069,0.0,0.0316,0.0,0.0,0.0,0.0,0.069
41.98,0.0,0.2382,0.0048,0.0095,0.0,0.0,0.2739,0.0667,0.0
3.5,0.0,0.5714,0.0,0.0286,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.5,0.0,0.03,0.1,0.0,0.0,0.1,0.0
5.3,0.2264,0.566,0.0,0.0943,0.0189,0.0,0.0,0.0,0.0
28.63,0.3493,0.3493,0.1048,0.0168,0.0175,0.0,0.0,0.0,0.0
35.0,0.2857,0.2857,0.0286,0.08,0.0143,0.0,0.0857,0.0069,0.0
19.3,0.1943,0.2591,0.0259,0.1036,0.0194,0.0,0.1554,0.0,0.0
13.0,0.2577,0.3846,0.0,0.0115,0.0769,0.0512,0.0115,0.0369,0.0
49.2,0.122,0.1016,0.0305,0.0142,0.0508,0.0,0.0,0.0061,0.0
84.0,0.1786,0.0952,0.0,0.0038,0.0029,0.0,0.2976,0.0167,0.0
10.0,0.699,0.06,0.0,0.04,0.0,0.0,0.0,0.0,0.006
8.0,0.0,0.625,0.0,0.075,0.0063,0.0,0.0,0.0,0.0
9.0,0.0,0.5556,0.0556,0.0389,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.4706,0.0,0.1341,0.0,0.0,0.0,0.1976,0.0
18.0,0.1389,0.2222,0.0,0.0231,0.0167,0.0,0.0,0.2489,0.1944
44.25,0.0,0.3842,0.0678,0.0339,0.0565,0.0,0.113,0.0,0.0
17.0,0.0,0.2941,0.0,0.0176,0.05,0.0,0.2706,0.0659,0.0
32.0,0.0,0.3125,0.0,0.0172,0.0,0.0,0.2869,0.0313,0.0
7.0,0.0,0.4286,0.0,0.0143,0.0029,0.0,0.3571,0.0,0.0
14.2,0.0,0.4225,0.0,0.0739,0.0141,0.0,0.0,0.0197,0.0
6.0,0.0667,0.3333,0.0,0.0417,0.0,0.0,0.0,0.0467,0.0
12.0,0.0,0.25,0.0,0.15,0.0,0.0583,0.1667,0.0583,0.0
50.5,0.0,0.495,0.0,0.0396,0.095,0.0,0.002,0.0832,0.0
10.0,0.0,0.3,0.0,0.114,0.0,0.0,0.0,0.112,0.0
32.5,0.0292,0.4615,0.0308,0.0092,0.0086,0.1077,0.0,0.1292,0.0
10.6,0.1085,0.566,0.0,0.033,0.0274,0.0,0.0,0.066,0.0
12.0,0.0,0.375,0.0375,0.0125,0.0,0.0,0.025,0.0,0.0
6.5,0.0985,0.3077,0.0769,0.0554,0.0308,0.0,0.0,0.1077,0.0
5.0,0.0,0.6,0.0,0.07,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.3571,0.0,0.0714,0.0214,0.0,0.0286,0.0,0.0
4.9,0.0,0.6122,0.0,0.2041,0.0204,0.0,0.0,0.0,0.0
10.5,0.0524,0.2248,0.0048,0.0571,0.001,0.0,0.2381,0.0,0.0
19.5,0.1641,0.1282,0.0256,0.101,0.0462,0.0,0.0,0.1026,0.0
10.3,0.0,0.2718,0.0971,0.1748,0.0485,0.0,0.0,0.0,0.0
14.7,0.0,0.2041,0.0,0.0476,0.2041,0.0,0.3401,0.0,0.0
16.0,0.3125,0.375,0.0313,0.035,0.0031,0.0,0.0,0.0,0.0
2.3,0.3478,0.2174,0.0,0.1826,0.0,0.0,0.0,0.0,0.0
22.0,0.2273,0.2273,0.0,0.0227,0.0091,0.0,0.0909,0.0255,0.0
7.5,0.0,0.2667,0.0,0.0933,0.0,0.2,0.0333,0.0,0.0
21.0,0.2381,0.381,0.0,0.031,0.0,0.0,0.0048,0.0857,0.0
40.7,0.0737,0.1966,0.0369,0.0197,0.0,0.0983,0.4914,0.0,0.0
48.0,0.2083,0.2083,0.0,0.0073,0.0396,0.0,0.0,0.0288,0.0
79.5,0.1006,0.2516,0.0629,0.0006,0.005,0.0,0.2264,0.0189,0.0
13.5,0.0,0.4444,0.0,0.15,0.0741,0.0,0.0,0.0311,0.0
7.5,0.2067,0.4667,0.0133,0.0287,0.0307,0.0,0.1333,0.0,0.0
5.0,0.0,0.4,0.0,0.028,0.064,0.0,0.024,0.224,0.0
58.0,0.0,0.1724,0.0,0.0025,0.0078,0.0,0.0034,0.0172,0.0
7.3,0.0411,0.8219,0.0,0.0164,0.0068,0.0,0.0055,0.0,0.0
12.0,0.05,0.5,0.1667,0.0667,0.0,0.0,0.05,0.0,0.0
2.9,0.0,0.5172,0.0,0.0414,0.0483,0.0,0.0,0.0,0.0
35.0,0.0343,0.1286,0.0,0.014,0.0,0.0,0.0,0.016,0.0
10.0,0.0,0.3,0.0,0.016,0.025,0.0,0.0,0.024,0.0
36.5,0.311,0.2603,0.0,0.0459,0.0334,0.0,0.0068,0.0192,0.0
16.5,0.103,0.1212,0.0,0.0333,0.0,0.0,0.303,0.2545,0.0
16.0,0.0,0.125,0.0,0.0481,0.01,0.25,0.0,0.0,0.0
3.5,0.0,0.7143,0.0571,0.0429,0.0,0.0,0.0429,0.0,0.0
5.75,0.0,0.2087,0.0,0.087,0.3478,0.0,0.1217,0.0,0.0
4.0,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.6364,0.0091,0.0682,0.0,0.0,0.0,0.1273,0.0
60.0,0.0,0.1667,0.0,0.0075,0.103,0.0,0.0,0.1333,0.0
3.0,0.0,0.3333,0.0,0.0833,0.0333,0.0,0.2333,0.0,0.0
5.5,0.0,0.0864,0.0091,0.0127,0.1436,0.0,0.1091,0.0,0.0
21.0,0.0,0.2381,0.0,0.1476,0.0119,0.0,0.0971,0.0333,0.0
33.0,0.303,0.1818,0.0,0.0242,0.0,0.0,0.1515,0.0394,0.0
4.9,0.0,0.3061,0.102,0.0531,0.0571,0.0,0.1633,0.0,0.0
28.0,0.0339,0.5357,0.0,0.0482,0.0107,0.0,0.0393,0.0171,0.0
15.5,0.0,0.1613,0.0,0.0632,0.0,0.1935,0.4839,0.0,0.0
7.0,0.0,0.2143,0.0,0.0286,0.2229,0.0,0.0214,0.0,0.0
24.0,0.0271,0.625,0.0,0.0625,0.0208,0.0,0.0729,0.075,0.0
12.7,0.0,0.2362,0.0157,0.063,0.063,0.0,0.4724,0.0,0.0
32.0,0.3125,0.25,0.0,0.0625,0.0375,0.0,0.0,0.0469,0.0
5.0,0.0,0.7,0.0,0.023,0.0,0.0,0.0,0.0,0.0
7.5,0.2,0.2,0.0,0.0427,0.0,0.0,0.0,0.0,0.0
120.0,0.125,0.25,0.0083,0.0115,0.0,0.0,0.0483,0.0917,0.0
13.0,0.0769,0.1538,0.0,0.1715,0.0538,0.0,0.36,0.0154,0.0
1.5,0.0,0.8,0.0,0.1667,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.5,0.0,0.0075,0.1,0.0,0.015,0.0,0.0
3.2,0.0,0.4688,0.0313,0.0563,0.0,0.0,0.0,0.0,0.0
12.0,0.3833,0.1667,0.0,0.0388,0.0292,0.0,0.0,0.0,0.0
10.25,0.0,0.5854,0.0098,0.0244,0.0488,0.0,0.0049,0.0,0.0
7.0,0.1429,0.4286,0.0,0.0257,0.0029,0.0,0.0,0.0,0.0
6.0,0.0,0.0833,0.0,0.0333,0.025,0.0,0.25,0.0,0.0
6.57,0.0761,0.3044,0.0,0.0761,0.0913,0.0,0.0548,0.0,0.0
11.0,0.1364,0.2727,0.0,0.0273,0.0218,0.0,0.0218,0.0636,0.0
3.5,0.0,0.1429,0.0,0.0571,0.0914,0.0,0.5714,0.0,0.0
2.0,0.0,0.5,0.0,0.1125,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.5833,0.025,0.0567,0.005,0.0,0.0,0.0333,0.0
15.0,0.0,0.2333,0.0,0.0127,0.0,0.0,0.0,0.48,0.0
9.0,0.0,0.7778,0.0,0.0772,0.0,0.0,0.0,0.0,0.0
2.5,0.0,0.32,0.0,0.12,0.0,0.2,0.0,0.0,0.0
6.5,0.1538,0.4615,0.0462,0.0738,0.0077,0.0,0.0,0.0,0.0077
7.0,0.0,0.5714,0.0857,0.0143,0.0,0.0,0.0,0.0,0.0
1.6,0.0,0.625,0.0,0.1063,0.0313,0.0,0.0,0.0,0.0
4.8,0.0625,0.7292,0.0,0.0313,0.0,0.0,0.0,0.0,0.0
20.0,0.075,0.25,0.01,0.01,0.001,0.0,0.0,0.0,0.25
2.0,0.0,0.5,0.0,0.025,0.0,0.0,0.0,0.0,0.0
5.0,0.036,0.4,0.0,0.0,0.004,0.0,0.0,0.0,0.0
10.0,0.0,0.5,0.0,0.07,0.015,0.0,0.0,0.0,0.05
5.0,0.0,0.7,0.0,0.072,0.0,0.0,0.0,0.0,0.0
5.0,0.054,0.6,0.0,0.026,0.0,0.0,0.0,0.0,0.0
15.0,0.08,0.4667,0.0,0.0173,0.0,0.0,0.0,0.0467,0.0
2.6,0.0,0.5769,0.0,0.1038,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.6667,0.0,0.05,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.5,0.0071,0.0714,0.0009,0.0,0.0,0.0,0.0714
2.0,0.1,0.5,0.0,0.135,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.3,0.0,0.012,0.003,0.0,0.0,0.0,0.0
